baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Significance	Color	Gene
362.699291036441	-0.266628901571913	0.359612228620082	-0.741434468441277	0.458430051728681	0.773028584687049	Not Significant	grey	66877
101.33912757013	-0.365460014121789	0.526579674753251	-0.694026054638435	0.48766586955235	0.792470273382608	Not Significant	grey	53626
347.39780575954	-1.89134037179802	0.367852618803835	-5.14157103991317	2.72450597684643e-07	1.76086297616873e-05	Significant	blue	241694
120.928835660481	-0.19589640427342	0.586006507880332	-0.334290492748971	0.738160363889245	0.917485110231088	Not Significant	grey	228730
1243.25840893562	0.308649336940878	0.310823950985398	0.993003711465526	0.32070814577333	0.667993470796331	Not Significant	grey	24128
6.96293340711264	1.63631856752234	1.69074518280151	0.967809096348286	0.333139720040504	0.677444741449638	Not Significant	grey	228731
32.2843354569145	0.706632565850614	0.800563072968799	0.882669448179948	0.377414893809985	0.712780107497769	Not Significant	grey	21824
1170.86109653869	0.623279841609857	0.408833986950287	1.52453039988	0.127376268812713	0.419577365509113	Not Significant	grey	17064
105.03876686535	-0.436174986156577	0.484784165780925	-0.899730265434628	0.368263812895199	0.706892143154135	Not Significant	grey	56488
317.795939960317	-1.00255168533676	0.385979531193527	-2.59742189498149	0.00939264786747355	0.0824842972029806	Significant	blue	74533
42.6058917798478	-2.02202522955732	0.684895835367765	-2.95231059256122	0.00315405503072557	0.0375169555785308	Significant	blue	17957
6532.59392738598	-0.112624055896324	0.333628277978171	-0.337573471226239	0.735684636658716	0.917060951449231	Not Significant	grey	13010
256.603995451858	0.045364380743062	0.44205253709478	0.102622147677744	0.918262864337098	0.979719344563937	Not Significant	grey	104348
10.4111952746541	-0.389263105886859	1.3373210840322	-0.291076773210798	0.770992603478988	0.929982803865434	Not Significant	grey	245174
4.58097110965912	2.13990965407651	2.12464210999257	1.0071859368748	0.313845429860612	0.659990132543276	Not Significant	grey	69277
4.99242711398844	0.4474914828082	1.9505314544379	0.22942028532278	0.818542271170608	0.947443722784153	Not Significant	grey	668923
34.2344187989093	-2.23857332267256	0.848881043200467	-2.63708718742575	0.00836213358606463	0.0761354563838778	Significant	blue	13011
194.024688571397	0.298790630266401	0.413461317015951	0.722656795133446	0.469890765572154	0.781485172297049	Not Significant	grey	71881
349.022924913469	-1.15912049640573	0.426130534508049	-2.7201066399616	0.00652608661816908	0.0642327505104113	Significant	blue	68738
114.721068263939	0.317352079223748	0.50502155666146	0.628393134981532	0.529746433169772	0.81791190349448	Not Significant	grey	12497
448.781245317498	-0.112488455124793	0.366388207242364	-0.307019857356879	0.758828257703686	0.927266958054526	Not Significant	grey	110078
1754.07801069479	0.371030577497343	0.315939537792064	1.17437209692171	0.240246016645773	0.581206527617126	Not Significant	grey	76192
12.8113541673239	-0.157427796621341	1.13123629059518	-0.139164379652737	0.889320255477489	0.971830819004502	Not Significant	grey	69270
39.7330096737671	-0.117482812059708	0.740287451390896	-0.15869891059071	0.873906096523685	0.966260575289967	Not Significant	grey	78177
361.425574549235	-0.764938470124125	0.437012993370814	-1.75037923752317	0.0800528962458765	0.32706688500211	Not Significant	grey	386649
500.920429172238	0.7414493701236	0.374598364750629	1.97931822424581	0.0477801890158321	0.240274465269344	Not Significant	grey	14225
7.55413675348425	-0.662221516213558	1.56904070607417	-0.422055026137897	0.672984853759356	0.889907306260359	Not Significant	grey	228765
46.0771059451388	1.4017853040998	0.736487287552266	1.90333944358859	0.0569962671887892	0.266432793649137	Not Significant	grey	241727
462.565207078832	-0.502487757390945	0.343842251680981	-1.4613903757737	0.143908340381425	0.446776485045977	Not Significant	grey	228769
62.3760956880098	-0.244298497111231	0.613991381341011	-0.397885873540541	0.690714313497865	0.89733357689791	Not Significant	grey	73847
88.2574763842013	0.0154294109105237	0.530685838335536	0.029074472684097	0.976805195035841	0.99385021270499	Not Significant	grey	69698
1011.51478504057	-1.21095420220442	0.40282635290923	-3.00614444278248	0.00264583281552897	0.0326867481541809	Significant	blue	76650
284.29201650122	-0.312898335672611	0.398668028708768	-0.784859364534565	0.432536029354427	0.756145596952709	Not Significant	grey	12995
406.408643737666	0.211291341847291	0.37564699150358	0.562473137350489	0.573793700866807	0.8419833749438	Not Significant	grey	67231
853.983285730615	0.0088628103975098	0.326478091396038	0.0271467232597812	0.978342708704551	0.99385021270499	Not Significant	grey	24105
47.4004495730699	-3.6597379110509	0.709115650790209	-5.16098877097501	2.45648916169866e-07	1.63599684271505e-05	Significant	blue	228775
13.0032765364772	-0.486322866072958	1.16379524405046	-0.41787665704868	0.676037300241897	0.890634484257133	Not Significant	grey	20667
60.08117977035	-0.785402380927797	0.598739201263196	-1.31176041132898	0.189600986315734	0.515459935004604	Not Significant	grey	67917
565.131205717972	0.961865567790506	0.348704662096948	2.75839606504339	0.00580857732126998	0.0589849337887478	Not Significant	grey	14950
11.0826286259715	2.08758347184856	1.34620281703919	1.55071988070858	0.120968828051952	0.40789283578556	Not Significant	grey	66405
7.30359402205699	1.29544123346125	1.68245851300631	0.769969198911465	0.441318163784577	0.761764448204502	Not Significant	grey	15901
394.320692808869	-0.610360172795464	0.406422643577513	-1.50178682817178	0.13315217112928	0.430078472799776	Not Significant	grey	12048
40.5545310620831	-0.363375402382443	0.74684097456966	-0.486549901191247	0.626577334056176	0.867918416274795	Not Significant	grey	72119
101.40251525299	0.316622337677839	0.521377346174569	0.607280580947654	0.543664723334254	0.826379530455906	Not Significant	grey	68559
997.356396794095	0.490306482575741	0.320176065919461	1.53136519173509	0.125679161826386	0.416391566455096	Not Significant	grey	15162
602.122821493644	0.670279777630356	0.384969309058938	1.74112523221361	0.08166162936255	0.331030579183079	Not Significant	grey	99237
22.966078707188	1.39598363603152	0.957216036027466	1.45837886484328	0.144736142985074	0.4484675766539	Not Significant	grey	241732
415.142647839449	0.416143673048715	0.359713181556723	1.15687635145251	0.247322881844994	0.589827804267187	Not Significant	grey	54711
323.607846903873	0.174220862781832	0.373060514458387	0.467004295629539	0.640496804742848	0.874889961293718	Not Significant	grey	140484
635.92819270667	0.77267307202346	0.337263544403643	2.29100679526368	0.021963020648941	0.144947098045325	Not Significant	grey	16569
8.6630106207418	0.947717632727223	1.40522685374844	0.674423229387617	0.500042278457481	0.80036046033453	Not Significant	grey	72326
661.957497893659	0.759804816497109	0.334947729840034	2.26842802266485	0.0233031314045961	0.151055871555485	Not Significant	grey	228790
264.682149978377	-0.0787424702685483	0.394564030599783	-0.199568293513351	0.841818227022581	0.955585320863148	Not Significant	grey	329540
483.812319439996	0.450579943791242	0.346708081603374	1.29959458028064	0.193739958203969	0.519969077065107	Not Significant	grey	99311
39.2156394518838	-0.0980570445118291	0.694192462827622	-0.141253398391014	0.887669763097807	0.971147251843239	Not Significant	grey	13436
1026.07661682664	0.210809017509927	0.330317321678879	0.638201522216468	0.523342506443091	0.814997924460061	Not Significant	grey	13589
52.3513293968877	-0.186782286324257	0.6222007635259	-0.300196170229357	0.764027526155559	0.928419662138951	Not Significant	grey	66971
16.5168330255489	0.687468149447924	1.09208083022944	0.629502991370601	0.52901981095714	0.817326886452859	Not Significant	grey	20648
197.403351253029	-0.115446360509329	0.413340002037788	-0.279301204674536	0.780013681865526	0.933917146478289	Not Significant	grey	12396
130.822826556824	-0.133626596052651	0.456278270425242	-0.292862064038495	0.769627586611344	0.92956144800242	Not Significant	grey	13555
75.2092087169274	0.166490473628783	0.65573643184885	0.25389846521012	0.799574000534021	0.940958431749694	Not Significant	grey	59038
18.3935647775219	1.233282587825	1.01404638988031	1.21619937720065	0.223908980918375	0.561162527153597	Not Significant	grey	228807
1723.11801494182	-0.0572165265368076	0.3586709597032	-0.159523722199741	0.873256270012242	0.965913580439375	Not Significant	grey	75608
663.796404608221	0.550084000191391	0.406666046510695	1.3526676370237	0.176161833835658	0.497255434579138	Not Significant	grey	19383
540.819580130433	-1.17203178079971	0.365739813559792	-3.20455071432388	0.00135273456780825	0.0196109143973969	Significant	blue	67204
55.5324078207912	-0.545428809032752	0.661655343392244	-0.824339763110489	0.409746531112837	0.740048814455402	Not Significant	grey	269378
728.351060626355	0.775884796239438	0.375362715362558	2.06702681029473	0.0387316277418748	0.21004729279572	Not Significant	grey	16396
512.160636625498	-0.521884713992977	0.36256644837916	-1.43941811584068	0.150032094675921	0.455897431955829	Not Significant	grey	67068
216.394946614249	-0.771389578971932	0.42734196133583	-1.8050873744311	0.0710610104427548	0.303289284206096	Not Significant	grey	66734
60.7333922921121	0.650802109866907	0.610581145373116	1.06587325009719	0.286480942677401	0.633098288553872	Not Significant	grey	228812
471.076643121091	-0.0388462379134383	0.407118229992334	-0.0954175840128059	0.923983149778496	0.981574764453306	Not Significant	grey	68728
494.628750081451	0.0380343076620471	0.361766633008233	0.105134924538996	0.91626874708389	0.978893934532925	Not Significant	grey	56406
6.76284308168532	-3.88639669244639	1.83080547444567	-2.12277969816706	0.0337723168488296	0.19273535554324	Significant	blue	207182
222.213166700687	-2.15738759110022	0.432947227648342	-4.98302669084775	6.25973119955716e-07	3.68285530664529e-05	Significant	blue	60525
280.369147996107	-1.66848326339117	0.375699932788772	-4.44099963235615	8.95419478899869e-06	0.000382667868507045	Significant	blue	14854
16.4344872556152	-5.27113798249981	1.35075474565636	-3.90236495518543	9.52573862614032e-05	0.00260842219517222	Significant	blue	668940
1497.72822825111	-0.288800201208581	0.319414493224394	-0.904154968965963	0.365913234248452	0.704443379800396	Not Significant	grey	56407
593.725840523621	0.0159893894266038	0.333230966270532	0.0479829038866181	0.961729867633917	0.991056176265001	Not Significant	grey	108687
155.758604668591	-2.12916772009697	0.526612746483792	-4.04313745596453	5.27406801771022e-05	0.0016205098920927	Significant	blue	19124
81.547253207933	0.719143815626457	0.620384896772302	1.15918975359969	0.246378847111856	0.588412207268023	Not Significant	grey	613262
410.863212134409	-0.409401827970173	0.388070652970832	-1.0549672458766	0.291440305139604	0.639735118526284	Not Significant	grey	16418
139.528672054219	-0.0143113803812024	0.445151473101224	-0.0321494620280591	0.974352858781624	0.99385021270499	Not Significant	grey	56046
735.580385333315	0.501704739200719	0.373342886806132	1.3438175921676	0.17900737928034	0.501518263641135	Not Significant	grey	16328
806.604509370845	0.881486697044146	0.328331878135997	2.6847429559643	0.00725856061972499	0.0687597944626656	Not Significant	grey	66366
509.076897348095	0.39328004859361	0.397652127358739	0.98900526750814	0.322660564469765	0.669219032723935	Not Significant	grey	266692
177.110656579061	-0.365844308244489	0.501658418474934	-0.729269747643574	0.465836673832451	0.778860836602032	Not Significant	grey	75710
202.12113610615	0.590556508672256	0.41058557224746	1.43832747322238	0.150341160290897	0.456120994376721	Not Significant	grey	18041
