"","V1"
"AFUB_049170",0.000248899630360367
"AFUB_049180",0.000132333858814563
"AFUB_049190",2.76527979087155e-05
"AFUB_049200",5.11358300981149e-05
"AFUB_049210",0.02000891898636
"AFUB_049230",0.306497707530516
"AFUB_049240",0.00680302086751979
"AFUB_049250",0.839709735396992
"AFUB_049260",0.0284818448874765
"AFUB_049300",1.15627330440617e-05
"AFUB_049310",0.00862180208074401
"AFUB_049320",0.000854172605465291
"AFUB_049330",8.19028683471382e-05
"AFUB_049340",0.000171842759973664
"AFUB_049360",0.83931091591872
"AFUB_049390",0.0283451946773632
"AFUB_049400",0.863029744423374
"AFUB_049470",0.000141733808309058
"AFUB_049480",0.583821883213971
"AFUB_049490",0.0795772251113941
"AFUB_049500",0.385442936582729
"AFUB_049520",0.604983903994388
"AFUB_049530",0.000309851067701136
"AFUB_049545",0.00104105084500564
"AFUB_049560",0.0498526344605261
"AFUB_049570",0.09051083047642
"AFUB_049580",0.000926099414349249
"AFUB_049600",0.000493909136968388
"AFUB_049630",0.0730143161503725
"AFUB_049640",0.140609775433738
"AFUB_049650",0.102831893347378
"AFUB_049700",9.03240243158196e-05
"AFUB_049720",0.202040978763228
"AFUB_049730",0.00552764343196712
"AFUB_049780",0.437841632756492
"AFUB_049790",0.742850694684947
"AFUB_049800",0.000506997158557021
"AFUB_049860",0.0913199965655307
"AFUB_049870",0.0366484987384038
"AFUB_049880",0.696808986214659
"AFUB_049890",0.389795867270949
"AFUB_049900",0.0350675380095406
"AFUB_049920",0.0245720092283421
"AFUB_049970",0.0014629359685292
"AFUB_049980",0.0132336306259655
"AFUB_049990",0.840644536518341
"AFUB_050000",0.270856000646433
"AFUB_050010",0.845373492009291
"AFUB_050020",0.993227259804523
"AFUB_050040",0.125812024593029
"AFUB_050050",0.581237836013728
"AFUB_050060",0.346341550093371
"AFUB_050090",0.149808703145647
"AFUB_050100",0.534912101792038
"AFUB_050110",0.948090559212687
"AFUB_050120",0.961635994346667
"AFUB_050130",0.00502149919627935
"AFUB_050140",0.00747672785049812
"AFUB_050160",0.158185577875485
"AFUB_050170",0.0514608905993704
"AFUB_050180",0.0105625020754265
"AFUB_050190",0.00589390869729592
"AFUB_050200",0.350200348787965
"AFUB_050210",0.0015491635530958
"AFUB_050220",0.000933244060754005
"AFUB_050230",0.00687516091652299
"AFUB_050240",3.56455452022774e-05
"AFUB_050260",0.0344817182456328
"AFUB_050270",0.251644489968417
"AFUB_050280",0.320763038675903
"AFUB_050290",0.00551318898889853
"AFUB_050300",0.32276394646585
"AFUB_050310",0.0108353713208563
"AFUB_050320",0.0179593149607733
"AFUB_050330",0.201386717323869
"AFUB_050340",0.00315815372795844
"AFUB_050350",0.0307650719826944
"AFUB_050360",0.211066924415787
"AFUB_050370",0.00706064520675115
"AFUB_050380",0.00340394020843026
"AFUB_050390",0.00711761331868197
"AFUB_050400",0.336271321005557
"AFUB_050410",0.17548348320882
"AFUB_050420",0.743177931043763
"AFUB_050430",0.0553071719515627
"AFUB_050440",0.73180807806239
"AFUB_050450",0.00129792214473473
"AFUB_050460",0.215777448146719
"AFUB_050470",0.179467431404166
"AFUB_050480",0.252777914606931
"AFUB_050490",0.744222605666544
"AFUB_050500",0.0013572004272694
"AFUB_050510",0.0168468715169697
"AFUB_050520",0.0057543282485335
"AFUB_050530",0.0392019642457491
"AFUB_050540",0.836993863558088
"AFUB_050550",0.0732027442382645
"AFUB_050560",0.00101738030238173
"AFUB_050570",0.241326261167158
"AFUB_050580",0.0258070471163632
"AFUB_050590",0.140434451605051
"AFUB_050600",0.00268578561792819
"AFUB_050610",0.148284630517918
"AFUB_050620",0.00691120351706519
"AFUB_050640",0.127859676204866
"AFUB_050650",0.0760878325996139
"AFUB_050660",0.313930972656712
"AFUB_050670",0.921617512163248
"AFUB_050680",0.40451876175934
"AFUB_050690",0.996815032909098
"AFUB_050700",0.0132465612526413
"AFUB_050710",0.459413387485601
"AFUB_050720",0.402849631702098
"AFUB_050730",0.292103493226529
"AFUB_050740",0.0505866652872495
"AFUB_050750",0.4218055473166
"AFUB_050760",0.455943172294335
"AFUB_050770",0.00229034544782588
"AFUB_050780",0.0755824455903214
"AFUB_050790",0.0829529704725421
"AFUB_050800",0.0578176977382873
"AFUB_050810",0.447447057092287
"AFUB_050820",0.0811795923595416
"AFUB_050840",0.298786858115965
"AFUB_050850",0.00126184198499132
"AFUB_050860",0.000323603016066433
"AFUB_050880",8.68115823777216e-05
"AFUB_050890",0.109866602281905
"AFUB_050900",0.400173448697026
"AFUB_050910",0.183436294112134
"AFUB_050930",0.967616991989616
"AFUB_050940",0.000184342527599902
"AFUB_050950",0.0165991074416064
"AFUB_050960",0.00680838522950694
"AFUB_050970",0.00293504914819139
"AFUB_050980",0.00610798290868231
"AFUB_050990",0.00365120711135559
"AFUB_051000",0.0193186543489275
"AFUB_051010",0.794805089252686
"AFUB_051020",0.0189932284657643
"AFUB_051030",0.00469987559748499
"AFUB_051040",0.0483990954096538
"AFUB_051050",0.00247004051292367
"AFUB_051060",0.141739293708371
"AFUB_051070",0.081854482201234
"AFUB_051080",0.187793434554357
"AFUB_051090",0.00935189067460428
"AFUB_051100",0.00937189570484919
"AFUB_051110",0.996220832142503
"AFUB_051120",0.678358979882707
"AFUB_051130",0.35025778323799
"AFUB_051140",0.0994236650451847
"AFUB_051150",0.853208480440909
"AFUB_051180",0.0164833566819197
"AFUB_051190",0.34930867683349
"AFUB_051200",0.00735626717596934
"AFUB_051210",0.101790892005119
"AFUB_051220",0.000235250913584631
"AFUB_051230",0.057477609112377
"AFUB_051250",0.0093333988749868
"AFUB_051260",0.0126921321911814
"AFUB_051270",0.0270145122738216
"AFUB_051280",0.585836986555636
"AFUB_051290",0.00323126993724024
"AFUB_051300",0.006633792107934
"AFUB_051310",0.00264895380884219
"AFUB_051320",0.0628590047716438
"AFUB_051330",0.00399468025543035
"AFUB_051340",0.0612848130519579
"AFUB_051350",0.00447288646131111
"AFUB_051360",0.0552159523586988
"AFUB_051370",0.0100533928370499
"AFUB_051380",0.414253857187215
"AFUB_051390",0.0183118459791539
"AFUB_051400",0.123342399735358
"AFUB_051410",0.0964663172582562
"AFUB_051420",0.409352751914869
"AFUB_051430",0.717931116499498
"AFUB_051440",0.0241427851276209
"AFUB_051450",0.0217180133475038
"AFUB_051460",0.00566554583853728
"AFUB_051470",0.205697198179594
"AFUB_051480",0.0765617254737193
"AFUB_051490",0.0850437000041846
"AFUB_051500",0.291618973684574
"AFUB_051510",0.10702372865806
"AFUB_051520",0.0019728656857178
"AFUB_051530",0.54624397425555
"AFUB_051540",0.00909019082215608
"AFUB_051550",0.0728785016921353
"AFUB_051560",0.197346196306855
"AFUB_051570",0.00714080536278283
"AFUB_051580",0.0374163412170299
"AFUB_051590",0.215103803256957
"AFUB_051600",0.0116826299873577
"AFUB_051610",0.998934995770805
"AFUB_051620",0.000428835894092223
"AFUB_051630",0.000830117687218259
"AFUB_051640",0.0971420805566139
"AFUB_051650",0.0419521237456034
"AFUB_051660",0.263208719307225
"AFUB_051670",0.00644881957592126
"AFUB_051680",0.0032495875874999
"AFUB_051690",0.321256498682549
"AFUB_051700",0.0232269372822407
"AFUB_051710",0.164090725882638
"AFUB_051720",0.00349334685674664
"AFUB_051730",0.00225776045918057
"AFUB_051740",0.192055808943585
"AFUB_051750",0.0166530742725619
"AFUB_051760",0.00761820087431151
"AFUB_051770",0.0825538363477005
"AFUB_051810",0.0117378220787729
"AFUB_051820",0.125662629242921
"AFUB_051830",2.53590967497006e-05
"AFUB_051840",0.0462646370712811
"AFUB_051850",0.00348487692840984
"AFUB_051860",0.000230585916144012
"AFUB_051870",0.368792240830146
"AFUB_051880",0.00319733291479445
"AFUB_051890",0.017227093016969
"AFUB_051900",0.154458886065278
"AFUB_051910",0.0292630232453072
"AFUB_051920",0.0190221961836817
"AFUB_051930",5.21622895342337e-05
"AFUB_051940",0.348513041089991
"AFUB_051950",0.079228518446357
"AFUB_051960",0.00527762049254951
"AFUB_051970",0.00940961249698985
"AFUB_051980",0.000745224336617932
"AFUB_051990",0.17212841280887
"AFUB_052000",0.0204637444246189
"AFUB_052010",0.0230262220166293
"AFUB_052020",0.0196123562646385
"AFUB_052030",4.09635720411431e-06
"AFUB_052040",0.372764153930411
"AFUB_052060",0.568331148989695
"AFUB_052070",0.369606430062793
"AFUB_052080",0.0134441348639346
"AFUB_052090",0.869224409718441
"AFUB_052100",0.0153490355471631
"AFUB_052110",0.638974219118711
"AFUB_052120",0.000264287720556551
"AFUB_052130",0.0463639093848827
"AFUB_052140",0.0156100169342185
"AFUB_052150",0.0759658120145827
"AFUB_052160",0.0107411870580362
"AFUB_052170",0.543162120852498
"AFUB_052180",0.715193182605146
"AFUB_052190",0.896971440707816
"AFUB_052200",0.683498035237915
"AFUB_052210",0.00279984331236373
"AFUB_052220",0.968462716528446
"AFUB_052230",0.448723784804085
"AFUB_052240",0.439218042892081
"AFUB_052250",0.000356822259930664
"AFUB_052260",0.000520191922991539
"AFUB_052270",0.011544824496368
"AFUB_052280",0.799302174021165
"AFUB_052290",2.73169420611046e-05
"AFUB_052300",9.55788420774884e-06
"AFUB_052310",5.40282111102053e-07
"AFUB_052320",0.641697842491603
"AFUB_052330",0.106096017888361
"AFUB_052350",0.0578521847915146
"AFUB_052360",0.0279311371579215
"AFUB_052370",0.64467053718186
"AFUB_052380",0.312971018640428
"AFUB_052390",0.921568277307269
"AFUB_052400",0.665261198090444
"AFUB_052410",0.672701273929003
"AFUB_052420",0.00142923614707687
"AFUB_052430",0.000393074859465165
"AFUB_052440",0.0174817918221811
"AFUB_052450",0.0146016576402457
"AFUB_052460",0.603550864275963
"AFUB_052470",0.247272415639923
"AFUB_052480",0.227747450989493
"AFUB_052490",0.119191824438535
"AFUB_052500",0.100933720027961
"AFUB_052510",0.543144397619889
"AFUB_052520",9.3554626366247e-05
"AFUB_052530",0.0456682820565124
"AFUB_052540",0.313809496203239
"AFUB_052550",0.208272811918218
"AFUB_052560",0.0177805163246997
"AFUB_052570",0.283273693910166
"AFUB_052580",0.519929638225906
"AFUB_052590",0.01998310352091
"AFUB_052600",0.0193750344652518
"AFUB_052610",0.00727740927320982
"AFUB_052620",0.852577892078188
"AFUB_052630",0.0289051167537104
"AFUB_052640",0.00212876048349339
"AFUB_052650",0.0763650282692213
"AFUB_052660",0.744312700193261
"AFUB_052670",0.240426339953092
"AFUB_052680",0.00478070216135597
"AFUB_052690",0.0349919332966984
"AFUB_052700",0.265459097436262
"AFUB_052710",0.172897250483162
"AFUB_052720",0.000368416083874303
"AFUB_052730",0.000193268831430825
"AFUB_052740",0.920416459078066
"AFUB_052750",0.4814742571018
"AFUB_052760",0.000814636440879646
"AFUB_052770",0.0130702123083979
"AFUB_052780",0.000329073405219575
"AFUB_052790",0.947516849389619
"AFUB_052800",0.626673700144905
"AFUB_052810",0.000230179090613231
"AFUB_052820",0.0369675901987105
"AFUB_052830",0.773777101980063
"AFUB_052840",0.00345455805411391
"AFUB_052850",0.269353529429349
"AFUB_052860",0.686729681018508
"AFUB_052870",0.0440785094924239
"AFUB_052880",0.0207693159019535
"AFUB_052890",0.553943669082293
"AFUB_052900",0.0724194390032707
"AFUB_052910",0.0718309382306448
"AFUB_052920",0.272238620919146
"AFUB_052930",2.60859442925473e-05
"AFUB_052940",0.562947196096007
"AFUB_052950",0.0013765420041913
"AFUB_052960",0.749771027089093
"AFUB_052970",5.6201786527519e-05
"AFUB_052980",0.0453913611445226
"AFUB_052990",0.821580734426004
"AFUB_053000",0.34902383564917
"AFUB_053010",0.718805490740716
"AFUB_053020",0.195732951192641
"AFUB_053030",0.00636308098125462
"AFUB_053040",0.0350592684087345
"AFUB_053050",0.0280017542428476
"AFUB_053060",0.0466233758315491
"AFUB_053070",0.0505474753045195
"AFUB_053080",0.269873512166534
"AFUB_053090",0.747398477326013
"AFUB_053100",0.00876902369045307
"AFUB_053110",0.185862067969911
"AFUB_053120",0.34028455026049
"AFUB_053130",0.000919316551324526
"AFUB_053140",0.0183522668006864
"AFUB_053150",0.00923673325095255
"AFUB_053160",0.267325289393913
"AFUB_053170",0.565119644021207
"AFUB_053180",0.0356026399112041
"AFUB_053200",0.00426161360343811
"AFUB_053210",0.194305243043092
"AFUB_053220",0.117808685587965
"AFUB_053230",0.240483539164625
"AFUB_053240",0.00371851300812553
"AFUB_053250",0.915678238845304
"AFUB_053260",0.0163294113012562
"AFUB_053270",0.184601287526967
"AFUB_053280",0.0154234846312839
"AFUB_053290",0.00434053428986594
"AFUB_053300",0.69612619805801
"AFUB_053310",0.456491409862835
"AFUB_053320",0.792410192120528
"AFUB_053330",0.115186092022421
"AFUB_053340",0.842103709625702
"AFUB_053350",0.012572606477993
"AFUB_053360",0.0203515170989067
"AFUB_053370",0.394431236505416
"AFUB_053380",0.00089003847235321
"AFUB_053390",0.768492166314548
"AFUB_053400",0.0989795022782606
"AFUB_053410",0.00248805204552901
"AFUB_053420",0.328208774394912
"AFUB_053430",0.577640351260614
"AFUB_053440",0.36044476976809
"AFUB_053450",0.0128085048114679
"AFUB_053460",0.0480216764155044
"AFUB_053470",0.00657101199923838
"AFUB_053480",0.000473369331953093
"AFUB_053490",0.383507910280852
"AFUB_053500",0.0380797982291618
"AFUB_053510",0.157758215659572
"AFUB_053520",0.0200246485144778
"AFUB_053530",0.109516407668525
"AFUB_053540",0.0084109955227568
"AFUB_053550",0.173016453628125
"AFUB_053560",0.0086230491036629
"AFUB_053570",0.00332253336469415
"AFUB_053580",0.0819316519160786
"AFUB_053590",0.00166999856932757
"AFUB_053620",0.0599763390993307
"AFUB_053630",4.83928446464291e-06
"AFUB_053640",0.4826079016075
"AFUB_053650",0.00803052070402675
"AFUB_053660",0.017402596467477
"AFUB_053670",0.0429909826346752
"AFUB_053680",0.00268580757283496
"AFUB_053690",0.0756168835308643
"AFUB_053700",0.0781930305318433
"AFUB_053710",0.00928707191180638
"AFUB_053720",0.0197680106662661
"AFUB_053730",0.383301088003754
"AFUB_053740",0.408452401614693
"AFUB_053750",0.313886992204162
"AFUB_053760",0.0818951227517919
"AFUB_053770",0.0206592814481845
"AFUB_053780",0.363102074387567
"AFUB_053790",0.0151140394931237
"AFUB_053800",0.000633763564771016
"AFUB_053810",0.0337501751413514
"AFUB_053820",0.000460347510075856
"AFUB_053830",0.0539689275468035
"AFUB_053840",0.00835880794885761
"AFUB_053850",0.617706769834335
"AFUB_053860",0.0428734408516736
"AFUB_053870",0.125502070698859
"AFUB_053880",0.467953752437312
"AFUB_053890",0.794218918357919
"AFUB_053900",0.0213290368227584
"AFUB_053910",0.0138468109289619
"AFUB_053920",0.380741103377598
"AFUB_053930",0.00152562178782198
"AFUB_053940",0.314353800545464
"AFUB_053950",0.0169506754394233
"AFUB_053960",0.422547404527293
"AFUB_053970",0.000330157955861456
"AFUB_053980",0.0814676917250097
"AFUB_053990",0.745736833606358
"AFUB_054000",0.0138502589944238
"AFUB_054020",0.835917084284428
"AFUB_054030",0.000258869394260724
"AFUB_054040",0.0116654453790032
"AFUB_054050",0.643830055756579
"AFUB_054060",0.781847130772342
"AFUB_054070",0.348487691874163
"AFUB_054080",0.0133869345457824
"AFUB_054090",0.156869741791213
"AFUB_054100",0.012790926812472
"AFUB_054110",0.00715357903779634
"AFUB_054120",0.000450458546211534
"AFUB_054130",0.0224255607286142
"AFUB_054140",0.684430294588743
"AFUB_054150",0.000154790678159383
"AFUB_054160",0.538745862486317
"AFUB_054180",0.168750031000957
"AFUB_054200",0.407569758217812
"AFUB_054210",0.732547567940174
"AFUB_054220",0.894866252277996
"AFUB_054230",0.00496466242086762
"AFUB_054240",2.33813767100436e-05
"AFUB_054250",0.00466443520434767
"AFUB_054260",0.705945523093577
"AFUB_054270",0.00900917608103907
"AFUB_054300",0.00841286860956917
"AFUB_054310",0.027491978729929
"AFUB_054320",0.54775980210073
"AFUB_054330",0.990997527598549
"AFUB_054340",0.00204200818108432
"AFUB_054350",0.524349879436558
"AFUB_054360",0.903652659434369
"AFUB_054370",0.181012248298453
"AFUB_054380",0.0430715124864076
"AFUB_054400",0.472699403975186
"AFUB_054420",0.120159188994389
"AFUB_054430",0.107362201806653
"AFUB_054440",0.00025522034215254
"AFUB_054460",0.113847709065843
"AFUB_054480",0.0214164387861144
"AFUB_054490",0.0374093692374379
"AFUB_054520",0.0191050425486915
"AFUB_054530",0.00030123249688049
"AFUB_054540",0.00286258126153243
"AFUB_054550",0.190392068712503
"AFUB_054560",0.000446084513694663
"AFUB_054570",0.0332837026466922
"AFUB_054580",0.084752016792247
"AFUB_054590",0.102833170730421
"AFUB_054600",0.012908556525548
"AFUB_054610",0.296341143929363
"AFUB_054620",0.000381549313933456
"AFUB_054630",0.00133769587287048
"AFUB_054640",0.140140115262144
"AFUB_054650",0.0427859851913622
"AFUB_054660",0.252546366361677
"AFUB_054670",0.00898548602795768
"AFUB_054680",0.354616346511409
"AFUB_054690",0.0274874496610223
"AFUB_054700",0.00747850023012471
"AFUB_054710",0.190710244193524
"AFUB_054720",0.00555832169480377
"AFUB_054730",0.00113671129596936
"AFUB_054740",0.0106751767147477
"AFUB_054750",0.00257618269554247
"AFUB_054760",0.846484329045188
"AFUB_054770",0.0112644295347683
"AFUB_054780",0.941559139288197
"AFUB_054790",0.00357932719007211
"AFUB_054800",0.226191709635281
"AFUB_054810",0.227492733099774
"AFUB_054820",0.967185511299397
"AFUB_054830",0.188828387509313
"AFUB_054840",0.262339325072547
"AFUB_054850",0.0252547761089345
"AFUB_054860",0.048235561767013
"AFUB_054870",0.00201282606267816
"AFUB_054880",0.0470122207016698
"AFUB_054890",0.00467829138951253
"AFUB_054910",0.559149228850978
"AFUB_054920",0.0014878601175879
"AFUB_054930",0.0654404921042109
"AFUB_054940",0.380059669431649
"AFUB_054950",0.33857121806481
"AFUB_054965",0.986777227333372
"AFUB_054980",0.00497798181940317
"AFUB_054990",0.0210540417358002
"AFUB_055000",0.0046203501858336
"AFUB_055010",0.532919241376313
"AFUB_055020",0.340332890585098
"AFUB_055030",0.836178122900929
"AFUB_055050",0.00506503454241031
"AFUB_055060",0.0392117212575735
"AFUB_055070",3.3170113812023e-05
"AFUB_055080",0.926236408770127
"AFUB_055090",0.19997886735685
"AFUB_055100",0.97571400968032
"AFUB_055110",0.962522053318416
"AFUB_055120",0.440877848728788
"AFUB_055130",0.0170279511223113
"AFUB_055140",0.00190155726378054
"AFUB_055160",0.0951871264031657
"AFUB_055170",0.270584004982384
"AFUB_055180",0.0450643420358185
"AFUB_055190",0.0411313081037913
"AFUB_055200",0.364774982153193
"AFUB_055210",0.465595436860229
"AFUB_055220",0.0358440120529178
"AFUB_055230",0.471819816228223
"AFUB_055240",0.00271058320604592
"AFUB_055250",0.120681290786838
"AFUB_055260",0.00148321274438926
"AFUB_055270",0.00540521127836037
"AFUB_055280",0.000144507338091179
"AFUB_055290",0.0965557190547282
"AFUB_055300",0.00113675887990727
"AFUB_055310",0.0211332206262115
"AFUB_055320",0.019814875548876
"AFUB_055330",0.518645074334925
"AFUB_055340",0.0203023061439333
"AFUB_055360",0.784291417715867
"AFUB_055370",0.339631249538459
"AFUB_055380",0.102738267162241
"AFUB_055390",0.242147310942531
"AFUB_055400",0.907268960898152
"AFUB_055410",0.022419592712316
"AFUB_055420",0.0347111412994448
"AFUB_055435",0.0196071310536226
"AFUB_055450",0.0849789232080523
"AFUB_055460",0.00102625729606654
"AFUB_055470",0.0488839313971692
"AFUB_055480",0.00380249095095872
"AFUB_055490",0.096308999311721
"AFUB_055500",0.00105482643581314
"AFUB_055510",0.398358067681679
"AFUB_055520",0.0193267591049619
"AFUB_055530",0.0248222104398964
"AFUB_055540",0.0353830635844403
"AFUB_055550",0.110565948700629
"AFUB_055560",0.000576270831754248
"AFUB_055570",0.0142630298980744
"AFUB_055580",0.0377993087391746
"AFUB_055590",0.0007851025962029
"AFUB_055600",0.115304701959509
"AFUB_055610",0.490689943947713
"AFUB_055620",0.275970126668231
"AFUB_055630",0.00154422367701345
"AFUB_055640",0.0125843770489887
"AFUB_055650",0.127138195549358
"AFUB_055660",0.284275770526484
"AFUB_055670",0.911545790413348
"AFUB_055680",0.0702839401393239
"AFUB_055690",0.73446552225901
"AFUB_055700",0.060039861198029
"AFUB_055710",0.569387468131496
"AFUB_055720",0.981523794914369
"AFUB_055730",0.516602455177854
"AFUB_055740",0.359063954909472
"AFUB_055750",0.00284279252092982
"AFUB_055760",0.102178682777054
"AFUB_055770",0.120747363597509
"AFUB_055780",0.0606847544132548
"AFUB_055790",0.0207566154835163
"AFUB_055800",0.275393477569408
"AFUB_055820",0.00014594316889823
"AFUB_055830",0.000583722413907776
"AFUB_055840",0.0374457150421183
"AFUB_055850",0.131932549883531
"AFUB_055860",0.224621596568315
"AFUB_055870",0.000708569796538183
"AFUB_055890",0.219664156812048
"AFUB_055900",0.12941592966765
"AFUB_055910",0.00052097386352619
"AFUB_055920",0.465223444494011
"AFUB_055930",0.0251797713192106
"AFUB_055940",0.0262841183301857
"AFUB_055950",0.4610036416614
"AFUB_055960",0.999773979862499
"AFUB_055970",0.00986151145389276
"AFUB_055980",0.000308756959307031
"AFUB_055990",0.544169380333226
"AFUB_056000",0.605140450986844
"AFUB_056010",0.000719933849768973
"AFUB_056020",0.28838402964749
"AFUB_056030",0.0907153994949044
"AFUB_056040",0.000479025459090015
"AFUB_056050",0.925208552904089
"AFUB_056060",0.00520260565476265
"AFUB_056070",0.0148783287351039
"AFUB_056080",0.781936022908926
"AFUB_056090",0.0252408241373469
"AFUB_056100",0.103377057656743
"AFUB_056110",0.163770093230879
"AFUB_056120",0.024022174717226
"AFUB_056130",0.000267981783107247
"AFUB_056140",0.000310734681616881
"AFUB_056150",0.199915806120203
"AFUB_056160",0.00600222259681162
"AFUB_056170",0.601948388649701
"AFUB_056180",0.0207720177878748
"AFUB_056190",0.000117418024641305
"AFUB_056200",0.322353995919467
"AFUB_056210",0.00270001772755767
"AFUB_056220",0.911842158250092
"AFUB_056230",0.680157616976692
"AFUB_056240",0.0467331147041897
"AFUB_056250",0.0029136260533859
"AFUB_056260",0.0186742912978346
"AFUB_056270",0.929618567335609
"AFUB_056280",3.23134250357029e-07
"AFUB_056290",0.00407806389201265
"AFUB_056300",0.243961575699022
"AFUB_056310",0.183328011274827
"AFUB_056320",0.00827270734160088
"AFUB_056330",5.89100928080757e-05
"AFUB_056340",0.473865033424104
"AFUB_056350",0.102614350148008
"AFUB_056360",0.119205800978899
"AFUB_056370",0.0483713108415389
"AFUB_056380",0.0228656657277906
"AFUB_056390",0.00495728864305431
"AFUB_056400",1.33336530259343e-05
"AFUB_056420",1.84896371763461e-05
"AFUB_056430",0.162874931803423
"AFUB_056440",0.76138155858557
"AFUB_056450",0.747111105410775
"AFUB_056460",0.00376704368743233
"AFUB_056470",0.0224083202997258
"AFUB_056480",0.0280359468216874
"AFUB_056490",0.980811095465554
"AFUB_056500",0.0314615800245443
"AFUB_056510",0.222952181993691
"AFUB_056520",0.0849825387592804
"AFUB_056530",0.186939970716081
"AFUB_056540",0.00378958874170682
"AFUB_056550",0.231446911445771
"AFUB_056560",0.00795210891463104
"AFUB_056570",0.742592985621591
"AFUB_056590",0.282089903079325
"AFUB_056600",0.728237920258198
"AFUB_056610",0.290007995426723
"AFUB_056620",0.00096536409538545
"AFUB_056630",0.000355703556465132
"AFUB_056640",0.015605793636102
"AFUB_056650",0.250241572128688
"AFUB_056680",0.00293997620322694
"AFUB_056700",5.43449398475099e-05
"AFUB_056710",0.0505962986405107
"AFUB_056720",0.778859020407307
"AFUB_056730",0.0020444883900629
"AFUB_056740",0.00998857070812331
"AFUB_056750",0.0197515794715701
"AFUB_056760",0.0635326679333958
"AFUB_056770",0.000723823989531778
"AFUB_056780",0.00659336557218221
"AFUB_056790",0.362556820857686
"AFUB_056800",0.346714959805596
"AFUB_056810",0.00359334665116267
"AFUB_056820",0.842948573485347
"AFUB_056830",2.52878068037383e-05
"AFUB_056840",0.195021760140426
"AFUB_056850",0.0108183333991252
"AFUB_056860",0.00737228437174121
"AFUB_056870",0.0128455349918606
"AFUB_056880",0.798826405544483
"AFUB_056890",0.660197653535327
"AFUB_056900",0.0146384654162108
"AFUB_056910",0.119823671258792
"AFUB_056920",0.114019137776282
"AFUB_056930",0.00208276451169603
"AFUB_056940",0.0172651932047061
"AFUB_056950",0.0145417443381187
"AFUB_056960",0.000752906829788111
"AFUB_056970",0.386806122669145
"AFUB_056980",0.00378786619748189
"AFUB_056990",1.8730987392439e-05
"AFUB_057000",0.99442494708638
"AFUB_057010",0.0474364446550073
"AFUB_057020",0.0165119467561866
"AFUB_057030",0.490622756040188
"AFUB_057040",0.309296466036995
"AFUB_057050",0.35740705070202
"AFUB_057060",0.0319470379654701
"AFUB_057070",0.0207886541916165
"AFUB_057080",0.467178859948668
"AFUB_057090",0.914655710379022
"AFUB_057100",0.193407534438387
"AFUB_057110",0.484352379129624
"AFUB_057120",0.014525914575409
"AFUB_057150",0.00111103185555551
"AFUB_057160",0.000469254723308284
"AFUB_057170",2.19857390936498e-05
"AFUB_057180",0.0615294277020752
"AFUB_057190",0.958497960180807
"AFUB_057200",0.00595739994696086
"AFUB_057210",0.0022745464626078
"AFUB_057220",0.0443053183288462
"AFUB_057230",0.00247990362515247
"AFUB_057240",0.00295915824834192
"AFUB_057250",0.65208387722054
"AFUB_057260",0.0174796356794664
"AFUB_057270",0.120571655210957
"AFUB_057280",0.00112949128161918
"AFUB_057290",0.0865973222698646
"AFUB_057300",0.0489209561691217
"AFUB_057310",0.00569409440207067
"AFUB_057320",0.573117966887523
"AFUB_057340",0.00184184679255315
"AFUB_057350",0.810030614744922
"AFUB_057390",0.000985665563517374
"AFUB_057400",0.00409158342552057
"AFUB_057410",0.000321695725171215
"AFUB_057420",0.00024732339922544
"AFUB_057450",0.575087146186763
"AFUB_057470",0.90014982882844
"AFUB_057500",0.000640917016006862
"AFUB_057520",2.69185043567897e-05
"AFUB_057530",1.06125009311722e-05
"AFUB_057540",0.0500930284710052
"AFUB_057560",0.00032641026442362
"AFUB_057570",0.901151696741663
"AFUB_057580",0.501825260872856
"AFUB_057590",0.17849698272518
"AFUB_057600",0.533454308401794
"AFUB_057610",0.0194850373175902
"AFUB_057620",0.0946023220343577
"AFUB_057630",0.578173462256817
"AFUB_057640",0.0225222968015942
"AFUB_057690",0.316932626249653
"AFUB_057720",0.317956017301507
"AFUB_057770",0.0763336435599455
"AFUB_057790",0.831791072093704
"AFUB_057830",0.0481268520514706
"AFUB_057840",0.00321777479929641
"AFUB_057860",0.000101347037857138
"AFUB_057890",0.127611782467288
"AFUB_057940",0.443783691928569
"AFUB_057960",2.37123181962419e-05
"AFUB_057970",0.008611560039471
"AFUB_058010",0.458360945994751
"AFUB_058020",0.0169040040565497
"AFUB_058045",0.139690724834853
"AFUB_058060",0.320438830116772
"AFUB_058070",0.819039640206224
"AFUB_058080",0.110627597681645
"AFUB_058090",0.000503793112615506
"AFUB_058110",0.962309742839189
"AFUB_058120",0.154939556791213
"AFUB_058130",0.288125195980108
"AFUB_058150",0.00337884258944858
"AFUB_058160",0.00788579805775145
"AFUB_058170",0.372331158686634
"AFUB_058180",0.831056744163637
"AFUB_058190",0.0164714916854808
"AFUB_058200",0.00101005138257569
"AFUB_058210",0.408724287216609
"AFUB_058220",0.0560788188956927
"AFUB_058230",7.60799243001547e-05
"AFUB_058240",0.927386397118421
"AFUB_058250",0.750366545930481
"AFUB_058260",0.272387186400053
"AFUB_058270",0.000342521152594147
"AFUB_058280",0.276438146899042
"AFUB_058290",0.206514468796461
"AFUB_058300",0.0198609089664681
"AFUB_058310",0.286204534398236
"AFUB_058330",0.353086796227639
"AFUB_058340",0.0252320762129906
