Geneid	HISAT2 on Control2 (BAM)
78457	0
27360	515
69319	0
17859	543
76479	290
381232	4
100503558	0
240672	9
100043462	20
13006	543
73713	19
18569	2254
100503593	17
100503572	213
56392	649
11551	0
14732	3478
21684	0
73707	2
433256	9050
66980	1411
53611	265
77594	0
21416	227
26930	5
269094	0
226243	4232
18175	12
12369	653
226245	6
55947	203
66866	289
11554	37
213993	127
83561	0
240675	0
226250	47
226251	892
78120	0
320879	20
226252	993
72133	206
78073	0
226255	646
14585	1592
791347	0
75645	0
69055	0
69060	0
69166	0
18946	0
18947	0
67507	0
73442	39
100526480	0
100503848	0
226265	6
71653	556
22326	0
332396	0
214084	46
107368	773
329078	0
13797	0
72647	0
100503908	0
74998	231
107376	0
76539	129
226278	0
78832	832
332397	0
13669	3329
100217439	0
67894	398
94281	10
11757	1994
14773	104
414758	277
633057	2
12982	132
100043120	0
633188	0
664787	0
100038987	0
114564	0
100039029	0
100041708	0
546061	0
100040974	0
677525	0
100041824	0
100503923	0
100041057	0
671917	0
100041877	0
100041903	0
269233	113
18108	243
227522	35
78245	0
99035	0
104362	2
227525	108
18686	0
64707	46
50497	363
100861945	10
227526	6
66540	1253
100038349	0
73489	0
209630	149
100504349	0
67229	764
209645	185
109079	817
16922	6292
100861976	0
381346	9
68527	0
70024	622
71648	2020
74186	67
227541	283
98828	1027
53893	227
791411	10
57743	146
209692	1669
326622	586
227545	421
100038358	0
67856	1986
320132	0
98910	810
14007	162
68144	0
100038708	0
791270	0
73438	0
14462	12
381347	0
77682	0
100126244	0
209361	128
11949	4485
16588	280
16425	25947
209378	333
353282	3
100316806	0
735255	0
100526482	0
100124487	0
100316663	0
735286	0
735256	0
100316802	0
100316770	0
100124624	0
100526535	0
735257	0
100526483	0
100124642	0
100526485	0
100124625	0
100526536	0
100124626	0
100526552	0
100124627	0
100526489	0
100526553	0
100526491	0
100124643	0
100526538	0
100526554	0
100124442	0
100526494	0
100526495	0
100526539	0
100124474	0
100526496	0
100124447	0
723922	0
735258	0
100316701	0
100526524	0
100124495	0
100316668	0
100316831	0
18761	37
77543	0
100503147	0
170768	333
100038528	0
76938	787
16184	22
16169	498
50755	757
320816	250
241226	277
338535	6
100862047	0
66960	342
19212	3051
227580	7
20163	526
65969	7
13434	72
791315	0
100862060	0
22352	335
241230	0
30963	202
70957	7
20844	358
625286	0
17533	1300
100124488	0
277468	0
12296	0
625342	2
74455	86
75869	310
67448	20
100504058	0
75069	0
74103	0
68231	0
77940	21
100034739	5
72668	27
17354	433
641254	0
13418	794
100504159	0
12238	1065
12151	515
381350	0
18718	175
100504170	0
74629	2
70882	0
76467	305
19213	0
70909	0
100041244	14
71198	139
433406	1
791278	0
208618	172
71435	702
433408	69
71233	0
208967	109
241263	0
100038625	0
667663	0
100041703	1
14417	1
100628608	0
54519	52
56075	54
11308	857
74159	4181
67121	22
27377	2268
70981	0
18232	0
76857	118
100504187	1
140483	365
227606	0
69677	0
215257	0
54448	0
54450	0
215274	0
16181	47
215632	112
18510	0
100504544	0
12287	0
77683	451
215705	99
67187	137
67228	104
107733	459
241274	2532
100502743	0
56876	2195
72090	2421
241275	29
67122	52
227612	173
58202	640
74472	6
68222	0
227613	2491
142681	0
329360	0
67859	0
68846	0
78797	372
227615	210
97031	93
68475	300
99152	1078
78217	0
227618	0
14810	4
320354	0
100272219	8
227619	1039
83768	358
227620	110
72080	5
12496	99
18146	85
14347	5
11305	1272
100526555	0
69454	52
227622	406
19215	52
100503942	0
77701	10
69379	6042
30839	621
22030	291
59022	2248
381352	39
75454	379
381353	3
227624	487
77058	6
51875	214
14133	1343
78076	11
13863	4
620709	0
332578	0
227627	4
107771	131
383678	0
16820	0
227630	0
620858	0
71103	0
77704	0
227631	0
227632	0
227634	240
98766	337
67991	781
109299	1767
100504023	0
16871	0
227638	136
77481	4
329366	0
67839	42
52838	493
332579	27
227644	180
68112	662
66865	1099
64436	198
227648	2184
100125929	3
18128	257
353156	415
387145	1
67512	3272
56279	6
72091	17
100306955	3
100306954	0
329369	0
100039446	0
16821	0
80908	0
20935	261
20933	634
27176	4952
20930	780
20931	253
20932	9471
279029	48
227656	687
279028	176
381356	658
227659	4
66139	0
77794	193
109349	0
329371	0
13166	0
192166	13824
22325	725
100504116	4
67382	961
140858	595
20181	7618
12831	353
100038452	1
14134	8
100862306	0
100504177	0
56177	68
241289	7
69327	0
118451	806
227671	8
19730	59
12613	0
70239	222
14582	2
64930	786
69987	2
68870	2
100526498	0
269252	794
227674	114
54422	4
329375	20
22130	283
269254	724
171171	10
76220	18
68975	75
107746	1047
433416	1
227682	252
227683	163
26569	962
68205	267
723904	0
70319	0
99151	15
18286	240
74412	667
20740	2136
71820	148
56086	1916
263803	29
66220	310
227693	538
70296	559
13804	360
227695	205
70266	3082
67350	4
241296	467
227696	1404
227697	371
227699	248
227700	569
108958	1192
57170	260
12908	712
100862338	7
110854	967
72500	22
78617	0
665635	0
100038700	0
100526499	0
73598	2
66617	121
72323	261
20204	0
64292	10
30934	567
30931	800
227707	535
74270	231
14269	360
320973	34
277463	401
14299	12
665700	39
11898	26882
100862380	92
320267	518
100504258	0
381359	0
227715	252
11350	586
227717	4
98970	0
23928	8
108897	2
227720	323
100504305	4
241303	34
227721	12
227723	1115
99011	363
22245	970
72931	1625
99412	886
13429	11
387239	0
68379	451
73737	306
16819	481
96979	429
227731	8535
71254	91
98952	525
13481	285
227733	0
20448	75
50935	1132
11636	11
13805	1653
100316776	0
14287	3559
107951	686
100499514	0
100628606	7
27387	149
70730	0
30933	782
338348	2
329384	15
227736	5
20910	114
227737	454
227738	356
269261	2783
104367	14
56017	318
99326	8
241308	91
26360	324
241311	133
71834	545
16917	1
100504399	0
72543	47
320482	0
100504427	4
18516	22
96990	0
227743	783
66691	899
14828	20150
227746	200
30050	778
66998	698
77996	1064
74016	46
22029	15
15139	15921
98870	7730
26920	479
68365	2938
100504493	0
227753	461
13830	1338
75859	0
74854	0
14594	114
100042194	0
69601	254
74410	18
77665	0
100038606	0
100861632	0
68375	58
75495	0
16874	99
67889	294
67871	422
100504593	2
100861645	2
19224	323
258949	0
675440	3
258951	0
258953	0
258952	0
258950	0
258621	0
258947	0
258940	0
258945	0
258946	0
18350	0
18328	0
258620	0
258944	0
258942	0
258943	0
258941	0
258618	0
258617	0
258616	0
227789	0
258615	0
258365	0
259053	0
258656	0
236509	0
545417	0
258371	0
67466	553
319817	505
100217435	0
241322	203
320633	109
227800	489
338346	0
20744	843
241324	2
227801	387
16870	88
59126	977
19177	2751
26423	0
14536	144
387176	0
723903	0
241327	3
76646	0
66489	2064
74192	689
76899	392
320271	128
100042584	0
67857	472
94217	0
70789	3786
76117	14
320872	0
227835	92
24136	323
100628598	0
433424	5
69405	0
100503843	0
11480	462
26428	257
109241	165
227867	367
16574	3
71897	2
320343	2
109129	997
100502624	3
227885	0
74194	475
329404	0
387511	0
433426	0
71684	91
64685	492
21930	4
51869	212
17996	234
78049	0
75423	2727
12298	102
625631	5
56324	467
71409	203
56194	792
65103	246
67874	0
271786	3
16519	0
18227	13
767815	0
75279	1
227923	18
14571	895
241391	0
77767	0
227929	32
100042926	0
269275	0
100502932	0
667062	0
11477	340
76654	1862
227933	14
227937	1436
76676	0
76747	0
100038999	25
66860	316
72137	130
407823	269
667103	0
100505179	28
57438	349
66205	5324
17076	46
100039176	0
18779	118
16420	3
56878	443
100038493	0
21353	275
59029	1078
21375	0
94229	3
13482	2846
14526	0
14089	6
71586	879
227960	164
170738	2
60344	123
100503492	0
50915	137
319876	688
320106	7
20269	4
110876	0
77771	0
14425	17
73668	94
20265	2
100038743	0
20274	0
20272	4
383709	0
241431	0
26877	480
53416	75
227998	0
75721	0
241447	151
329416	391
66442	129
14378	14
27413	16075
241452	94
14725	11
72569	61
228003	9
320720	337
228005	746
75051	18
674921	0
73373	454
277396	40
20823	974
75422	236
68795	2719
329421	0
64406	34
68986	0
66748	2
14415	0
70231	2035
228012	978
228019	233
75763	286
73649	4
13427	949
78830	424
107435	178
100861681	0
66559	491
100503424	29
13390	4
111970	0
13392	0
381371	0
16403	38
228026	1271
56508	1568
100503680	21
65964	289
66953	44
100861846	0
383712	0
74541	0
20687	807
100503849	16
100628587	0
67059	835
381373	0
66935	166
74616	972
68526	590
215280	179
11435	0
100504117	25
329427	6
108699	0
11909	578
100038532	0
228033	6345
73962	0
69605	158
14029	0
15433	0
15432	0
15431	0
15430	0
15438	0
15437	0
73429	0
15434	0
15436	0
387144	0
399588	0
15429	0
53375	869
667739	50
545423	0
77269	0
100504729	0
229279	1040
18024	1597
320474	44
623453	0
228061	424
72421	98
620631	0
78802	35
241489	0
13067	0
241490	247
99031	8
23992	347
381375	0
14231	64
83435	357
22138	0
545428	477
228071	39
241494	253
100503106	0
80744	232
329436	0
100040494	0
73823	0
22193	550
16401	222
228094	47
100126874	0
18012	0
70599	1267
75276	0
18573	49
320769	0
66861	1270
100503167	0
20378	36
50884	2249
68082	134
735274	0
69482	116
241514	2
241516	0
69082	1062
16410	563
241520	4
71861	0
54598	567
21788	197
672763	6
100502854	96
12388	2250
100270744	2
72657	108
66958	1061
381379	294
228136	1486
98985	301
241525	15
387149	0
100502874	47
12258	15432
56791	1158
68678	0
30059	170
72401	241
269295	3
58207	722
19074	46
53856	4
228139	51
100862344	9
20833	1156
228140	1378
74687	0
23796	9
241528	0
257951	0
258166	0
258865	0
258427	0
258425	0
258426	0
228151	0
258429	0
258428	0
257899	0
258566	0
27216	0
258563	0
258866	0
258565	0
258255	0
258561	0
258757	0
258562	0
258564	0
257915	0
258579	0
259017	0
258573	0
258582	0
258580	0
257900	0
258577	0
257936	0
258154	0
258581	0
257916	0
258572	0
258571	1
258216	0
258245	0
259151	0
259015	0
257950	0
404323	0
257941	0
258570	0
259013	0
18352	0
259019	0
258575	0
259014	0
259016	0
259018	0
404324	0
259012	0
257974	0
259021	0
259023	0
259020	0
404325	0
258386	0
259022	0
259082	0
258403	0
257880	0
258400	0
258401	0
625853	0
258402	0
258404	0
404473	0
258235	0
258583	0
258585	0
258843	0
257933	0
258844	0
258363	0
257913	0
258362	0
258725	0
258840	0
258842	0
258764	0
258587	0
258584	0
228228	0
258763	0
258085	0
258747	0
258841	0
258762	0
258766	0
258765	0
258586	0
258655	0
404327	0
258294	0
257875	0
404328	0
259031	0
258345	0
259033	0
258347	0
259030	0
258834	0
347712	0
347711	0
110511	0
258346	0
258111	0
258835	0
258652	0
258833	0
258348	0
259032	0
258654	0
258653	0
258101	0
258632	0
258635	0
258630	0
258640	0
258290	0
258317	0
258220	0
258631	0
258103	0
258633	0
258641	0
258636	0
258814	0
258846	0
117005	0
258639	0
258643	0
258845	0
117004	0
258105	0
258638	0
258634	0
258644	0
258291	0
258524	0
258525	0
404329	0
546769	0
546770	0
258767	0
258203	0
258919	0
258920	0
258060	0
258167	0
258522	0
258820	0
258523	0
258921	0
258768	0
329460	0
258748	0
258456	0
433449	0
404330	0
258450	0
257887	0
258897	0
258454	0
258898	0
258455	0
258896	0
258774	0
258453	0
258025	0
258241	0
258900	0
258899	0
258451	0
258895	0
258903	0
258815	0
258901	0
258902	0
258904	0
258177	0
258894	0
258893	0
258969	0
258973	0
257921	0
258785	0
258446	0
258320	0
258974	0
258975	0
258786	0
258972	0
258804	0
258447	0
258970	0
258971	0
258784	0
258788	0
258968	0
258787	0
257984	0
258967	0
259145	0
404331	0
258370	0
258468	0
258979	0
258985	0
18347	0
258984	0
258980	0
258338	0
258983	0
258466	0
258976	0
258790	0
258206	0
258340	0
57272	0
258339	0
18331	0
258987	0
257665	0
406186	0
258789	0
258982	0
258977	0
100042690	0
258330	0
19271	909
59015	230
55935	515
271813	2
56428	2691
67445	13
68349	1649
67136	378
66461	639
13046	2048
279067	1
19400	2
19182	2410
68427	198
100862024	6
20375	168
17868	6
228355	544
22259	2078
11432	1070
107986	59
606735	4
100503319	6
80708	1241
77038	2555
228356	39
228357	334
619941	0
75786	332
100217458	0
14061	37075
381410	159
100862052	1
228359	263
51897	647
241547	294
228361	482
12672	0
17242	6
104418	892
26427	22
192285	268
100316756	0
228366	26
18633	1585
75641	20
19099	25
12953	567
320507	7
228368	372
100043205	0
76969	6
80976	0
100042784	10
277414	227
241556	85
639658	4
12521	1538
100038525	1
11695	4
14043	898
329470	109
381411	0
620695	86
70852	10
69113	333
56348	3435
723953	0
414123	0
735259	0
74569	544
66457	18
11800	1114
241568	39
68170	265
19374	0
19373	2
22034	411
72446	49
76501	390
241576	71
100504371	0
100504354	0
80985	1241
14221	0
210622	77
20511	1777
12505	187
27402	612
56369	164
13661	6
319854	0
13711	16
12359	48702
100862111	12
99382	436
98956	392
53872	4523
78031	0
16909	210
70986	6
57443	1857
100038697	0
333883	35
12509	865
68243	6
241589	0
15259	1567
100316678	0
668733	0
74959	2
228410	415
320554	64
241593	0
211896	636
99003	391
228413	3
211936	35
98221	912
329480	0
22431	20
74088	534
19672	189
100862167	0
402728	2
18508	3
100504545	1
77766	236
66541	347
99349	139
329482	0
329483	0
77015	20
320230	0
791267	0
212772	357
14308	0
16492	0
76894	111
228421	16
12064	22
22343	1032
100038454	0
107515	855
68201	59
75517	0
170442	2348
67606	24
241612	0
228432	0
269328	0
668802	0
623270	0
67575	0
257980	0
258390	0
258391	0
258389	0
258388	0
258910	0
257979	0
258909	0
228443	0
258379	0
545447	0
277562	0
257935	0
258395	0
258399	0
257662	0
258887	0
258398	0
258890	0
258888	0
258886	0
258199	0
258889	0
258891	0
258397	0
668825	0
258396	0
258023	0
257956	0
258258	0
258439	0
258441	0
258271	0
258359	0
258257	0
258442	0
258737	0
258440	0
258022	0
99010	13
213765	0
66181	637
107723	343
68032	593
72425	149
73024	1274
213788	0
74268	271
100504639	0
20192	3
75275	0
14260	126
75166	0
23892	0
100862246	0
20394	0
228482	71
100862258	0
14617	0
320846	0
11464	2
100303644	6
11834	569
228491	212
66632	151
78193	0
100043232	0
399568	109
100316703	0
17536	118
72603	12
654793	0
69974	0
67356	0
320975	0
241621	1
114715	310
732489	0
68215	338
19419	80
100504728	0
73938	0
21825	28
71313	0
381413	0
73358	0
27103	324
20813	668
171543	124
12236	32
214230	5
383787	0
18796	48
100043272	185
214239	25
53906	0
214240	0
51944	70
56357	3228
228536	249
72136	73
269336	117
271842	97
76464	16
19361	21
67809	1126
320415	1486
69408	55
623781	12
72008	287
72112	0
20732	8
228543	0
100502626	0
228545	302
100043609	2
54485	74
100862328	0
69065	49
68142	340
241624	117
56398	2010
100862335	1
66602	294
70645	7
108907	41
69702	569
625328	12
76246	572
228550	68
17005	8
68925	354
22174	13
29808	576
26390	218
433466	79
211429	41
640524	4
98878	263
329502	0
78390	0
271844	7
269338	494
211499	288
76051	400
70933	2
12335	144
20402	1325
20619	627
66606	232
66296	206
68968	199
140810	264
100502700	1
22222	579
96957	315
17151	379
13828	15
74176	0
640543	0
329504	170
75894	309
99334	418
51885	254
27223	400
17754	14
327655	120
12716	4
140476	0
212670	62
14827	10768
269344	65
378702	1674
574418	21
67693	913
100034361	61
67532	215
241627	64
228564	0
319996	81
17147	0
329506	189
78655	429
214585	356
67578	4
12010	26087
70928	1
74401	0
670832	1
20322	9506
214593	2
66811	0
213696	0
99439	1
435684	212
269346	13
81913	4
381417	3
67092	699
214616	133
433470	0
387165	0
22785	360
18457	442
59010	4296
74702	0
75946	0
214968	539
317750	38
17876	182
100502835	0
381418	0
20495	0
100502853	0
110074	182
14118	180
99100	105
271849	17
58521	319
70354	1209
12848	1156
69976	410
75823	0
14178	4
69185	169
241633	46
26458	16116
15186	53
14391	257
84092	1275
75083	2
58800	1043
66552	2290
108011	188
109778	248
215387	26
73338	109
329509	0
320632	1504
26371	747
69470	1015
99138	2435
13537	14
215095	0
11552	95
215456	42
68126	252
56461	6
192212	14
72180	132
77721	662
100861602	34
17153	11
100038529	0
228576	0
53885	113
67885	547
12235	11
74121	2
100503008	0
12125	84
100043424	20
241634	0
100503333	0
17222	1161
17289	311
72477	606
70370	15
57432	62
78751	141
668894	2
100503381	73
69737	286
20017	141
66170	203
100048701	0
20515	475
329513	4
70466	39
100503468	9
16175	84
16176	37
329514	1
668896	63
228592	4
19261	962
18610	0
654409	10
67333	388
21818	0
99169	0
241636	0
20638	1382
192140	0
67134	335
100217452	0
100217428	0
170718	2637
228598	11
56264	54
75656	0
66766	0
319513	425
80743	567
19262	667
321014	2
99045	419
18429	0
11998	0
140629	86
380601	198
241638	853
77006	2691
16434	133
100861692	0
269356	2
228602	505
100043766	1
613258	6
11990	2389
14588	2
110751	34
20612	379
72630	49
67326	194
70997	18
12616	2160
12531	65
69596	398
228607	1845
74450	519
723825	0
51902	162
228608	90
11550	0
414081	0
71995	0
19122	789
26434	0
215653	57
100861699	0
54338	463
70612	374
18538	544
110911	2262
246313	0
70845	0
70371	0
100038551	0
74182	1117
767814	0
73747	91
12653	6
66926	359
66634	46
66586	1129
320974	12
241639	10
12156	359
100526500	0
15112	4702
52837	396
18795	261
78805	0
320684	0
18798	26
76161	0
241656	0
228642	0
319196	0
20614	0
59030	618
74243	44
16449	97
228662	187
100316816	0
228677	0
319909	2
75812	114
66580	290
69487	145
228684	0
72899	106
71436	4
100503716	0
100038667	0
16558	326
20639	250
57329	0
378776	0
18549	0
378775	0
12075	0
100043534	0
56431	3537
81910	7533
403171	0
433481	0
69178	1248
100313519	0
74528	229
107586	4
100048644	0
228714	401
668917	4
171588	0
241688	22
70408	277
26450	451
27054	1263
228715	160
66044	232
66328	0
94249	9
627302	0
408057	12
74030	406
67877	303
66877	393
78774	0
100503181	0
53626	0
241694	507
77806	0
74065	0
228730	283
24128	951
228731	0
18088	0
100313531	0
99041	0
18503	0
381384	0
15376	887
20608	0
21824	52
17064	144
56488	133
74533	1164
17957	57
228756	0
78240	0
78609	0
69362	0
13012	0
69294	0
13013	0
77705	0
100503216	0
13010	1476
433483	0
58214	0
100503289	0
433485	0
104348	167
100271882	0
245174	34
100504621	0
100216455	0
69277	4
668923	13
545471	0
13011	2
71881	989
100861792	0
68738	18
109344	0
114889	0
12497	211
110078	186
76192	603
69270	59
78177	21
67311	49
433486	0
381390	0
100038513	0
74660	0
100502706	0
100125594	0
381393	0
386649	1073
14225	1280
228765	6
241727	0
668929	0
228767	0
108832	0
228769	696
75283	0
228770	0
11602	0
100316704	0
73847	45
69698	9
545474	0
76650	1080
21407	0
12995	1808
67231	480
24105	916
228775	78
791417	0
228777	0
20667	90
67917	19
228778	2
629114	0
319579	0
442835	0
654457	0
545475	0
75400	0
403172	0
246700	0
433490	0
266620	0
654459	0
19700	23
14950	2372
66405	91
15901	94
84682	6
12048	626
72119	51
228785	0
14239	18
252864	0
74711	2
68559	356
228787	0
228788	36
15162	127
99237	1199
100504160	1
241732	14
54711	107
140484	478
16569	399
72326	20
228790	426
329540	43
99311	584
13436	129
13589	716
329541	0
76407	0
66557	0
228796	0
378700	0
381399	0
545477	0
19194	0
73388	0
18843	0
67135	0
228801	0
228802	0
71425	0
433492	0
66971	170
20648	373
12396	246
56846	0
75480	0
70362	0
13555	98
59038	2118
228807	48
100504252	1
75608	1318
668936	5
19383	1495
67204	1322
50518	0
269378	10463
100504268	0
16396	1315
67068	1136
66734	758
228812	251
735287	0
68728	5088
56406	511
207182	6
60525	2692
74945	1
14854	1709
668940	36
735275	0
56407	2512
108687	1258
19124	35
17391	0
613262	185
16418	1289
71405	0
56046	579
14563	0
16328	214
320095	21
66366	1616
74562	0
245865	11
266692	365
75710	200
18041	1465
67067	678
170791	2399
228829	281
19018	701
70873	7
347740	1554
13821	118
68295	534
100504350	0
228836	241
74846	2
98932	69
100504361	2
228839	18
74487	15
74704	23
67388	883
77799	3
29812	352
66934	38
320706	169
383766	0
56045	571
100628585	0
19650	119
100043882	11
629499	3
20014	2568
100861927	2
14601	0
69161	182
20779	107
100046034	2
53619	728
18111	22
66642	364
277432	0
75425	346
70470	609
72340	2
21817	4455
228846	24
73399	0
329547	0
16803	2400
68108	191
319317	110
228850	420
246747	0
545481	0
100045469	0
22348	0
109275	158
100499529	0
228852	120
71878	2
71715	130
71081	0
71613	0
329554	34
16658	861
21969	910
100861957	0
18803	671
320799	579
64899	139
280635	0
100861963	0
71389	328
383770	1
19281	2
77645	0
77288	0
100504524	11
67996	2013
100862002	0
241764	0
27219	943
245866	475
100504576	0
17865	21
68236	4
100504589	34
269389	4
59091	2
66680	219
228858	0
228859	332
69517	0
100043899	1
68314	22
15378	9575
76080	469
26943	4279
100862033	4
68386	2
18769	321
100504604	0
11486	46
22403	8
241769	0
241770	2
54401	1960
381404	0
67145	207
58231	482
16538	0
209232	0
192200	0
68221	0
192201	2
53878	0
329557	0
20941	0
64335	0
20945	0
20944	0
20568	28
17183	23
19668	0
20971	6985
66460	902
73603	2
52840	284
78928	1166
67701	50
629747	0
209351	3
75526	0
277343	0
433502	0
277345	2
629754	0
629756	0
629761	0
408190	0
78239	0
641368	0
71856	0
76233	324
68612	78
21925	0
101113	216
170789	283
67538	44
71971	90
75642	0
415115	17
19025	2856
18830	462
228866	476
329559	421
629777	5
17395	12
57138	62
228869	384
21939	20
72211	0
104010	0
100862070	0
228875	820
140579	253
381405	0
228876	33
74614	18
114644	591
381406	183
170441	8
14049	4
228880	610
17979	629
72043	498
670775	0
319684	17
277360	277
76367	52
99371	1701
110750	713
20853	1510
228889	383
98999	865
68949	135
100217443	0
16500	64
19223	43
56336	471
77031	836
263876	252
81018	1356
20613	22
66589	591
407243	304
12608	1399
329562	5
19246	561
69553	66
58220	205
77017	10
11538	1159
13480	1005
69372	169
241794	0
18019	12
100038688	0
11981	1976
99377	4
100502777	2
22722	169
75508	0
619302	0
228911	259
446211	2
100043910	0
228913	223
100502923	0
76960	2
73303	0
13081	0
109054	120
100502946	0
67637	0
76829	0
75655	0
228942	0
17201	0
67017	2794
20878	100
67337	410
320664	0
66404	1433
654821	7
76426	1
21420	0
12162	10
26972	0
66679	231
100862165	4
56190	98
664799	43
100862176	16
619800	5
74161	172
18534	42720
58203	299
65112	45
72221	0
70065	0
100043911	190
19334	403
75485	0
56491	1876
228960	786
228961	1308
100038374	0
100503083	1
723906	0
723832	0
56802	0
14683	6907
57314	642
64138	4402
545486	2
67126	2166
66390	581
100043757	8
13616	2
664987	2
545487	2
100043761	27
620790	2
665001	3
100862168	0
100862183	13
100503353	0
100043764	0
100043914	0
100043915	2
545490	0
100043126	0
100039017	0
13999	11
626832	16
667962	1
100039060	0
628147	3
100302432	0
668039	0
100303732	0
100043381	0
100503949	0
100043387	32
100039123	13
626877	2
627901	1
635470	0
628308	749
433520	286
100504328	0
626802	23
329575	234
665205	38
665211	147
626848	154
353208	66
74189	2
320558	2
228966	4
71532	4
381409	0
68175	0
12561	28
228980	291
66730	30
241846	370
26444	2207
269397	172
52856	336
99296	0
228983	582
56436	1534
16776	65
66481	1237
100526556	0
252966	590
271887	0
14464	5
100036520	0
320485	0
622283	0
387136	0
723954	0
108115	2
18216	0
73247	126
72075	930
12841	14
277353	0
23856	1097
76425	636
228993	154
140489	0
676369	0
100862056	0
723951	0
228994	561
329581	0
58237	11
228998	473
73368	258
11438	390
16536	0
13628	0
66496	1082
20459	23
20811	25
332713	4
229003	2511
229004	310
100862073	0
20262	0
269400	239
76688	307
229007	326
72699	283
329584	221
72147	58
241850	2
66314	619
13002	1106
68556	357
100271841	19
269401	732
229011	63
68879	1281
20672	126
21400	22
56470	69
277496	0
18389	0
17932	0
245867	1015
67005	416
672125	0
30942	10
100503859	0
100503882	0
72608	10
80892	474
19302	1034
69347	0
18767	26
67306	63
16196	19
100504139	0
75476	0
383820	0
620966	0
20257	0
15213	11
66230	382
100504173	0
21985	329
75149	0
229055	92
320088	0
170753	160
94212	260
100862399	0
16592	190
100041480	21
18857	0
21884	0
11770	245
75497	4
55980	1651
241877	1015
66361	350
66371	56
74718	70
100038545	0
76897	0
75203	0
622229	0
140918	0
71710	88
13559	134
69126	304
71934	14
12346	143
12350	13373
100862241	138
12349	235
77127	0
751864	0
320832	7
668101	4
100038947	2
381484	30
229096	1675
100038486	0
70441	0
723950	0
75439	0
59058	2
13123	530
73959	0
622921	0
74252	867
67472	1487
18583	141
66326	0
381485	0
12918	0
100039304	0
70808	193
100503666	3
100046095	0
12870	25027
12807	223
20585	324
27357	157
12873	0
76703	0
11608	0
81004	752
19784	0
635702	23
192167	0
70862	0
13605	60
76657	0
320024	416
100861946	1
22035	132
208188	0
72007	631
100526525	0
208613	0
18805	332
665113	31
20526	5189
208691	13
68028	785
385263	0
75740	34
791072	0
14013	17
545510	0
76652	2
80732	216
71827	0
68307	0
320352	0
75953	0
69276	3116
71862	16
241915	610
18759	394
100861964	0
20482	714
18417	0
241919	0
72413	0
22401	115
67576	2
18706	785
100502876	0
67778	269
67414	1036
14696	48
56456	478
74600	164
66046	1466
72607	4
58869	14
73874	0
100502904	0
67120	708
51938	23
14359	818
67713	603
320478	0
100316679	0
20674	0
100041108	0
100861998	0
625963	0
76295	886
114893	843
72039	1380
654424	0
241943	0
229211	1132
241944	121
229214	0
11747	1177
100862007	0
72282	38
329623	0
100503068	0
50911	230
12428	73
71492	85
22065	7
229227	1463
21744	0
16183	0
60505	0
207175	4
241950	24
329626	0
14173	2
229228	209
57815	78
100862034	0
24063	84
381438	22
626410	0
71342	0
99696	153
329628	39
100040882	0
380614	157
73333	0
18415	252
20873	36
72175	212
100039027	19
100039043	0
269423	383
73297	0
214048	1308
70804	1250
100038440	0
78706	16
269424	851
67161	122
73852	201
72511	0
18526	0
72274	0
241989	4
666202	0
66332	0
329633	0
73173	36
26570	2
100861917	0
12457	619
69257	490
67749	0
669130	7
66377	771
74838	820
19338	217
73251	143
100039684	0
211666	2
433586	50
100504153	0
56458	699
329639	0
622124	0
100862096	0
67542	416
108927	127
212114	182
212127	187
229277	0
242022	2
319979	0
67890	1101
22066	0
50706	311
56790	328
69639	192
66248	712
55994	71
170767	226
329641	0
12427	0
70970	0
229285	917
320604	2
74434	0
13175	5
100503655	0
26422	28
17116	0
71182	0
17112	439
229302	2637
97064	520
100861809	0
52245	153
242037	9
24017	3407
18645	44
67850	6
72033	692
28146	6744
229317	617
69227	4017
545527	2
666680	0
20439	495
71301	3
100040293	2
229320	0
100040416	14
329650	13
229323	3
100502786	0
140795	36
320463	0
84111	0
74191	92
70839	61
242050	57
435732	0
433597	0
669780	0
666803	0
229333	0
676914	0
639634	0
67758	5629
84112	65
56758	1657
100503654	0
100504925	15
18441	179
74012	129
100503824	14
622434	527
72162	767
229357	0
17380	354
269437	2
329659	142
11416	1715
100504046	10
229363	747
56544	0
100125586	0
637004	0
637053	0
667060	0
667069	0
319210	0
319217	0
16497	13
319798	0
67437	6408
71004	6
99929	140
100861877	0
624866	4
56706	716
72789	0
19288	0
20429	0
66880	372
17349	4
28030	1745
17035	10
109222	770
100861992	0
66868	3113
100505386	0
208426	0
30953	0
545531	0
100038361	0
16159	2
68725	0
68259	143
70099	361
387175	0
723949	0
66949	32
16649	854
381452	0
71619	2
242083	149
26879	54
97112	471
100862102	2
66183	0
229389	0
625901	0
69983	0
386750	0
626082	0
74693	0
12038	2833
100504692	0
100861784	0
213234	0
67931	0
213248	0
56426	423
20713	14
69193	0
73124	1708
213262	0
76089	378
70924	0
100233207	0
329679	813
75879	0
67738	633
66841	5995
75939	40
381489	0
70652	151
68659	34
14800	0
14658	0
54635	175
320566	0
229445	1281
56720	21760
58170	75
54195	149
60596	202
213582	56
18167	0
633285	7
78212	3
79235	515
99571	90747
14161	117519
100862155	65
110135	62623
53317	497
100038599	0
69460	0
20319	0
24088	69
229473	449
76915	40
80890	668
624713	0
75309	0
229474	6
99889	451
403175	0
320782	12
50754	187
654362	0
73283	0
100042125	4
229487	662
229488	214
320302	164
368202	0
27059	1222
