Geneid	HISAT2 on Control1 (BAM)
108671	104
66242	298
76670	9
11750	1204
74843	11
19056	457
75602	1
78787	83
100504278	43
59011	0
68760	0
218811	1715
73068	140
76133	2
66121	263
268721	805
17423	432
12325	234
18792	37
22330	572
55946	1563
11534	9070
54169	214
435391	0
27389	1
67630	672
22334	1263
69156	5
319486	0
100861834	0
218820	49
76633	4
74896	0
791307	0
268723	0
16531	0
620499	7
71228	133
105418	0
218832	320
20088	2155
70955	0
75862	0
432830	6
328365	552
100526533	0
77592	0
105675	376
68173	10
74272	0
71918	2049
11744	348
211623	0
66039	0
105594	0
278672	0
100039484	5
100039175	0
100039192	0
100039213	0
100039227	0
100039503	0
100039246	0
100039257	0
100039280	0
100039293	0
71106	2
83997	937
100039353	0
211922	429
11843	1392
211948	212
110083	0
142687	4
72993	288
15209	0
171463	17
665333	0
71704	461
218850	570
320234	95
238988	82
100502956	0
100504469	0
22418	99
12294	2
319476	485
80795	915
56249	354
50905	89
218865	1889
12289	50
75901	192
21881	1479
100526475	0
18753	208
328370	302
54650	406
69179	197
66175	38
16427	35890
16426	14234
16424	12775
23955	194
69019	776
76485	166
30877	284
100217431	4
100217423	2
66923	694
66487	109
70021	67
192187	1069
100861939	3
64652	1922
21924	23
218877	0
71838	171
104416	531
110084	2
12339	615
24056	1037
67011	129
74427	592
382864	0
56794	10622
26363	1366
105522	560
320621	34
78754	19
105638	238
218885	326
17695	0
27057	938
53600	665
26430	247
239017	0
67085	0
12647	0
20508	0
319955	260
320321	0
107751	0
100504518	2
69069	10
105511	0
320736	53
545030	114
67580	0
622657	0
239027	2
100862308	0
26419	318
268729	0
19256	0
14560	204
12165	405
19661	0
382867	0
432838	0
105518	0
239029	0
11752	4
19065	0
432839	2
319508	4
75698	487
14661	20687
100041231	212
69134	636
20618	10
105450	232
12166	527
78243	0
24131	3
30044	0
218914	1124
14803	18
723847	0
239036	0
218921	0
72972	612
57811	9
239037	260
239038	103
170677	0
70045	0
66092	4903
18183	0
75170	0
100503038	0
73591	0
328381	0
52588	611
100503457	2
70564	1017
71200	0
69496	0
11720	52856
20387	19
17194	2692
20390	29
666186	0
100041722	0
100042114	0
666376	0
666207	0
666214	0
100503856	0
73553	0
666233	0
100040771	0
666253	0
666298	0
100504358	0
100042055	0
100504444	0
100042130	0
666420	0
100041106	6
666485	0
71826	0
666502	0
100861719	0
100042342	0
666561	0
13586	2
53877	0
93725	0
503844	0
630952	0
13587	13
74954	0
666647	0
666660	0
666675	0
666678	0
385138	0
666723	0
666744	0
19214	0
100124437	0
73895	0
19217	35
70561	139
70713	1
50527	174
100503256	0
67089	784
100504523	0
56291	48
54342	1025
218952	2301
67651	4
114874	278
100628600	0
320367	2
666834	0
218963	33
100041724	0
12159	48
100502795	0
72391	0
12793	761
63985	561
328388	5
68755	359
74480	62
14528	1703
218973	15
67296	89
218975	776
16854	75
218977	5
78938	224
100504663	235
16709	362
73961	0
93834	391
624367	0
218989	236
18424	0
606497	0
100041864	5
66770	0
218993	0
105504	402
74385	192
70646	338
67082	4
75288	0
67419	2
258487	0
259147	0
258485	0
100041975	1
258314	0
258313	0
258316	0
258039	0
258275	0
258486	0
258360	0
258659	0
258657	0
258658	0
257909	0
239081	12
258660	0
258662	0
258663	0
258661	0
258233	0
73889	0
258422	0
219019	0
257884	0
258296	0
258295	0
258264	0
258113	0
56858	0
219022	199
239083	0
85029	10
11546	183
21745	405
546611	62
328399	44
66246	257
11792	91
219024	362
18950	1503
667034	3
75019	0
328401	0
497113	0
497106	0
404319	0
11727	2893
58809	19275
219026	0
78416	6
19752	0
54159	0
11731	0
503847	0
93726	0
75377	0
638695	0
669149	0
22301	0
434459	0
545047	0
219033	1
278676	4
93719	1
52535	249
214922	27
29811	17340
219038	2
497071	0
268739	415
100502764	2
69890	296
619301	10
258420	0
15381	1495
77945	9
114741	405
67772	655
100217445	2
100861840	2
76338	82
268741	476
56335	165
50524	30
258008	0
258424	0
258268	0
258423	0
627171	0
57271	0
57270	0
57269	0
100042372	0
667441	0
633740	0
667449	0
671652	0
436539	0
100042410	0
627394	0
100042419	0
277146	0
382180	0
667476	0
671927	0
667481	1
100101486	0
100042444	0
640196	0
627273	0
100043177	0
640931	0
630415	0
436468	0
100042470	0
328482	0
100042479	0
100043197	0
100038850	0
667542	0
667547	0
100043214	0
100101491	0
100043202	0
667574	0
195296	0
667583	0
385047	0
320734	0
667596	0
667604	0
547329	2
639655	0
634322	0
636127	0
279872	0
100126451	0
667626	0
620297	0
100042560	0
667635	0
100043218	0
100042568	0
100043204	0
100126452	0
100042574	0
667660	0
100042579	0
100126454	0
100043270	0
100043274	0
667681	0
100042593	0
193574	0
547424	0
100043282	0
279882	0
100042607	0
100042614	0
100126456	0
100126457	0
547328	0
100126458	0
100126459	0
100126460	0
100043308	0
634132	0
100126462	0
328483	0
547420	0
100126463	0
386450	0
674098	0
627324	0
100126464	0
667765	0
100126465	0
100126466	0
630061	0
630086	0
100126469	0
436467	0
386446	0
436479	0
100126471	0
100043322	0
654836	0
638566	0
667567	0
436545	0
320898	2
630461	0
100113414	0
21507	0
100113413	0
213480	0
432910	0
193587	0
195297	0
100113412	0
547330	0
211027	0
219060	0
627777	0
547427	0
547428	0
100101940	0
627813	0
100101942	0
320913	0
100114901	0
100114902	0
100114904	0
100115376	0
100118398	0
100123473	4
626545	0
100124293	0
100124294	0
100124295	0
100124296	0
100124335	0
100124336	0
100124338	0
100124339	0
100124340	0
100124341	0
100124342	0
100124343	0
100124344	0
100124345	0
100124346	0
100124347	0
100124348	0
100124349	0
100124351	0
100124352	0
100124354	0
100124355	0
100124356	0
100124357	0
100124358	0
100124359	0
100124360	0
100124361	0
100124362	0
100124363	0
100124364	0
100124365	0
100124366	0
100124367	0
100124368	0
100124369	0
100124370	0
100124371	0
100124372	0
100124387	0
100124388	0
100124390	0
100124391	0
100124392	0
100124393	0
100124396	0
100124397	0
654839	0
100124398	0
100124399	0
654838	0
100101484	4
13135	974
105501	744
18348	0
69089	902
20540	101
68836	455
17387	602
65107	806
140743	0
27374	178
219072	264
16475	91
74359	65
19173	565
751525	0
73902	0
239096	2
56215	862
75913	16
58248	321
110794	2
50934	98
239099	103
105651	15
12050	456
54196	1350
59049	35
13644	4
140806	0
67272	0
17888	0
387204	0
791403	0
140781	0
100124433	0
68966	274
239102	132
432855	0
105663	424
11766	135
319984	0
71412	0
667952	3
28200	1922
268747	8
12891	0
18185	0
100038376	0
74551	52
28199	4633
68680	47
19186	994
85308	337
19188	770
268749	306
16391	665
56739	2
75751	457
74140	1030
100861981	0
71099	1
67881	271
18002	151
105446	257
28113	179
21816	240
56187	614
52585	2544
67842	269
12684	533
57260	21
16995	3
104110	111
56532	27
73181	10
277154	74
56410	26
219094	645
654795	323
17228	0
17223	0
545055	0
545056	34
17224	0
17232	0
17225	0
17227	0
17231	2
13035	0
14942	0
14941	0
14944	0
245839	0
14943	0
14940	0
14939	4
192113	0
100038506	0
30054	0
219103	81
328417	257
75339	166
100503823	48
66645	125
219105	582
100503842	51
76007	384
432860	0
14611	0
14619	3863
14623	0
68631	342
668090	1
21821	121
239114	0
68043	66
67518	0
57258	59
100862055	0
50523	238
20220	896
100526476	0
219114	4
67840	300
75965	287
68514	659
14180	10
67932	0
380907	0
71330	1228
628693	6
219131	2
236451	24
219132	54
628705	43
239122	138
69008	932
71891	791
219134	10
50769	0
71844	141
751526	0
219135	382
72125	4
100862065	1
219140	967
239126	2
100504019	0
70478	704
29820	106
50720	0
24053	0
100046950	0
67355	0
219144	4
68177	1712
16648	581
75349	0
66674	279
66597	44
668253	134
328424	10
100504051	42
387134	0
387174	0
100316771	0
239133	0
67153	51
239134	2
545062	4
629059	133
319433	5
18130	256
71000	0
268752	106
432867	0
654465	0
654458	0
73670	0
619548	0
72609	0
13030	11634
14137	2282
382913	14
14463	389
12143	11
219148	34
58865	0
210376	305
219149	6
100124452	0
72400	50
20680	32
67750	0
271209	0
71037	0
100504162	0
78176	0
73382	2
110265	1615
78271	1
268755	0
387233	0
100526520	0
16554	520
219150	105
210925	130
54616	566
14365	4
50759	0
380912	714
18155	0
74195	411
100503545	9
71145	4
52033	10
71988	4
67179	667
68584	2
219151	30
100504279	0
12759	17126
268756	6211
11495	0
13850	5558
110902	34
19229	612
100043676	0
69303	0
66854	92
56471	0
100504326	0
11549	113
791407	0
12934	67
432870	0
239157	0
12177	1030
71978	267
13592	0
628416	0
73977	0
100038671	0
108912	5
105440	170
14714	11
68813	408
18039	0
18040	0
100043072	0
11500	0
58860	94
13522	0
20855	0
73554	3
18092	15
18095	0
67712	402
239167	0
100504477	0
67464	0
100504489	0
100862072	0
100862085	0
100504453	0
100862375	1
94352	66
791405	0
71843	190
105513	663
21933	8
246710	160
73523	0
13655	0
57784	223
219158	418
268759	14
213019	47
20410	478
19057	50
213053	3159
57746	3
67065	93
723838	0
105653	2
12153	2348
20389	1
213469	2
72549	145
15460	17
213484	297
239170	239
13829	4
14171	0
100861616	0
328440	4
65246	579
13449	33
73648	0
14586	61
100043132	0
74667	0
675947	0
319448	1240
668489	4
70086	6
105670	529
19645	139
751541	0
67168	227
16432	16059
100504566	8
67381	155
214254	12
20916	2289
100503116	9
74425	0
15558	0
13885	2538
380916	127
100038618	0
100043169	0
271221	19
70859	0
18826	1325
100043176	0
56373	4347
67302	307
380918	0
67926	0
75272	0
338337	278
67554	627
100043189	66
22070	5516
100038852	2
100303751	4
68705	137
668504	1
67516	0
67467	331
27275	125
21807	1541
100503222	6
75789	0
72661	0
73272	1
210808	94
108811	21
239188	0
100043755	4
629678	0
380920	0
66148	272
108670	34
100502638	0
219170	0
100316715	0
21943	0
219181	567
380921	4
219189	2227
105590	0
100861718	0
66214	0
66897	113
211253	132
211255	234
432879	0
22380	272
13709	427
67955	356
16840	27
73989	0
791080	0
18530	0
100038734	0
380924	0
219228	8
319903	0
75155	0
56419	15
219249	141
219257	0
328451	29
74967	0
211712	0
100502750	0
66732	0
93688	0
13134	0
76789	376
77744	24
72662	153
52023	55
12224	0
546623	0
16597	583
76627	0
210789	63
100502869	0
66200	411
50933	224
380928	347
239217	282
100628599	0
71264	0
16365	6
211286	524
50789	675
105689	552
64929	0
105439	2
70898	0
13618	152
73877	0
320671	0
18996	2
72486	11
320249	0
100502987	159
74213	198
76273	822
71362	0
74864	0
380930	0
24064	18
621364	0
212085	0
73631	0
100043809	0
668736	0
668738	0
668739	0
621487	0
668743	0
100043811	0
621499	0
100043814	0
668742	0
76965	0
239250	0
622052	0
75409	0
192885	0
75822	0
723905	0
387135	0
723891	0
387139	0
751527	0
75957	51
751549	0
103978	0
75088	0
23888	47
100503703	0
13190	28
76355	422
58245	378
223227	0
668814	0
73306	0
239273	88
58187	2
66573	21
100037258	3050
66435	38
50787	0
75432	0
239283	0
105559	408
100503814	0
76108	407
100862014	0
70572	858
223254	347
320268	36
223255	386
56643	0
105445	380
68889	442
110168	3
321019	19
223262	0
319727	46
68059	2724
69634	478
68245	0
328479	0
65100	0
69248	0
22772	0
100038380	0
110821	1312
223267	981
654799	38
70551	99
380934	0
338370	0
223272	10
14169	0
69393	0
20363	87837
100039139	71
14600	7927
106052	138
106064	796
328489	0
414066	2
67041	27
100862317	0
239318	0
12274	153
223825	0
109828	4
239319	199
67281	1173
100302529	1
105787	272
67515	256
19219	12
71432	0
13132	314
12279	2211
23880	72
78757	346
18414	76
16880	6503
268780	4
14573	0
545085	50
665556	0
170762	337
73692	155
71175	671
20512	6
223332	9
68646	3127
27401	35
320506	248
100505224	2
105887	839
223337	5467
75568	0
16197	10
320277	0
19116	6768
268782	2180
78244	270
67832	344
19355	42
100862295	0
75777	0
75646	607
100038608	3
75259	165
100502601	0
81799	2
17117	1911
22293	4
239336	0
239337	6
110960	2677
18162	19
381002	0
73339	0
20024	820
22763	912
100316684	0
100040052	23
268783	176
66629	1131
68070	32
100862396	0
669751	0
77877	465
14000	172
12563	0
12565	0
70886	0
320873	0
64833	0
215654	0
545091	0
320865	2
100040529	0
223413	0
100862086	0
70350	22
432939	0
17909	610
66270	977
52521	433
211147	2
448987	29
622531	0
100038662	0
11732	677
223431	0
791293	2
432940	524
223433	51
223435	304
328516	0
110082	13
100628607	0
18163	4
73784	0
223453	3496
67434	582
252967	175
223455	2702
69574	2024
12465	1667
68073	138
57254	0
100616095	20
66835	0
20356	26
15529	3510
54381	756
73486	0
75880	1
239364	0
67154	940
100503407	7
114128	406
17181	17
77358	0
19946	582
239368	2
15473	10415
67724	97
223473	0
71637	0
16539	0
56274	110
107587	0
100126269	0
666173	651
100316736	0
100124469	0
12864	2432
626596	0
78803	0
17749	225
26942	23
30945	451
68839	885
66696	5
18458	3210
22631	754
100505062	1
100038735	2
100862212	0
68036	1176
100503499	0
252973	6
52589	493
100503538	0
74892	0
382985	87
100041478	5
70790	1542
100503601	0
18285	0
21847	319
54375	1212
69679	0
66335	459
118452	0
14368	94
68588	2
69906	177
223499	295
116838	0
75766	1
64705	4062
100503072	0
239393	72
105976	0
328531	0
432945	0
22762	29
170719	1039
100503540	0
223513	0
11600	8
100503767	0
239405	0
16341	935
100038728	0
66736	363
239408	0
22045	0
67429	241
223527	569
192190	26
55960	318
319613	51
69659	1
239410	0
432950	0
67498	0
71120	0
74726	0
75281	0
239420	0
83925	6
100316685	0
100502643	0
68135	1347
78581	109
19357	835
239435	27
239436	0
100039748	5
69790	102
14042	464
100503094	0
320679	1
100628567	0
665097	0
18383	93
383032	1
239447	870
105853	693
18133	2
18606	590
100862169	0
319944	237
72107	2
100503794	3
97998	657
12818	1409
73334	0
68537	503
105837	45
20649	538
15117	0
594843	0
210463	0
387609	210
319829	0
67819	761
100504341	0
210544	121
239463	59
75758	188
22770	790
70472	41
76773	60
67731	79
268807	0
69787	16
210998	1303
631797	0
74868	146
546638	0
68260	93
75841	714
69694	111
100502741	13
66218	2396
211401	1660
100416830	0
20775	1256
223593	557
68501	131
211770	276
100503021	0
71088	0
399603	487
320469	11
117586	404
432956	0
17869	61
19296	11
67552	0
432958	0
73994	0
83492	0
78462	0
331063	0
74236	0
270328	0
665769	0
74548	0
74460	0
223601	103
100861767	0
13196	327
71603	0
11514	0
76740	960
18256	0
654498	0
110862	0
54562	0
213068	4
239510	462
21819	0
20491	44
22402	55
17988	738
100040667	0
20442	2107
69334	0
380993	37
387226	0
387228	2
13992	343
100504454	0
100503580	0
70363	0
69700	0
100503602	0
223604	0
76510	184
353342	145
100041120	3
93696	195
239528	175
100861801	0
14083	306
387169	0
100040929	1
105841	89
106068	213
100503661	0
239530	0
19245	205
268816	0
100041273	6
100503729	0
107831	0
69439	0
11838	2
16469	18
66769	0
72373	0
223626	57
57277	0
68311	0
69462	0
23936	31
17068	14
78725	0
76486	0
625599	0
15202	0
110115	0
13072	0
67038	0
17069	5785
57248	1
110454	219
17067	26
100041546	12
546643	5
546644	0
223631	3568
17071	0
100041107	0
105892	1274
23934	0
68453	307
22701	81
100503873	0
72665	23
72960	488
14787	2
378435	0
223642	44
100861886	0
69146	409
223645	16
223646	2159
66656	976
105734	54
66194	348
22122	362
78834	221
69020	577
223648	79
332110	486
105732	340
432964	16
105782	386
67959	1102
223649	595
223650	149
271278	130
100503893	7
18810	899
100316774	0
671535	387
66168	1923
100038659	3
74281	0
100526548	0
100503915	8
75475	1919
109075	268
14731	353
66445	2870
106025	392
68877	294
59053	82
73542	0
223658	627
12181	426
20289	0
15499	247
13350	445
170729	0
666504	0
30840	241
52710	118
268822	419
94230	819
72027	1177
66914	682
72749	27
54151	753
16581	142
100861904	0
14106	0
73062	505
76282	4907
69572	210
79456	25
223664	183
378937	87
223665	468
223666	108
71591	16
223669	45
66398	199
26961	3890
239546	10
117171	151
17189	0
71939	0
93686	508
100042318	66
75761	1870
223672	1243
278679	1
245282	5
626615	0
108956	4
76409	0
328561	2
666661	0
328563	13
666348	1
71898	2015
239552	0
17886	2476
56551	2250
239554	2
55944	483
100504021	7
12300	0
100861922	0
67042	61
19293	0
17972	34
12984	44
12983	129
100504034	0
73376	0
22117	3659
246221	1576
72844	67
71753	10109
16185	30
72709	29
20607	0
19354	100
72318	135
207393	0
17305	17
105844	226
104445	278
107753	6
106039	571
100504071	0
100038696	0
20401	34
57028	2
16852	145
97961	184
110253	352
100038602	5
654469	186
14958	2659
26912	1767
14429	0
223690	125
223691	1138
27008	261
27660	0
69833	263
20665	0
100041655	0
100038573	0
18693	265
57274	0
207495	0
53357	720
17133	42
223693	818
100316695	0
27373	105
100503109	2
16520	0
105785	6
67040	3910
13404	0
75729	12
73739	122
223696	469
74158	583
14904	432
223697	908
100504191	18
54152	141
504193	0
73340	2
494448	124
100038357	0
109361	2
80287	46
52609	221
18591	34
27367	2630
100302601	4
100302600	0
20972	19
66513	125
17309	11
239555	438
11911	868
100861991	0
66538	224
239556	3
383075	0
17444	4
213956	21
106059	0
213988	579
100628612	0
11564	284
105835	126
223701	128
67638	2
207911	0
78102	2
20524	679
70356	2094
321003	173
57755	0
56438	538
383080	0
328572	530
214669	253
214685	30
19387	957
20286	632
100504312	0
21685	694
57259	547
68479	409
11429	2215
78929	166
105859	16
29858	52
66346	0
28075	680
14375	270
20826	315
328573	0
74369	0
76457	65
20788	1271
723897	0
435145	0
72049	4
66570	49
76505	0
24050	6
74716	0
17939	632
338368	9
69029	849
67130	223
100862061	16
56448	2887
545123	5
13101	8822
13105	1590
545124	1
380997	5
223706	3
68444	3757
627860	830
71754	1317
76279	17116
21411	492
21378	0
100504637	15
100526477	0
106026	0
74039	59
68607	288
74778	226
73826	710
104307	0
109754	6666
100504676	20
239559	14
66251	108
69291	77
23970	911
319953	56
12124	87
223722	464
12257	765
223723	265
64706	13
223726	0
77627	0
29859	0
75772	0
116939	58
68653	1383
170736	60
64099	22
72301	0
223732	2
109270	47
328576	0
73167	2
271305	10
18141	530
223739	689
100526461	0
22270	0
73225	79
140557	5
100502582	0
67747	0
100502602	0
14114	4
100861793	1
54138	466
328577	0
223745	0
22422	0
105975	0
723966	0
387245	0
19013	3343
72355	29
18766	28
239570	590
29870	16
72026	113
12614	447
223752	215
223753	124
223754	405
106014	8
328579	0
70073	0
223770	367
223773	44
223774	94
76737	404
223775	943
100502684	0
239591	3
170790	0
667558	0
83456	0
406218	2
69120	24
67976	1177
223776	904
328580	180
170787	218
29857	63
19094	21
140570	3871
69440	128
71474	505
77980	797
223780	0
56727	0
105847	422
52683	711
100126824	0
72962	1973
70113	122
546648	7
75459	0
100134861	0
12895	5
12651	1
60597	0
11883	432
100532730	3
58234	93
11434	0
68708	63
100502796	131
54526	0
380959	435
100038621	0
66871	61
20738	0
16564	865
635871	0
26874	1344
545126	0
239606	10
66725	60
239611	0
223809	0
12805	0
239618	0
67740	0
223827	343
67057	216
67197	227
223828	267
106042	74
100502901	0
77248	0
328594	0
223838	0
78895	28
266632	181
19230	852
320709	0
100043315	0
54003	0
223843	0
791370	4
105722	188
100502979	0
402773	0
100043335	0
70040	0
319722	11
77044	427
72193	881
105727	24
67760	1813
69354	16403
105827	161
239647	68
71919	145
19011	11
223864	52
100503050	0
67739	920
56233	127
22337	4
380967	254
12824	0
223870	181
18642	353
78541	388
239650	0
545140	0
634104	0
629524	0
70069	0
239652	4
257943	0
258278	0
259038	0
73302	0
258449	0
258277	0
16770	0
258502	0
69612	297
100217417	2
100503377	77
100217416	1
12455	86
100048895	21
73863	0
11512	557
12297	9
74351	817
223881	329
105833	2
66120	88
11842	1176
22410	0
22408	0
13199	0
100049164	6
19082	199
381022	919
69159	9
13363	2
74775	217
100861967	0
100503512	0
22143	88
22142	3
75951	0
22146	132
100503555	0
19132	16
78733	0
239659	1
72778	1537
72572	85
16512	0
51812	102
73600	0
545136	0
54614	227
22379	58
110213	23352
380969	36
75284	24
72393	0
11827	0
11830	2
11831	0
26934	38
11419	93
83797	248
14555	4315
66379	467
71949	61
65970	1097
100042918	2
72277	0
207214	862
70281	2
239667	185
11908	455
75002	0
100503618	0
70152	3876
668178	1
393082	6
554292	0
380975	0
18174	654
432982	0
68614	358
207785	47
21422	192
19009	168
78445	22
23994	1996
207818	634
109901	552
207839	14
619313	0
59033	26
20273	1
668225	209
208258	0
11482	41
11479	189
380977	6
105968	0
56149	36
15370	41
68118	728
77717	0
74127	8
100316694	0
110310	38
406219	0
66322	0
64818	0
16679	0
100126226	0
574415	0
16680	0
114566	0
239673	0
109052	0
432985	0
432986	0
406223	0
432987	0
16688	0
16687	0
110308	0
56735	0
406222	0
105866	0
223915	0
16681	0
16678	0
406220	0
77055	0
16682	0
223917	0
332131	0
16691	3907
16668	1476
100862030	0
75705	4235
209039	712
223918	413
16012	79
223920	816
246277	1183
68744	459
16421	29
19411	88
106073	362
105988	4
56612	750
60315	295
223921	180
170574	0
20683	775
110542	8
66151	442
18521	1518
26404	33
21357	152
54615	27
223922	80
100043600	0
67942	1137
751542	0
67488	588
15422	0
15421	0
100503872	0
109663	0
209448	0
723958	0
15427	0
15426	0
15425	0
15424	0
751557	0
15423	2
432989	0
71726	178
12419	525
15382	756
18022	26
56447	1001
724064	0
100862049	0
80910	8
29813	245
16402	568
74174	0
223927	0
105855	152
100503932	2
18574	20
58200	0
14663	0
20771	0
20770	0
258859	0
54483	0
74120	228
18312	0
385674	40
71063	91
74763	1280
73261	12
76779	93
268857	13
52864	72
13419	20
68015	2837
12914	283
76397	0
436332	0
11515	356
106393	39
83383	67
83396	17
66449	184
78885	405
246154	139
83945	1336
67824	122
15369	472
66626	1120
78809	0
100169865	5
207740	227
17237	940
100503704	11
66911	223
72615	210
74684	17
71089	0
432995	18
66049	202
74022	1364
170644	536
19041	180
665119	0
27426	348
239691	27
208211	299
70511	120
268859	0
68238	0
74720	0
239706	129
268860	6669
100861674	1
66690	184
54128	701
52502	1417
436336	2
252870	1159
69053	434
14811	0
68172	0
75329	0
13731	513
70426	0
26425	160
383103	7
12265	25
58239	356
74374	379
100503866	2
12703	9
21959	0
19120	0
19119	0
19118	0
100503881	0
223970	2
56722	1044
100503907	5
100043147	0
20621	45
106200	342
106205	522
66409	489
69918	4
14852	1448
100316833	1
21935	0
74478	44
223978	1157
791359	0
72555	2
622509	0
75493	0
50505	224
239719	422
100124432	0
723899	0
70100	0
74108	331
67118	616
66598	19
26565	2
76684	0
432999	6
106298	270
18203	169
94184	959
93734	438
74482	0
67254	0
223989	1283
723916	0
67203	243
17880	12
66086	281
17250	31
545280	0
20583	93
66793	0
442816	0
632352	0
70620	181
17217	100
19090	161
72083	297
12609	55
224008	103
67451	433
433003	0
70120	230
74006	765
224014	81
18316	0
74066	0
50525	0
665562	0
16136	0
22362	2
21976	500
68606	571
26413	1523
106369	17
66053	656
70458	2
723816	0
791069	0
64136	443
76872	2
69101	0
22195	1360
239731	2
58180	81
224019	13
224020	597
15160	8485
67474	464
12929	472
72168	125
66863	560
69009	181
74685	0
18440	5
224022	20
77626	263
72315	2
94112	421
665892	3
224023	314
224024	124
433004	0
80733	9
13356	1301
22114	1
22115	0
27886	81
195333	0
13358	3251
22363	0
53960	0
13353	668
19125	3471
65079	0
66779	0
27801	149
19385	387
15547	275
94223	173
100316814	0
27883	485
387180	0
11877	423
12846	9835
26462	684
13972	27
21380	0
619305	0
14724	0
18951	4
12741	94
12544	27
22230	434
72307	205
18100	250
15260	270
100505355	0
100504250	0
110785	15
404737	0
110787	0
404740	0
16142	19
110786	12
404739	0
404743	6
110612	2
258443	0
258458	0
259071	0
258937	0
258354	0
258158	0
258959	0
258960	0
239739	1
108105	2
68162	0
239743	78
75785	1000
208146	212
208158	0
381038	529
224044	0
27416	116
224045	509
100504291	10
13544	228
11773	2071
100042948	22
27406	657
328643	0
100316739	0
208624	190
107522	98
73047	16
21762	3048
208643	5926
100217430	3
78408	5
12724	861
245841	119
21832	279
12667	104
625060	0
625123	0
66561	0
13845	10
328646	0
209018	117
100504359	0
72190	202
74147	5475
100043489	221
71751	253
66664	129
239759	0
75826	483
239760	0
319765	13
20462	535
100043507	0
100862159	0
104156	53
110197	4
671242	0
12970	0
70573	351
67838	1123
11625	140987
59083	5220
94175	11906
385643	4675
16644	31604
13682	4438
100216532	4
100217420	6
106344	33
11450	2
100043541	790
320099	10
20440	2132
100504504	0
239766	0
17174	1435
67775	410
20604	0
224055	0
100862208	22
12053	191
68841	149
210126	1046
624582	88
723830	0
319487	0
71338	0
22061	0
100043571	8
210530	16
12737	2264
114141	0
100043057	1
16180	2117
100504628	588
239789	0
239790	0
224065	0
67501	1157
100038623	0
14167	4
100504645	0
751543	0
239796	386
27281	0
268878	0
224079	0
74143	1474
328657	0
100043102	25
71528	0
15205	207
75531	0
71756	6229
74488	13
14729	8
224088	2491
224090	22
224092	291
224093	155
268880	56
78618	526
66849	477
100862313	1
11815	0
114672	0
71911	6758
224098	0
13383	983
30060	0
239827	9
106264	552
68092	378
320213	531
224105	438
72084	188
66994	117
224109	125
328660	0
268882	226
68980	162
100316697	0
69576	0
70238	220
224111	564
277203	6
100504089	6
100502673	199
66061	24
13026	1414
106407	0
245308	0
22042	224
51789	366
675921	0
140474	0
224116	0
381043	0
100502698	304
69823	452
70144	136
69707	41
57808	954
239833	44
100316698	0
106326	391
69150	536
100502742	20
22661	564
171286	6
77446	162
17063	0
16419	1462
22247	637
545156	527
100043670	4
76378	0
239839	22
107589	1243
76649	11
278725	3
100862381	0
70757	893
224129	48
317717	246
72599	875
69768	0
20357	37
546663	1
224132	449
66667	46
547253	912
100043217	0
209200	941
80285	1023
16646	564
69544	49
70186	586
381045	347
209294	0
268885	0
433016	0
100503125	0
408196	0
76770	0
20861	0
209324	0
100038854	0
100034684	0
20862	0
20863	0
12374	0
12524	32
106347	6
57738	4
106389	14
320299	70
68306	4
224139	1389
15163	132
207215	3
77782	8
207227	0
74197	230
67657	194
15233	8344
68194	641
14314	142
320184	785
239845	0
75175	0
414072	26
56637	605
18171	658
320214	0
12856	426
64082	0
85031	585
11544	121
12519	6
76916	409
224143	229
67846	181
12549	172
56375	15
22268	18
74663	0
207683	631
100502943	0
268890	3
14432	0
75722	0
100503040	18
170658	21
56490	28
791329	0
626693	0
100124467	35
100043314	0
13490	0
106248	92
212153	89
332175	2
207798	582
100499519	4
11964	861
72117	1090
207806	856
320007	10
212514	107
212517	0
117606	14
100526478	0
212547	122
66067	154
57781	25
239849	6
271375	0
74603	0
67896	200
100038470	10
74102	333
67841	1018
547267	0
208154	13
17470	13
208166	0
100047671	0
208169	0
14525	3
212998	0
208171	0
56370	0
213012	55
208177	907
100503378	43
433022	1271
84544	6
58998	848
639644	0
73693	0
73703	0
433023	0
17450	0
77647	1
57263	0
57262	0
245195	2
224170	49
224171	25
667772	0
73255	0
216818	0
73916	21
100503470	0
16423	832
100503490	0
628951	0
224180	0
100043404	0
70508	146
619312	0
69339	0
75211	0
68190	4
208650	119
100862397	0
11658	1029
73820	0
239852	0
100628589	0
80859	88
385658	15
74201	106
629242	0
68193	2214
66391	24
271377	226
76302	599
52575	249
66315	125
224224	93
320712	137
21787	926
239853	0
56277	29
100503609	0
69457	0
28185	1947
52633	3763
100503632	18
67581	286
71027	0
66497	56
100503647	0
78749	80
12837	26
73379	50
54613	47
328695	0
224247	0
12892	1741
71223	0
224250	304
259003	0
259002	0
259004	0
258998	0
258999	0
258178	0
259001	0
258478	0
258318	0
258319	0
258392	0
258035	0
404309	0
257972	0
433031	0
259000	0
258775	0
258477	0
258036	0
404310	0
258996	0
258997	0
258479	0
258994	0
257881	0
258993	0
404311	0
328699	0
75636	0
67014	170
224273	60
56297	78
75145	0
13840	0
106338	86
68146	137
68159	0
19128	958
13837	0
224291	0
67609	227
72020	181
100861916	36
106143	754
15557	0
18736	0
68942	563
73569	6
239857	0
75501	0
224318	0
74185	968
52645	0
70972	0
78221	0
19876	61
268902	77
751561	0
