Geneid	Mouse_Uninf_1_SRR17015118
15959	227
667373	152
667370	125
112419	1736
15957	1462
240638	12
75735	54
723826	0
240641	54
100316775	0
15566	141
54364	87
107765	0
100502583	4
76073	266
676676	27
226098	37
668215	0
53412	0
74493	2972
72514	2
107182	2554
208922	14
319931	3
69104	607
77059	0
15925	696
16551	68
15242	126
107371	525
546726	9
13082	183
226101	1651
619304	0
74107	3
107221	0
19662	0
110855	4
70567	59
56839	0
240660	35
74055	5
57753	497
209478	105
15201	58
72082	0
72303	0
69888	0
638988	0
13095	0
13097	0
13098	0
545288	0
433247	0
13099	0
100043108	0
13096	0
404195	0
107141	0
226105	0
54132	245
20411	326
56454	430
67590	36
12495	12142
668310	9
240665	123
381223	1
72672	1098
17060	314
100502752	0
100861913	0
21673	6
226115	0
24087	0
107358	4685
83490	7470
627352	5
212391	1226
381224	1476
20562	8
100502871	0
71085	41
14296	181
212398	83
107094	487
18648	445
66583	206
74168	121
72199	382
226122	521
56642	1
67432	4
66765	0
226123	1
84095	1230
69534	100
277010	47
319740	519
54612	5
71146	0
100526549	0
72832	2
52013	639
100861941	0
67573	82
74580	16
100502892	0
192236	132
100861965	2
100502913	9
545291	0
83674	0
14718	228
18089	0
246696	220
100502982	11
93685	503
226139	143
66388	55
12780	45
100038628	8
71972	150
93721	0
226143	0
226144	436
12675	1082
72502	127
73689	85
329064	0
30049	0
20250	399
100628619	0
100502995	0
329065	2
20249	562
22423	0
240667	16
67264	485
319594	768
18504	0
73322	0
226151	1888
73894	14
26456	20
94067	278
226153	74
226154	14
100503041	0
94280	592
107250	0
21908	0
16814	0
12234	105
100503332	0
56626	41
100861983	0
226162	44
30838	115
71232	0
14179	2
18150	174
100861995	4
76055	5551
80906	0
71617	188
20170	146
16825	427
226169	744
70769	1173
12686	0
18742	0
107338	1143
100503392	219
18034	4099
73728	289
68431	18
67116	279
751550	11
75579	47
75146	74
54130	1807
24069	71
100862031	21
100503435	53
93679	624
56350	109
94279	112
226178	2038
13074	0
66439	69
57344	111
94219	216
76952	954
226180	0
71041	52
226182	138
66477	319
18572	1084
72691	127
546729	0
18011	2
14218	167
108689	155
100503104	58
20874	5713
12821	39
100503480	0
67788	839
100048534	57
14873	384
68214	4
414801	703
381229	0
66673	0
58178	2
16333	0
100043450	0
170750	743
78457	0
27360	2533
69319	22
17859	656
76479	403
381232	2481
100503558	1387
240672	1166
100043462	5
13006	826
73713	1
18569	326
100503593	0
100503572	368
56392	1811
11551	9
14732	59
21684	0
73707	19
433256	1943
66980	330
53611	210
77594	0
21416	144
26930	59
269094	0
226243	0
18175	0
12369	160
226245	4
55947	74
66866	442
11554	2
213993	801
83561	0
240675	0
226250	0
226251	451
78120	0
320879	7
226252	692
72133	48
78073	2
226255	2406
14585	4
791347	0
75645	0
69055	0
69060	0
69166	0
18946	0
18947	0
67507	0
73442	15
100526480	0
100503848	1
226265	6
71653	317
22326	0
332396	0
214084	240
107368	3109
329078	0
13797	0
72647	1
100503908	0
74998	245
107376	0
76539	234
226278	0
78832	2159
332397	60
13669	5683
100217439	0
67894	454
94281	17
11757	327
14773	1627
414758	207
633057	2
12982	5391
100043120	0
633188	0
664787	0
100038987	0
114564	0
100039029	0
100041708	0
546061	0
100040974	0
677525	0
100041824	0
100503923	0
100041057	0
671917	0
100041877	0
100041903	0
269233	8
18108	224
227522	64
78245	0
99035	2
104362	18
227525	1809
18686	77
64707	294
50497	320
100861945	39
227526	0
66540	3387
100038349	1
73489	0
209630	488
100504349	0
67229	778
209645	0
109079	251
16922	107
100861976	0
381346	0
68527	0
70024	139
71648	1777
74186	0
227541	1083
98828	322
53893	93
791411	16
57743	97
209692	0
326622	1130
227545	2
100038358	0
67856	24
320132	2
98910	232
14007	2946
68144	2
100038708	0
791270	0
73438	0
14462	33
381347	0
77682	0
100126244	4
209361	212
11949	1029
16588	290
16425	11
209378	25
353282	157
100316806	0
735255	0
100526482	0
100124487	0
100316663	1
735286	0
735256	0
100316802	0
100316770	0
100124624	0
100526535	0
735257	0
100526483	0
100124642	0
100526485	0
100124625	0
100526536	0
100124626	0
100526552	0
100124627	0
100526489	0
100526553	0
100526491	0
100124643	0
100526538	0
100526554	0
100124442	0
100526494	0
100526495	0
100526539	0
100124474	0
100526496	0
100124447	0
723922	0
735258	0
100316701	0
100526524	0
100124495	1
100316668	1
100316831	0
18761	650
77543	0
100503147	0
170768	1859
100038528	49
76938	598
16184	390
16169	82
50755	631
320816	102
241226	8
338535	0
100862047	0
66960	508
19212	13
227580	1
20163	571
65969	38
13434	146
791315	48
100862060	8
22352	11639
241230	112
30963	23
70957	8
20844	451
625286	24
17533	10422
100124488	20
277468	10
12296	33
625342	18
74455	150
75869	719
67448	325
100504058	53
75069	0
74103	2
68231	0
77940	1
100034739	0
72668	0
17354	908
641254	72
13418	693
100504159	0
12238	267
12151	434
381350	0
18718	1463
100504170	50
74629	7
70882	28
76467	28
19213	0
70909	0
100041244	6
71198	41
433406	4
791278	0
208618	6
71435	391
433408	5
71233	16
208967	35
241263	0
100038625	0
667663	0
100041703	0
14417	0
100628608	0
54519	4352
56075	151
11308	4342
74159	1153
67121	68
27377	3331
70981	3
18232	0
76857	376
100504187	2
140483	141
227606	2
69677	0
215257	14998
54448	0
54450	12
215274	5
16181	47185
215632	5636
18510	4
100504544	0
12287	5
77683	521
215705	309
67187	111
67228	45
107733	134
241274	4396
100502743	145
56876	336
72090	0
241275	0
67122	15
227612	496
58202	335
74472	0
68222	16
227613	363
142681	0
329360	0
67859	0
68846	0
78797	298
227615	17
97031	82
68475	125
99152	435
78217	0
227618	0
14810	0
320354	0
100272219	4
227619	979
83768	342
227620	598
72080	0
12496	0
18146	2
14347	26
11305	225
100526555	0
69454	17
227622	61
19215	0
100503942	0
77701	0
69379	0
30839	90
22030	328
59022	473
381352	61
75454	28
381353	0
227624	492
77058	2
51875	15
14133	113
78076	0
13863	0
620709	0
332578	0
227627	0
107771	4
383678	0
16820	0
227630	0
620858	0
71103	0
77704	0
227631	0
227632	1
227634	198
98766	89
67991	64
109299	125
100504023	0
16871	0
227638	73
77481	0
329366	0
67839	271
52838	146
332579	356
227644	206
68112	988
66865	718
64436	193
227648	1542
100125929	7
18128	2549
353156	10
387145	0
67512	103
56279	23
72091	60
100306955	25
100306954	40
329369	0
100039446	0
16821	0
80908	0
20935	361
20933	330
27176	316
20930	178
20931	182
20932	3272
279029	10
227656	344
279028	1
381356	653
227659	3267
66139	0
77794	0
109349	0
329371	0
13166	0
192166	3
22325	244
100504116	0
67382	340
140858	610
20181	950
12831	2
100038452	0
14134	9
100862306	74
100504177	51
56177	1051
241289	0
69327	0
118451	265
227671	13
19730	4409
12613	3
70239	130
14582	309
64930	850
69987	12
68870	72
100526498	0
269252	562
227674	398
54422	6
329375	1
22130	476
269254	2788
171171	339
76220	986
68975	141
107746	3150
433416	0
227682	227
227683	53
26569	1967
68205	159
723904	0
70319	2
99151	18
18286	271
74412	217
20740	5348
71820	7
56086	1181
263803	24
66220	28
227693	182
70296	487
13804	2
227695	96
70266	16
67350	1
241296	337
227696	21
227697	88
227699	252
227700	43
108958	62
57170	100
12908	321
100862338	5
110854	713
72500	12
78617	0
665635	12
100038700	2
100526499	0
73598	0
66617	85
72323	182
20204	0
64292	130
30934	443
30931	336
227707	325
74270	37
14269	2037
320973	25
277463	795
14299	44
665700	11
11898	342
100862380	1
320267	229
100504258	0
381359	0
227715	205
11350	377
227717	2
98970	0
23928	0
108897	12
227720	749
100504305	26
241303	99
227721	0
227723	1290
99011	78
22245	80
72931	354
99412	770
13429	10
387239	0
68379	235
73737	69
16819	13341
96979	98
227731	390
71254	137
98952	1055
13481	229
227733	3
20448	922
50935	245
11636	4
13805	89
100316776	0
14287	67
107951	677
100499514	0
100628606	1
27387	4715
70730	284
30933	151
338348	3
329384	18
227736	12
20910	20
227737	2368
227738	81
269261	1275
104367	44
56017	9
99326	3
241308	170
26360	82
241311	364
71834	621
16917	0
100504399	0
72543	131
320482	27
100504427	0
18516	76
96990	9
227743	482
66691	1824
14828	19589
227746	73
30050	1069
66998	224
77996	1
74016	27
22029	1015
15139	17
98870	4
26920	1855
68365	1495
100504493	7
227753	2547
13830	1608
75859	0
74854	0
14594	1611
100042194	0
69601	216
74410	9
77665	0
100038606	2
100861632	0
68375	39
75495	0
16874	0
67889	344
67871	85
100504593	5
100861645	10
19224	324
258949	0
675440	0
258951	0
258953	0
258952	0
258950	0
258621	0
258947	0
258940	0
258945	0
258946	0
18350	0
18328	0
258620	0
258944	0
258942	0
258943	0
258941	0
258618	0
258617	0
258616	0
227789	0
258615	0
258365	0
259053	0
258656	0
236509	0
545417	0
258371	0
67466	577
319817	4170
100217435	3
241322	824
320633	294
227800	1262
338346	70
20744	312
241324	6
227801	381
16870	3
59126	1888
19177	898
26423	0
14536	104
387176	2
723903	0
241327	0
76646	7
66489	778
74192	279
76899	353
320271	258
100042584	23
67857	747
94217	0
70789	58
76117	1434
320872	49
227835	565
24136	21218
100628598	15
433424	440
69405	0
100503843	0
11480	467
26428	607
109241	443
227867	888
16574	10
71897	38
320343	57
109129	483
100502624	5
227885	1
74194	269
329404	0
387511	0
433426	0
71684	295
64685	411
21930	50
51869	800
17996	1760
78049	2
75423	1120
12298	17
625631	1
56324	758
71409	5410
56194	2063
65103	235
67874	10
271786	0
16519	0
18227	69
767815	0
75279	0
227923	5
14571	983
241391	0
77767	0
227929	4362
100042926	9
269275	0
100502932	0
667062	0
11477	26
76654	0
227933	0
227937	71
76676	0
76747	0
100038999	11
66860	73
72137	95
407823	6516
667103	59
100505179	67
57438	5084
66205	237
17076	486
100039176	0
18779	2
16420	0
56878	3481
100038493	0
21353	1579
59029	1039
21375	1
94229	0
13482	250
14526	0
14089	5
71586	1393
227960	382
170738	6
60344	2
100503492	1
50915	0
319876	54
320106	0
20269	6
110876	0
77771	2
14425	76
73668	17
20265	0
100038743	0
20274	0
20272	0
383709	0
241431	0
26877	0
53416	52
227998	0
75721	0
241447	3779
329416	34
66442	10
14378	0
27413	1
241452	2453
14725	10
72569	8
228003	13
320720	99
228005	1357
75051	2
674921	1
73373	285
277396	2
20823	1464
75422	44
68795	1616
329421	7
64406	0
68986	0
66748	0
14415	6
70231	840
228012	1158
228019	40
75763	224
73649	0
13427	1885
78830	511
107435	136
100861681	1
66559	69
100503424	14
13390	0
111970	0
13392	0
381371	0
16403	213
228026	483
56508	0
100503680	0
65964	761
66953	155
100861846	0
383712	0
74541	0
20687	3421
100503849	17
100628587	0
67059	320
381373	0
66935	112
74616	37
68526	33
215280	4707
11435	1
100504117	0
329427	0
108699	0
11909	1708
100038532	2
228033	402
73962	0
69605	402
14029	0
15433	0
15432	0
15431	0
15430	0
15438	0
15437	0
73429	0
15434	0
15436	0
387144	0
399588	0
15429	0
53375	169
667739	31
545423	0
77269	0
100504729	0
229279	449
18024	10202
320474	11
623453	3
228061	2166
72421	11
620631	2
78802	15
241489	0
13067	0
241490	240
99031	8
23992	43
381375	0
14231	9
83435	631
22138	128
545428	4
228071	627
241494	0
100503106	0
80744	512
329436	0
100040494	0
73823	0
22193	670
16401	5068
228094	6
100126874	0
18012	0
70599	2748
75276	0
18573	3
320769	6
66861	1804
100503167	0
20378	0
50884	58
68082	6
735274	0
69482	40
241514	4
241516	0
69082	707
16410	2925
241520	0
71861	0
54598	310
21788	51
672763	2
100502854	22
12388	746
100270744	0
72657	20
66958	56
381379	215
228136	2262
98985	385
241525	0
387149	0
100502874	0
12258	14
56791	244
68678	0
30059	56
72401	1
269295	0
58207	153
19074	61
53856	5
228139	8
100862344	2
20833	963
228140	117
74687	2
23796	0
241528	0
257951	0
258166	0
258865	0
258427	0
258425	0
258426	0
228151	0
258429	0
258428	0
257899	0
258566	0
27216	0
258563	0
258866	0
258565	0
258255	0
258561	0
258757	0
258562	0
258564	0
257915	0
258579	0
259017	0
258573	0
258582	0
258580	0
257900	0
258577	0
257936	0
258154	0
258581	0
257916	0
258572	0
258571	34
258216	0
258245	0
259151	0
259015	0
257950	0
404323	0
257941	0
258570	0
259013	0
18352	0
259019	0
258575	0
259014	0
259016	2
259018	0
404324	0
259012	0
257974	0
259021	0
259023	0
259020	0
404325	0
258386	0
259022	0
259082	0
258403	0
257880	0
258400	0
258401	0
625853	0
258402	0
258404	0
404473	0
258235	0
258583	0
258585	0
258843	0
257933	0
258844	0
258363	0
257913	0
258362	0
258725	0
258840	0
258842	0
258764	0
258587	0
258584	0
228228	0
258763	0
258085	0
258747	0
258841	0
258762	0
258766	0
258765	0
258586	0
258655	0
404327	0
258294	0
257875	0
404328	0
259031	0
258345	0
259033	0
258347	0
259030	0
258834	0
347712	0
347711	0
110511	0
258346	0
258111	0
258835	0
258652	0
258833	0
258348	0
259032	0
258654	0
258653	0
258101	0
258632	0
258635	0
258630	0
258640	0
258290	0
258317	0
258220	0
258631	0
258103	0
258633	0
258641	0
258636	0
258814	0
258846	0
117005	0
258639	0
258643	0
258845	0
117004	0
258105	0
258638	0
258634	0
258644	0
258291	0
258524	0
258525	0
404329	0
546769	0
546770	0
258767	0
258203	0
258919	0
258920	0
258060	0
258167	0
258522	0
258820	0
258523	0
258921	0
258768	0
329460	0
258748	0
258456	0
433449	0
404330	0
258450	0
257887	0
258897	0
258454	0
258898	0
258455	0
258896	0
258774	0
258453	0
258025	0
258241	0
258900	0
258899	0
258451	0
258895	0
258903	0
258815	0
258901	0
258902	0
258904	0
258177	0
258894	1
258893	0
258969	0
258973	0
257921	0
258785	0
258446	0
258320	0
258974	0
258975	0
258786	0
258972	0
258804	0
258447	0
258970	0
258971	0
258784	0
258788	0
258968	0
258787	0
257984	0
258967	0
259145	0
404331	0
258370	0
258468	0
258979	0
258985	0
18347	0
258984	0
258980	0
258338	0
258983	0
258466	0
258976	0
258790	0
258206	0
258340	0
57272	0
258339	0
18331	0
258987	0
257665	0
406186	0
258789	0
258982	0
258977	0
100042690	0
258330	0
19271	12495
59015	507
55935	1548
271813	0
56428	615
67445	2
68349	117
67136	177
66461	222
13046	2109
279067	0
19400	0
19182	1000
68427	158
100862024	341
20375	6181
17868	180
228355	1609
22259	155
11432	1432
107986	69
606735	4
100503319	0
80708	4
77038	594
228356	50
228357	334
619941	0
75786	962
100217458	1
14061	2
381410	236
100862052	0
228359	749
51897	384
241547	44
228361	927
12672	9
17242	28
104418	3133
26427	13
192285	785
100316756	7
228366	4
18633	129
75641	6
19099	8
12953	128
320507	10
228368	264
100043205	1
76969	8
80976	0
100042784	20
277414	262
241556	26
639658	118
12521	2250
100038525	99
11695	2
14043	177
329470	13
381411	0
620695	0
70852	11
69113	151
56348	1337
723953	0
414123	0
735259	0
74569	827
66457	76
11800	2691
241568	0
68170	11
19374	0
19373	0
22034	1503
72446	285
76501	71
241576	122
100504371	1
100504354	16
80985	834
14221	0
210622	0
20511	31
12505	39812
27402	138
56369	102
13661	142
319854	0
13711	1
12359	527
100862111	0
99382	1810
98956	632
53872	4930
78031	0
16909	343
70986	7
57443	393
100038697	1
333883	0
12509	8
68243	0
241589	0
15259	4390
100316678	0
668733	0
74959	0
228410	350
320554	237
241593	0
211896	28
99003	245
228413	12
211936	19
98221	512
329480	0
22431	10
74088	0
19672	597
100862167	1
402728	0
18508	1
100504545	0
77766	47
66541	43
99349	49
329482	0
329483	0
77015	0
320230	0
791267	0
212772	228
14308	0
16492	0
76894	10
228421	18
12064	0
22343	1607
100038454	19
107515	40
68201	8
75517	0
170442	0
67606	0
241612	0
228432	0
269328	0
668802	0
623270	0
67575	0
257980	0
258390	0
258391	0
258389	0
258388	0
258910	0
257979	0
258909	0
228443	0
258379	0
545447	0
277562	0
257935	0
258395	0
258399	0
257662	0
258887	0
258398	0
258890	0
258888	0
258886	0
258199	0
258889	0
258891	0
258397	0
668825	0
258396	0
258023	0
257956	0
258258	0
258439	0
258441	0
258271	0
258359	0
258257	0
258442	0
258737	0
258440	0
258022	0
99010	44
213765	0
66181	199
107723	3874
68032	148
72425	197
73024	421
213788	0
74268	84
100504639	24
20192	6
75275	0
14260	266
75166	5
23892	4
100862246	0
20394	1
228482	438
100862258	0
14617	0
320846	0
11464	3
100303644	0
11834	1227
228491	132
66632	107
78193	0
100043232	0
399568	8
100316703	0
17536	4
72603	0
654793	0
69974	0
67356	0
320975	0
241621	0
114715	1554
732489	2
68215	264
19419	696
100504728	10
73938	11
21825	92450
71313	2
381413	0
73358	1
27103	394
20813	395
171543	48
12236	90
214230	4
383787	6
18796	827
100043272	344
214239	10
53906	0
214240	0
51944	6
56357	57
228536	348
72136	37
269336	111
271842	119
76464	68
19361	9
67809	201
320415	0
69408	43
623781	12
72008	94
72112	0
20732	77
228543	478
100502626	6
228545	878
100043609	0
54485	10
100862328	0
69065	176
68142	1313
241624	1
56398	837
100862335	2
66602	593
70645	7
108907	42
69702	80
625328	0
76246	654
228550	6
17005	2
68925	72
22174	7
29808	3295
26390	133
433466	14
211429	11
640524	6
98878	972
329502	0
78390	0
271844	14
269338	749
211499	789
76051	95
70933	7
12335	20
20402	5441
20619	5212
66606	297
66296	171
68968	139
140810	226
100502700	17
22222	1254
96957	154
17151	428
13828	5
74176	0
640543	0
329504	112
75894	83
99334	737
51885	340
27223	580
17754	8
327655	83
12716	0
140476	1
212670	17
14827	5519
269344	25
378702	496
574418	64
67693	229
100034361	38
67532	258
241627	70
228564	5
319996	24
17147	0
329506	368
78655	236
214585	1112
67578	0
12010	8704
70928	3
74401	1
670832	2
20322	113
214593	0
66811	0
213696	0
99439	4
435684	10
269346	521
81913	21
381417	2
67092	487
214616	84
433470	792
387165	0
22785	1183
18457	335
59010	1026
74702	0
75946	0
214968	18
317750	14
17876	127
100502835	0
381418	0
20495	0
100502853	0
110074	19
14118	12
99100	129
271849	3
58521	584
70354	2401
12848	1299
69976	159
75823	0
14178	0
69185	45
241633	3321
26458	11
15186	18224
14391	612
84092	1730
75083	11
58800	2784
66552	4567
108011	400
109778	263
215387	19
73338	290
329509	2
320632	2700
26371	242
69470	2298
99138	936
13537	424
215095	11
11552	2
215456	7
68126	21
56461	4
192212	1
72180	23
77721	94
100861602	8
17153	0
100038529	0
228576	17
53885	4
67885	15
12235	7
74121	26
100503008	0
12125	6099
100043424	647
241634	0
100503333	4
17222	1416
17289	623
72477	671
70370	0
57432	49
78751	49
668894	2
100503381	0
69737	81
20017	244
66170	36
100048701	2
20515	1487
329513	2
70466	61
100503468	77
16175	640
16176	16285
329514	241
668896	122
228592	2
19261	14725
18610	0
654409	38
67333	325
21818	28
99169	0
241636	0
20638	777
192140	0
67134	784
100217452	2
100217428	12
170718	483
228598	0
56264	1
75656	2
66766	1
319513	188
80743	545
19262	797
321014	23
99045	68
18429	0
11998	0
140629	86
380601	210
241638	13
77006	198
16434	66
100861692	0
269356	30
228602	482
100043766	40
613258	19
11990	931
14588	0
110751	0
20612	281
72630	12
67326	50
70997	18
12616	960
12531	324
69596	62
228607	111
74450	459
723825	2
51902	448
228608	4005
11550	6
414081	0
71995	0
19122	432
26434	0
215653	2509
100861699	0
54338	1574
70612	81
18538	430
110911	4582
246313	0
70845	0
70371	7
100038551	0
74182	7713
767814	160
73747	53
12653	0
66926	253
66634	0
66586	138
320974	8
241639	0
12156	30
100526500	0
15112	0
52837	244
18795	1376
78805	74
320684	0
18798	34
76161	0
241656	0
228642	0
319196	0
20614	0
59030	123
74243	88
16449	224
228662	12
100316816	0
228677	0
319909	0
75812	91
66580	540
69487	57
228684	0
72899	4
71436	814
100503716	12
100038667	2
16558	367
20639	407
57329	0
378776	0
18549	0
378775	0
12075	15
100043534	0
56431	2001
81910	6629
403171	0
433481	3
69178	4544
100313519	801
74528	106
107586	9
100048644	0
228714	425
668917	0
171588	0
241688	4
70408	411
26450	39
27054	1536
228715	14
66044	51
66328	0
94249	213
627302	17
408057	0
74030	2548
67877	169
66877	815
78774	0
100503181	0
53626	2
241694	991
77806	4
74065	0
228730	44
24128	1647
228731	0
18088	0
100313531	0
99041	0
18503	2
381384	0
15376	0
20608	18
21824	197
17064	4099
56488	132
74533	270
17957	3
228756	0
78240	0
78609	0
69362	0
13012	0
69294	0
13013	0
77705	0
100503216	1
13010	1493
433483	0
58214	0
100503289	0
433485	0
104348	734
100271882	3
245174	17
100504621	7
100216455	2
69277	9
668923	6
545471	0
13011	123
71881	480
100861792	3
68738	437
109344	23
114889	0
12497	75
110078	221
76192	325
69270	12
78177	4
67311	1
433486	0
381390	0
100038513	0
74660	0
100502706	0
100125594	0
381393	0
386649	251
14225	505
228765	0
241727	0
668929	0
228767	0
108832	0
228769	131
75283	0
228770	0
11602	1
100316704	0
73847	69
69698	36
545474	0
76650	1627
21407	2
12995	1065
67231	1209
24105	529
228775	13
791417	0
228777	0
20667	10
67917	30
228778	0
629114	0
319579	2
442835	0
654457	0
545475	0
75400	0
403172	0
246700	0
433490	0
266620	0
654459	0
19700	22
14950	2641
66405	109
15901	397
84682	5
12048	1729
72119	39
228785	0
14239	0
252864	0
74711	5
68559	181
228787	0
228788	5
15162	4923
99237	903
100504160	3
241732	34
54711	1189
140484	379
16569	1132
72326	23
228790	1410
329540	101
99311	267
13436	64
13589	2370
329541	2
76407	0
66557	0
228796	0
378700	0
381399	0
545477	0
19194	0
73388	0
18843	0
67135	0
228801	0
228802	0
71425	0
433492	0
66971	34
20648	8
12396	170
56846	3
75480	0
70362	0
13555	23
59038	38
228807	33
100504252	0
75608	5655
668936	1
19383	1377
67204	774
50518	0
269378	73
100504268	0
16396	3539
67068	470
66734	53
228812	173
735287	2
68728	473
56406	1655
207182	0
60525	116
74945	1
14854	185
668940	13
735275	0
56407	2179
108687	381
19124	77
17391	13
613262	35
16418	779
71405	1
56046	163
14563	0
16328	388
320095	7
66366	228
74562	0
245865	3
266692	1744
75710	988
18041	163
67067	93
170791	6690
228829	419
19018	228
70873	115
347740	546
13821	108
68295	259
100504350	0
228836	518
74846	3
98932	2
100504361	0
228839	87
74487	29
74704	89
67388	404
77799	32
29812	103
66934	56
320706	308
383766	31
56045	11585
100628585	47
19650	213
100043882	42
629499	3
20014	1008
100861927	2
14601	1
69161	147
20779	36
100046034	3
53619	723
18111	187
66642	284
277432	0
75425	329
70470	373
72340	2
21817	13990
228846	2
73399	0
329547	3
16803	139
68108	140
319317	1
228850	1970
246747	0
545481	0
100045469	2
22348	3
109275	135
100499529	0
228852	522
71878	0
71715	153
71081	0
71613	0
329554	0
16658	1923
21969	2028
100861957	0
18803	74
320799	92
64899	1
280635	0
100861963	0
71389	482
383770	0
19281	0
77645	0
77288	0
100504524	3
67996	2415
100862002	2
241764	1
27219	0
245866	273
100504576	0
17865	7
68236	0
100504589	0
269389	11
59091	0
66680	142
228858	2
228859	28
69517	0
100043899	0
68314	0
15378	0
76080	1218
26943	10711
100862033	20
68386	51
18769	104
100504604	42
11486	41
22403	2
241769	0
241770	0
54401	1664
381404	8
67145	325
58231	4577
16538	2
209232	0
192200	0
68221	0
192201	0
53878	0
329557	0
20941	0
64335	0
20945	0
20944	0
20568	2698
17183	0
19668	0
20971	10346
66460	567
73603	23
52840	66
78928	269
67701	0
629747	0
209351	0
75526	0
277343	0
433502	0
277345	0
629754	0
629756	0
629761	0
408190	0
78239	0
641368	0
71856	0
76233	206
68612	10
21925	3
101113	40
170789	101
67538	67
71971	53
75642	2
415115	16
19025	3218
18830	464
228866	781
329559	741
629777	8
17395	5372
57138	17
228869	579
21939	562
72211	0
104010	2
100862070	0
228875	284
140579	1015
381405	2
228876	5
74614	50
114644	21
381406	113
170441	2
14049	2
228880	579
17979	11424
72043	355
670775	0
319684	6
277360	2233
76367	47
99371	4017
110750	901
20853	446
228889	564
98999	2465
68949	193
100217443	35
16500	10
19223	42
56336	6881
77031	579
263876	345
81018	1876
20613	93
66589	131
407243	1763
12608	5446
329562	239
19246	8414
69553	16
58220	2
77017	0
11538	1256
13480	368
69372	80
241794	0
18019	110
100038688	0
11981	14
99377	0
100502777	0
22722	77
75508	0
619302	0
228911	2
446211	0
100043910	2
228913	2070
100502923	58
76960	2
73303	0
13081	0
109054	109
100502946	1
67637	0
76829	0
75655	0
228942	0
17201	0
67017	84
20878	27
67337	302
320664	3946
66404	1515
654821	197
76426	16
21420	0
12162	2
26972	0
66679	233
100862165	6
56190	821
664799	10
100862176	10
619800	2
74161	12
18534	4
58203	1662
65112	55
72221	0
70065	0
100043911	20
19334	675
75485	0
56491	748
228960	460
228961	203
100038374	0
100503083	0
723906	0
723832	0
56802	3
14683	2397
57314	501
64138	10601
545486	53
67126	441
66390	802
100043757	333
13616	0
664987	0
545487	0
100043761	0
620790	1
665001	0
100862168	0
100862183	0
100503353	0
100043764	0
100043914	0
100043915	0
545490	0
100043126	0
100039017	0
13999	5
626832	0
667962	3
100039060	0
628147	1
100302432	0
668039	0
100303732	0
100043381	1
100503949	0
100043387	9
100039123	4
626877	0
627901	0
635470	0
628308	9
433520	4
100504328	0
626802	2
329575	29
665205	0
665211	144
626848	2945
353208	63
74189	0
320558	607
228966	838
71532	435
381409	0
68175	0
12561	4
228980	296
66730	42
241846	172
26444	1221
269397	74
52856	87
99296	0
228983	321
56436	149
16776	17
66481	1083
100526556	1
252966	257
271887	0
14464	0
100036520	0
320485	0
622283	13
387136	0
723954	0
108115	156
18216	0
73247	100
72075	1492
12841	22
277353	0
23856	1947
76425	464
228993	66
140489	0
676369	0
100862056	0
723951	0
228994	870
329581	0
58237	0
228998	574
73368	28
11438	0
16536	6
13628	0
66496	39
20459	0
20811	2
332713	0
229003	4433
229004	582
100862073	0
20262	2
269400	173
76688	413
229007	237
72699	154
329584	83
72147	106
241850	7
66314	415
13002	2742
68556	386
100271841	133
269401	156
229011	27
68879	954
20672	0
21400	106
56470	1032
277496	0
18389	0
17932	0
245867	407
67005	181
672125	0
30942	0
100503859	0
100503882	0
72608	0
80892	2
19302	471
69347	0
18767	2
67306	38
16196	9
100504139	0
75476	0
383820	0
620966	22
20257	0
15213	4
66230	34
100504173	10
21985	7504
75149	0
229055	141
320088	16
170753	605
94212	5291
100862399	0
16592	136
100041480	16
18857	6
21884	0
11770	356
75497	0
55980	455
241877	0
66361	15
66371	0
74718	79
100038545	0
76897	0
75203	1
622229	0
140918	0
71710	64
13559	99
69126	155
71934	134
12346	0
12350	0
100862241	1
12349	56
77127	0
751864	150
320832	129
668101	311
100038947	232
381484	527
229096	2794
100038486	0
70441	0
723950	0
75439	0
59058	0
13123	6
73959	0
622921	0
74252	335
67472	256
18583	283
66326	0
381485	0
12918	0
100039304	2
70808	44
100503666	2
100046095	0
12870	98
12807	809
20585	523
27357	864
12873	566
76703	0
11608	0
81004	2732
19784	0
635702	0
192167	0
70862	0
13605	36
76657	0
320024	1682
100861946	4
22035	46
208188	0
72007	6560
100526525	13
208613	0
18805	354
665113	131
20526	0
208691	67
68028	233
385263	0
75740	0
791072	0
14013	0
545510	0
76652	0
80732	394
71827	2
68307	0
320352	0
75953	0
69276	1299
71862	113
241915	1249
18759	283
100861964	0
20482	5961
18417	0
241919	0
72413	0
22401	136
67576	1
18706	2031
100502876	10
67778	250
67414	484
14696	51
56456	359
74600	93
66046	222
72607	0
58869	0
73874	0
100502904	0
67120	1769
51938	1
14359	1121
67713	80
320478	0
100316679	0
20674	0
100041108	0
100861998	0
625963	0
76295	4233
114893	330
72039	56
654424	4
241943	0
229211	127
241944	90
229214	0
11747	1502
100862007	0
72282	2
329623	0
100503068	0
50911	175
12428	33
71492	4
22065	0
229227	4470
21744	0
16183	2
60505	0
207175	1
241950	29
329626	0
14173	2
229228	9
57815	649
100862034	0
24063	4
381438	0
626410	0
71342	0
99696	194
329628	0
100040882	4
380614	62
73333	0
18415	1553
20873	90
72175	119
100039027	8
100039043	0
269423	111
73297	8
214048	249
70804	276
100038440	0
78706	0
269424	632
67161	33
73852	26
