Geneid	Mouse_Uninf_2_SRR17015119
26950	4
74712	0
209550	2
628327	36
627110	38
76820	3650
70858	88
18109	0
104721	3682
71169	3570
105005	31
791361	0
73972	0
217410	966
14245	716
18217	0
268527	2
50496	615
19878	7327
217430	2726
73667	36
382571	0
71853	10976
68775	25
217431	1316
100526470	4
100503365	0
18263	1403
53602	1948
668525	214
245297	1
668539	0
100043324	223
236366	11
668558	2
668413	0
546524	3
544848	0
629055	0
100042706	1
100042727	0
668605	0
100861711	3
668455	4
100503846	0
675713	0
69513	47
382686	1
100503913	0
211914	371
16413	824
54451	2458
67732	458
11491	5364
22630	1474
100043407	16
628850	2
434693	6
100043416	0
69732	3
100862386	10
668662	0
100861601	1
66808	0
668714	21
21340	905
195733	29
194655	1381
12879	3
20135	191
100861907	0
67216	27
77480	8383
15902	4308
432641	0
100502727	0
74930	0
108089	1411
58185	2926
22169	767
100504347	0
636791	0
20666	1
328069	0
68511	0
94041	0
71693	2
20115	10081
19819	533
104923	311
217449	1949
380752	576
100504402	0
17933	0
328075	0
69675	4
22018	0
268534	0
69566	0
211986	899
100294583	8
11431	545
24057	51
104943	13
629667	0
16777	15
13382	2771
13487	0
104836	569
23985	0
12033	1446
71916	255
238123	1877
73010	213
73389	4935
19088	1744
100504461	13
30955	5129
100504475	23
72123	1971
59027	3986
100504486	565
74076	19
19027	2685
68764	2
320046	142
380753	1718
100504517	52
75040	2
28071	946
114712	0
22160	2
100861990	148
79221	2331
75456	17
217463	3671
100169866	200
751520	0
11622	786
71581	2
403205	0
23795	1
66109	1486
100862018	4
432649	54
66912	1673
217473	419
71156	0
66042	0
75847	104
100628578	0
17286	0
319660	168
217480	0
73867	0
14009	281
11861	506
20259	24
380755	12
15982	1081
100316693	15
629820	0
246196	618
238130	1968
93757	158
16981	209
27362	1659
100039062	23
67452	2403
319504	20
217517	294
664883	16
217536	31
15228	0
67293	0
620583	0
69054	0
18760	1
217558	1199
76983	2228
12810	35
94186	3351
11782	764
207304	14116
544864	659
320487	4874
328092	358
14762	0
76826	73
11855	2121
73278	0
238161	2
27386	0
67335	0
112407	640
665239	0
100038648	0
104725	1050
100316682	0
66266	855
72183	2439
12632	951
217578	7182
72658	139
665137	29
24067	106
73385	0
100039815	0
665155	7
100101807	0
100039830	0
100101806	323
100503822	68
59032	602
66132	417
26443	4322
18035	6890
79459	1
56856	10
56784	5709
52592	533
100503961	0
217588	404
621837	55
104798	0
21869	0
97836	0
18094	0
18511	0
217593	8
328099	1526
73490	106
100504018	0
100040044	0
15375	0
70846	0
100504027	0
100503562	0
20605	0
66864	0
100504043	108
20334	2145
66603	348
78232	1097
18949	3452
338320	2
217615	5596
70611	1527
100504078	0
100504101	0
238205	0
73309	0
623046	0
217648	92
66689	1208
328108	2280
328110	2892
30795	1008
104806	434
217653	263
70948	4
238217	1
320772	0
100316870	1
20090	2062
69706	12
66483	1470
217664	3776
109065	246
414085	206
18974	181
271005	183
69554	1035
66244	3391
11845	9083
76062	222
207965	348
20663	2907
217666	228
68055	91
71091	38
751538	0
74724	76
399510	1457
70934	92
73991	87
100040999	33
64010	2534
18080	11538
791312	92
100504285	5
110095	10234
414124	5
94090	10
72736	2041
100861697	41
319710	185
56444	1856
19167	1833
73204	438
238247	5089
75266	6
30056	368
76967	689
59036	0
67348	0
73815	0
208846	725
238252	1
67217	14
104771	579
73936	2
104001	28
78257	59
67708	425
66375	1807
19042	1556
100861726	6
75801	0
20476	0
20471	0
20474	0
17420	497
76357	245
625098	790
380765	2
238257	0
73644	0
18755	1290
666385	0
15251	9637
100504452	503
277089	13
75627	717
238266	0
100504476	0
74284	0
386753	0
238271	0
80837	6
217674	0
26932	1405
72338	92
665931	0
81535	4907
319565	2572
100628610	0
13983	2
80384	0
108156	2224
238276	141
109929	446
268564	1605
100504512	8
15512	257
210762	2
100041694	120
100628604	4
263406	3291
100504549	40
20741	270
211151	397
14776	0
104886	4
110606	267
17187	2875
53618	2747
626215	1
268566	1181
70897	5
56217	850
73834	1005
13665	3426
27260	30
268567	2739
211945	132
110417	285
11847	516
53612	1434
17252	492
77974	690
211978	2472
19363	169
12192	4225
69548	1443
109711	1435
320808	2180
100217447	33
97827	660
69522	0
108760	2
13877	283
328133	2395
68354	3
217682	3
380768	0
217684	5093
67340	0
100504661	17
20384	6990
20493	155
64075	11
100526532	0
110893	0
100042143	0
214321	85
11498	163
66272	1101
100504690	1
24071	1672
56622	7
69792	579
100504704	1
69480	8
338372	1307
54604	1856
217692	4876
50779	0
791340	0
74283	0
70127	44
73828	252
217695	1411
67039	8436
19164	5447
170721	18
18222	2226
71952	1727
171210	298
26897	61
171282	24
171281	0
217698	1
217700	34
105000	35
70481	42
238317	4956
100502697	310
77219	1671
52708	968
217705	41
217707	284
12499	891
72873	20
66381	448
104776	439
100861863	0
217708	184
12677	0
19300	333
432677	0
627191	2
67963	11484
74316	567
16997	19
100303738	0
68497	3321
73736	626
56531	3035
100502763	36
73422	70
78920	4551
238323	85
18654	14
217715	1164
217716	1194
66204	231
72350	76
217718	4625
100502783	0
68581	5453
14281	1439
81703	365
53314	625
217721	39
58520	645
320244	380
21809	22
100861892	0
76411	81
328136	0
70373	2240
26380	0
238328	41
68737	216
627607	0
238330	1209
217732	896
238331	0
217733	6
64242	2
217734	562
14874	412
382620	2222
238333	6
71275	93
104799	1380
217737	2544
217738	2
20773	4078
211064	1011
100526546	22
654309	141
380773	438
66354	3356
666806	0
193322	0
100042776	0
100042786	0
100862206	10
100861908	0
100861898	0
544881	0
100038992	0
100038982	2
100039042	0
100039052	0
100039076	0
100039087	0
100039100	0
100039162	0
100039129	0
667350	1
546543	0
100039315	0
666862	0
435337	0
633093	1
266459	0
100503047	0
72113	558
71818	64
18191	1
13371	3
75216	592
71349	8
22095	2
83602	2587
108800	1036
666955	45
20338	7565
399558	72
100862089	0
69423	0
14420	1609
14744	1571
72258	7
104871	65
24000	204
75553	1865
319670	924
76260	100
67639	4
71375	1872
100503855	87
100503812	20
73457	3
78767	17
104884	297
217826	2592
19179	2942
217827	1025
100038378	5
12313	27063
100861669	0
100038713	23
104718	1391
73086	672
100040123	2
217830	791
667148	10
238377	299
68339	5135
100038467	251
100316805	23
68734	4665
319760	73
74947	0
271036	0
74413	0
23876	14
109181	4604
100504056	31
110616	3049
100040297	1097
51786	4588
238384	0
217835	3026
19141	20214
27277	1890
12652	0
217837	1227
100504113	17
100316812	14
100859931	0
64113	3
320351	405
100233175	88
66622	1278
238386	2030
75483	0
217843	2
170952	0
100504156	0
65256	124
68149	377
27225	4521
52668	1991
76933	2702
217845	2
74521	8
217847	0
12401	0
194604	0
68348	0
20701	0
20703	0
20700	0
20702	0
20704	0
380780	35
71907	0
68054	0
321018	0
268591	0
74069	0
271047	0
16625	0
238393	168
20715	902
546546	0
628900	0
238395	0
20714	0
100504264	0
20717	0
20716	11
14836	0
791311	0
192119	4326
100504301	2
94040	393
212073	4186
69434	30
100306943	1692
100526471	0
73046	20
100504315	1
27381	0
27379	0
27382	0
27378	0
27380	0
21432	0
69952	0
100040339	0
268595	67
12062	0
12061	4
76559	3030
66787	659
78801	11
18789	9949
100503099	0
22367	1559
76639	0
71033	0
73160	0
74968	0
58208	389
100503150	16
52690	1806
12454	1327
668158	25
100861813	0
214305	25
13116	14
68519	231
100504467	3
14026	2392
723909	4
70059	219
22632	2331
214663	90
100503195	29
723946	2
104910	30
22375	3122
212198	192
380785	28
13386	0
17263	4
100316809	0
791079	0
751547	0
100124466	0
723843	0
723880	0
751555	0
100526472	0
100526519	0
353326	1
723866	0
76880	0
723937	0
387146	0
723867	0
100316735	0
100526473	0
387154	0
75745	6
100316669	0
723854	0
449562	0
449561	0
100861570	0
100303647	0
100861571	0
100303646	0
100861572	0
100124461	0
723858	0
723936	0
723927	0
723859	0
100316751	0
723839	0
791071	0
723842	0
723878	0
751539	0
100316673	0
751521	0
723881	0
751522	0
751552	0
723856	0
100124453	0
723934	0
723855	0
723833	0
723935	0
723940	0
723917	0
100124450	0
723912	0
387152	0
751523	0
723875	0
100040724	0
100124484	0
387172	0
751524	0
723857	0
723941	0
723862	0
723913	0
723933	0
723863	0
100499517	0
67280	0
353504	0
100526515	0
107585	0
629595	10
26931	5749
100503237	295
319786	27
13424	32460
66323	47
100861856	3
15519	3889
69641	663
26448	22
66709	8
72805	862
100041649	81
67236	696
104859	1500
74251	110
77878	1
217864	1246
22031	2428
93835	1
100503323	0
217866	3197
380787	0
74190	5
21928	4107
212539	0
217869	12221
100316932	168
100504687	8
17169	2877
12709	1508
328162	783
70369	1136
68020	518
16593	4494
74335	393
68520	278
21981	1217
77675	33
70257	483
74691	0
217874	0
104816	4
100526547	0
387199	0
668303	3
100504733	0
100126692	0
319942	0
104885	0
70435	746
11565	2689
30954	208
11651	9965
382639	674
217882	281
104759	6403
100041194	959
100047183	743
217887	23
71963	981
56696	1219
16450	21
66174	122
72308	1626
399566	437
217893	2775
75671	12
116870	629
100861919	0
68337	73
12925	7207
104732	55
69195	2
238447	30
380792	2
404711	15
16016	60
16017	5
380795	418
380797	1766
16019	56346
777656	226
777655	94
777654	107
777648	118
777661	4
777662	1
777664	0
777667	0
777672	0
777675	0
777677	0
777679	4
777657	2
238405	16
777681	0
238406	0
777685	47
777686	83
777688	71
238412	51
777780	85
668389	5
544896	11
638605	41
668395	12
630486	21
641178	28
628098	0
791089	81
791090	25
629785	0
780793	4
780792	25
633568	91
780794	140
640046	63
780800	0
780801	12
780802	49
780803	15
780804	4
668421	76
780818	711
238418	48
629812	0
195180	10
629818	9
780825	445
629826	36
668438	7
632654	8
629833	6
633457	7
780828	0
780829	262
636260	34
780831	95
629842	26
435321	1063
629845	145
628398	7
639510	1
238427	137
432701	6
629849	10
380808	219
432702	10
668469	13
380809	94
668474	25
780864	6
668478	64
629859	81
629860	74
629863	0
629865	41
629866	0
629871	40
668493	0
382692	135
668497	1
780883	68
780884	1
780885	0
629884	75
629893	2
628614	1
629897	27
668517	6
780891	110
629906	14
629908	2
629915	44
629919	9
629925	0
640506	6
780929	8
382696	12
780931	59
629930	4
211331	22
780932	80
382695	2
780938	108
780939	11
432708	14
674018	7
668544	0
100502704	0
238448	0
668549	0
432709	0
780956	7
380823	67
636462	0
380824	11
435328	27
619833	17
780960	59
638634	2
619886	0
619916	1
100775172	0
668577	2
100775173	17
668582	0
622728	30
100775174	26
619994	3
213570	60
435331	0
668589	43
668591	12
100775175	61
620140	2
434609	5
668597	16
668599	0
56220	1085
22355	8
217935	199
52635	4035
100502747	294
319545	70
76044	442
19276	0
627375	0
100038689	0
432713	1
387171	0
217944	342
217946	551
13411	20
20688	1351
100384890	0
320145	0
77706	0
320910	2
238455	0
217951	0
73266	0
100504487	0
76937	1
73270	0
14569	15522
105203	6849
142688	556
70405	0
80796	0
494124	0
56349	957
238463	0
83428	0
105387	0
105349	33
27384	254
432720	0
111002	1
622402	20
83702	0
116852	0
77337	3
56043	384
432723	0
71867	0
23849	13482
69617	2260
56421	3028
100039532	2
94191	2
207615	2994
319554	119
100039655	0
320581	9
69237	3105
217980	5039
100039719	0
208440	1807
66505	3583
12671	108
664793	0
20191	633
328186	927
238505	2198
100039826	74
11472	4
432725	0
217995	7377
56048	2846
171211	336
67475	3006
664862	1206
18812	8
18811	0
107849	0
100039786	0
630663	0
83924	773
18073	2483
17101	18210
14706	12
97884	1456
70430	1084
14593	1139
94246	3116
94253	0
100862358	0
75398	434
19166	2851
105351	278
670994	83
100504070	0
14634	0
71071	0
328190	1
16323	8
192136	5
66308	949
69562	6124
100316665	30
56044	1415
67008	269
73992	0
218030	0
218035	3044
218038	10
21641	0
21638	9
21640	4
21639	0
100126431	0
107573	19
21637	0
100126432	0
107575	0
107574	39
100126433	3
21636	15
21632	4
100126434	1
107576	16
76205	722
105298	15
20379	2
73412	0
319293	433
353346	534
432730	74
140580	4987
665386	4
27052	375
258528	0
18341	0
258527	0
19720	822
100862095	0
14780	1
75512	0
258526	0
22758	407
72739	1093
319207	18
432731	2724
100316752	0
66707	22
544922	40
100038371	6
93681	2131
258280	0
404335	0
258533	0
258739	0
218066	0
258534	0
258536	0
258067	0
319185	24
319191	103
319152	54
319186	102
319159	94
319160	203
319169	209
319187	113
56702	433
319153	55
319170	30
319188	11
665596	37
665433	0
100041230	6
319161	213
319171	6
665622	4
100316716	0
193452	5
195236	2
54373	2
193453	0
319168	14
319184	34
319158	125
319167	39
319183	61
252912	0
252906	0
632534	0
252907	0
171259	0
626299	0
171257	0
100312484	0
171278	0
171254	0
171247	0
171246	0
171245	0
171255	0
171258	0
171270	0
632793	0
171251	0
171250	0
432735	0
171252	0
432736	0
171269	0
171277	0
171275	0
171249	0
171248	0
171253	0
171279	0
171273	0
171256	0
171272	0
171271	0
100312485	0
171274	0
100036518	0
74061	0
218100	1386
30946	412
320842	6
100503351	2
12231	0
238555	0
100503366	2
69386	738
319173	0
97908	26
319182	87
260423	227
319157	339
14957	1230
319151	264
319166	75
319181	389
319180	59
319165	38
319149	105
319156	1408
319179	555
50709	2055
319164	188
68024	320
107970	5
319155	1040
15216	1487
50708	4932
319148	91
100504109	9
319178	378
319172	206
319150	83
326620	222
326619	185
360198	71
80838	252
214158	0
218103	0
105355	0
20504	0
319848	0
319177	0
319163	0
214189	0
68732	1220
12763	7890
100503456	26
76024	229
193385	11540
320489	1345
666145	14
57441	128
79555	13743
66834	417
56196	534
210108	0
73326	0
214579	34
14756	827
380836	894
195208	0
22360	0
100503530	0
73576	0
15192	0
19109	0
18775	0
215028	0
215029	0
27372	0
18776	0
67000	0
19111	0
13529	0
66392	0
19112	0
74188	0
67310	0
73244	0
75596	0
19113	0
19114	0
18814	0
67505	0
56635	0
666317	0
19110	0
28078	0
100862257	59
72518	2
20677	53
77920	0
68916	1089
13557	947
218121	351
11607	0
66694	790
75090	0
105352	914
16364	3470
66482	2987
100862264	2
210554	66
73924	0
15220	29
71307	0
100503631	0
14238	0
17300	0
218138	206
100503660	0
238564	0
78903	842
100862286	1
66222	4055
380839	6
20708	166
20723	497
20706	24
100862294	0
282663	8
20707	0
20726	0
20710	0
20709	0
544923	0
93806	0
238568	0
435350	0
97848	0
20719	10789
68808	21
18105	2534
19766	4836
68021	158
22151	1703
432745	14
73710	240
100862316	0
69666	260
73102	176
66895	125
108161	0
19134	5335
71864	20
66761	0
69123	2
23986	926
100503727	1
100503742	0
12593	1048
208366	234
76487	2
380840	358
100042773	259
69955	574
68404	10
74145	8231
17084	5305
100042802	7
68750	5891
107513	4441
100862351	0
71213	40
71340	1159
109620	6
67797	867
12161	54
105245	6466
17828	451
66143	739
108652	871
218165	121
791406	0
21418	2
14538	2945
100628630	0
100862098	11
68083	2009
66154	1642
17152	17
107889	74
637277	4
54326	1
108934	630
18003	6605
621976	6289
328231	14
109254	1
100038577	41
110521	3249
13614	0
218194	39
67046	111
328232	847
68346	175
70078	2185
56705	2887
76137	2049
328234	2
622552	0
12522	1063
328235	0
100503592	0
69491	3
16468	4626
94245	807
218203	2909
66355	7
20238	3585
76000	10
791386	2
380842	0
666794	0
67252	5
97863	370
218210	8631
16553	2756
105283	0
105193	95
22017	51
218214	1058
110052	3500
218215	2495
319467	2
619327	0
70971	0
320614	0
15904	1
320315	0
67911	1098
442803	19
387247	29
387252	24
387244	12
218232	226
12022	0
18676	1126
218236	9506
68128	300
75607	10
18081	6466
68480	1859
66329	1052
30938	2494
76895	2251
75678	523
66336	34
407800	8
66695	7
27047	0
18295	16
70930	2611
105148	4079
667488	0
218244	0
667503	0
667507	0
667552	0
100502978	0
380882	0
69211	0
109082	185
328250	0
751559	0
100124649	0
380845	0
100503376	0
667693	0
71654	0
667712	0
77428	20
20729	1486
100862200	0
75124	2
667728	7
13610	131
20418	0
66197	72
75420	1406
20354	3424
100502610	48
23882	137
74050	18
68203	1807
100040572	281
20963	29804
105404	0
11992	677
18030	1364
26564	4
100862222	2
268656	1671
100040421	2
17702	0
13488	0
14057	2517
15466	596
12890	751
73666	978
100040543	381
319719	764
97820	1829
100503805	78
56795	261
28126	596
67044	472
74325	1550
76577	2102
105239	2814
268663	20
26913	0
104069	0
218268	0
74257	440
107448	179
212032	2597
20184	1217
100504437	12
26919	598
14186	2
18193	18186
19336	1715
66494	2787
17121	51
66890	7782
51791	2744
20505	68
75477	2
58992	30
26385	14431
432763	172
56320	30
67399	1392
27261	3924
72935	2533
212483	1476
100861617	0
67511	2631
218271	436
12328	606
212880	5929
78521	4414
69672	848
72562	199
76856	2
18740	0
26914	5165
212937	2941
18014	0
57266	1718
100038494	0
100040926	0
328258	0
16198	0
213311	16
16841	0
21810	12046
17129	2461
26946	2
20745	0
100503085	19
100124491	1
77134	1586
75731	680
56085	4288
100503697	1
56278	129
75050	6
70153	1512
100503714	121
15387	8798
723902	36
74386	465
114304	0
67585	0
18212	0
67269	2185
319469	4
78689	894
105348	1569
70900	1
72219	0
238662	0
238663	0
75223	0
100861875	0
69046	1841
13996	277
214290	7159
100503743	0
328263	0
14451	2
100503759	0
69635	7926
218275	0
70202	0
214639	84
13025	430
116913	0
13024	679
21984	0
100861903	0
26898	0
104002	0
56835	0
58518	0
56094	0
116911	0
56092	0
64139	0
117066	0
100861626	0
100503368	2
623505	1
432812	0
100861954	0
630579	83
100503600	0
100041979	222
100041986	3
71508	974
77117	45
665503	27
211378	158
100861712	226
435366	21
751548	0
380850	206
14120	0
14121	6
72061	650
100504114	388
387217	2
100861722	497
387221	3
100526474	3
387142	0
14088	427
19206	604
76251	1516
15487	1
70484	494
238673	615
56541	227
218294	2173
66503	264
66129	917
13039	7823
105278	302
68880	0
238680	18
78124	0
238683	0
218304	0
66631	5190
100042311	0
258816	0
97895	80
100862013	0
100038683	33
170936	1117
665738	1
544944	0
628648	0
628794	0
628746	9
628709	0
100861707	1
76803	0
100861733	0
432768	12
67530	939
100038538	32
66410	797
19210	2020
71226	74
78251	324
432769	155
432770	139
268670	316
380855	416
218311	298
238690	195
100038627	2
431706	11
218314	1032
629016	1155
408065	526
72807	495
328274	98
238692	528
408067	486
238693	531
170763	935
212276	1436
100416706	1817
212281	1586
100862130	143
408068	1156
235907	912
68271	38
22746	218
72958	202
320163	59
212569	191
408058	4
666185	0
102402	0
666272	0
210009	672
69577	335
69315	0
210044	0
210106	974
210373	2
78925	19
28114	5602
76980	224
28077	839
67550	0
74280	0
75086	6
73584	4
218333	4990
271127	2
77166	0
16371	0
100503367	0
328287	4
16372	2
78446	0
50916	0
407785	672
94066	2
100504662	0
432777	0
210992	807
13162	0
218335	5250
21752	36
22598	0
74338	14
71390	0
20499	2721
72293	25
100862265	0
69716	101
105246	1382
71164	0
72948	448
74470	114
105243	1
211446	2520
11624	19
18570	1726
66945	6530
67433	1361
432779	55
238722	105
100042547	20
235956	174
80898	5200
12380	5701
18548	5
751556	39
192657	2142
93692	1028
73296	48
75571	14
218341	418
238725	8
77041	641
218343	2452
238726	2
78771	1541
105377	557
72371	147
382823	123
68675	1890
75507	86
73093	8
13865	0
320174	0
105171	4490
100043074	4
319983	0
110789	2
80289	1337
67486	383
72852	190
100502757	80
12626	1568
100628621	0
17260	4044
100502774	150
320203	0
723967	0
72677	0
553095	0
320919	12
72745	636
66671	759
218397	3433
12867	345
667230	0
13612	851
12950	0
13003	12283
100042940	36
108138	394
66074	3987
435376	0
66475	2893
66795	142
100042959	43
320297	0
66970	231
373852	7
74156	0
69085	660
76722	2
19418	321
17686	705
13361	123
218440	5
73942	177
218441	1927
79401	0
218442	1116
21828	0
382793	1110
76469	243
100502942	3
408254	5
100715	1585
26556	1633
57748	1456
619883	11
12116	0
64918	0
74129	0
105364	0
11881	899
218454	214
107767	2953
328309	77
11774	4595
21371	909
18420	0
218460	2060
218461	223
100504102	0
72114	132
100316813	0
100217450	1
66549	2956
12919	0
268686	0
14063	92
14062	114
544963	7405
14064	130
75209	7
67463	543
271144	104
27015	913
68018	3913
15357	2918
218476	0
66479	0
320557	76
59050	1484
320806	1575
15212	5659
13803	313
100039691	1
328314	13
403201	0
110596	10
105372	1769
68558	696
218490	3044
100504225	11
15229	0
70090	0
68344	0
380863	5
218503	3240
238799	6377
432798	7
69382	0
69603	0
238803	62
68927	1070
218506	459
320893	13
17755	79
27220	0
78038	251
544971	5666
20365	28
20595	611
17948	5643
17951	3223
17952	3939
17940	2736
100862307	114
23894	821
18260	427
218518	193
19356	1412
108143	1197
76041	672
12572	1303
66128	77
26886	69
268697	77
69048	3241
544973	1
619937	1
328324	0
71174	0
78136	0
18708	6492
17079	4710
328329	1019
76624	34
621312	7
432800	41
218543	2148
59079	12049
75805	1726
218544	79
66975	2023
81003	871
238831	567
60411	32
108154	602
667518	32
67285	812
67288	461
77803	0
52882	12
66763	2
71816	21
15550	0
76582	1528
100504500	149
66254	332
16563	1300
100040322	30
621156	10
105120	0
72257	0
67263	2066
75616	2114
75597	169
71991	349
74559	128
218581	119
238871	261
100862401	9
100124489	0
100316683	7
67295	0
100504609	0
238875	1434
20620	1902
73129	0
238880	0
73274	5064
100504654	3
218613	1363
26401	12374
100504675	47
77318	46
16195	8685
218624	43
13206	25
268706	1861
19012	104
72198	3433
218629	1775
218630	1
622408	0
735309	0
100190765	0
723868	0
100038414	0
69590	2
238896	0
14938	468
14945	11
71690	0
408066	0
70917	0
100861641	1
170625	4150
56534	0
218639	401
319803	37
17993	1014
14313	2
75161	0
17434	773
16398	369
109700	161
105083	288
670198	6
100038421	0
623174	14
16392	0
52552	1270
623312	0
13723	3793
100861680	0
15165	0
71100	0
59054	903
75890	0
14165	15
18115	1842
218693	1768
67392	1569
791300	193
67304	11
633640	31
56838	2
73480	0
208715	1955
245269	67
72465	1633
100040377	102
380878	0
52673	1
54382	3
333467	5
673151	9
100861977	276
100861753	470
100861986	59
639910	0
236546	44
100038937	0
638189	0
625360	359
236219	0
100040657	0
100040671	0
100040682	29
544990	0
320333	0
73549	0
100040697	0
100862064	0
100038846	0
666890	0
100041840	0
100862069	0
100040859	0
100040870	0
100040880	0
100040923	0
100040852	0
100040897	0
100041012	0
100041019	0
545007	0
100041054	0
623078	0
100041076	0
100041119	0
554327	1
100041139	0
100041177	0
100169868	0
100040928	0
666549	0
100041262	0
665981	0
100041283	0
673676	0
100041317	0
100041306	0
100041336	0
666800	0
100041374	0
108978	0
666772	0
666765	0
666329	0
666750	0
100041678	2
100036571	0
100036572	0
666706	0
100041184	0
100041825	0
100036568	1
100041515	0
622931	0
100041598	0
100041279	0
100041651	0
622640	0
100042054	0
100041702	0
100862207	0
100861615	0
100861646	0
100861657	0
544998	0
100041958	0
100041964	0
100042024	0
100041664	0
100504200	0
100041151	3
666918	0
100504413	0
100504218	0
100042100	0
100038847	0
100042129	0
100042149	0
626456	0
100042182	0
100042217	0
100042235	1
545013	0
68308	0
100041874	0
100042304	0
218695	5
286940	110439
13421	463
66082	248
67053	1021
218699	2543
68263	1571
71393	153
93732	0
100861833	0
268709	0
100504681	0
18300	0
74430	10
74859	0
100041948	992
14198	19
100042415	1
19270	141
218734	532
54713	0
27062	0
328354	0
72003	12
218739	0
238939	0
66231	687
246103	2201
66413	2668
258387	0
18330	0
16188	327
218756	2761
674895	0
218763	1
71147	756
59007	1317
21974	9346
218772	1040
21834	134
353187	1867
66480	1545
69721	313
22194	759
100861885	0
218793	58
100039452	0
432825	0
18074	374
68045	731
14702	2177
67509	298
16529	331
74571	0
67725	306
70601	1893
105428	834
100504266	191
108671	719
66242	577
76670	2
11750	5919
74843	89
19056	2588
75602	24
78787	419
100504278	121
59011	21
68760	9
218811	7385
73068	1083
76133	81
66121	691
268721	3985
17423	4097
12325	1513
18792	599
22330	4354
55946	3287
11534	873
54169	1097
435391	3
27389	4
67630	2068
22334	4211
69156	173
319486	18
100861834	0
218820	31
76633	31
74896	17
791307	0
268723	0
16531	0
620499	14
71228	70
105418	0
218832	1743
20088	9906
70955	0
75862	0
432830	5
328365	1903
100526533	5
77592	587
105675	369
68173	72
74272	7
71918	3853
11744	1619
211623	0
66039	0
105594	0
278672	0
100039484	0
100039175	0
100039192	0
100039213	0
100039227	0
100039503	0
100039246	0
100039257	0
100039280	0
100039293	0
71106	16
83997	3600
100039353	21
211922	3516
11843	3398
211948	1594
110083	3020
142687	115
72993	4361
15209	9
171463	50
665333	43
71704	9345
218850	4100
320234	524
238988	562
100502956	13
100504469	14
22418	3
12294	2
319476	2
80795	1160
56249	1097
50905	145
218865	32
12289	1644
75901	2145
21881	9323
100526475	2
18753	8980
328370	631
54650	1574
69179	542
66175	20
16427	0
16426	0
16424	1
23955	329
69019	1511
76485	812
30877	3209
100217431	30
100217423	46
66923	8335
66487	123
70021	470
192187	8346
100861939	21
64652	5986
21924	2
218877	22
71838	224
104416	1946
110084	23
12339	4031
24056	5325
67011	825
74427	2314
382864	38
56794	184
26363	359
105522	1153
320621	0
78754	3
105638	577
218885	211
17695	0
27057	1600
53600	496
26430	3119
239017	14
67085	0
12647	0
20508	0
319955	1816
320321	0
107751	0
100504518	154
69069	400
105511	5
320736	0
545030	16084
67580	527
622657	0
239027	26
100862308	12
26419	1156
268729	4
19256	0
14560	0
12165	0
19661	0
382867	0
432838	0
105518	0
239029	0
11752	9
19065	0
432839	0
319508	16
75698	686
14661	9549
100041231	42
69134	0
20618	0
105450	3
12166	1074
78243	0
24131	0
30044	0
218914	7344
14803	0
723847	0
239036	0
218921	0
72972	2409
57811	0
239037	2
239038	0
170677	1
70045	6
66092	6020
18183	2
75170	0
100503038	0
73591	0
328381	139
52588	6735
100503457	221
70564	304
71200	0
69496	0
11720	0
20387	0
17194	0
20390	0
666186	0
100041722	0
100042114	0
666376	0
666207	0
666214	0
100503856	0
73553	0
666233	0
100040771	0
666253	0
666298	0
100504358	0
100042055	0
100504444	0
100042130	0
666420	0
100041106	60
666485	0
71826	0
666502	0
100861719	0
100042342	0
666561	0
13586	2
53877	0
93725	9
503844	0
630952	0
13587	1288
74954	0
666647	0
666660	0
666675	0
666678	0
385138	0
666723	0
666744	0
19214	0
100124437	0
73895	40
19217	354
70561	1951
70713	18
50527	1473
100503256	0
67089	1905
100504523	4
56291	224
54342	290
218952	6
67651	0
114874	2872
100628600	0
320367	2
666834	1
218963	9
100041724	0
12159	6
100502795	0
72391	112
12793	1030
63985	5330
328388	67
68755	378
74480	17
14528	835
218973	522
67296	1321
218975	2847
16854	9460
218977	224
78938	744
100504663	438
16709	2322
73961	0
93834	405
624367	11
218989	953
18424	0
606497	0
100041864	3
66770	0
218993	0
105504	3606
74385	1039
70646	1143
67082	4
75288	0
67419	0
258487	0
259147	0
258485	0
100041975	4
258314	1
258313	0
258316	0
258039	0
258275	0
258486	0
258360	0
258659	0
258657	0
258658	0
257909	0
239081	77
258660	0
258662	0
258663	0
258661	0
258233	0
73889	0
258422	0
219019	0
257884	0
258296	0
258295	0
258264	0
258113	0
56858	0
219022	1360
239083	0
85029	41001
11546	1395
21745	5527
546611	2
328399	0
66246	689
11792	521
219024	1292
18950	1537
667034	20
75019	0
328401	0
497113	0
497106	26
404319	0
11727	53
58809	193
219026	0
78416	986
19752	0
54159	0
11731	0
503847	0
93726	2
75377	0
638695	0
669149	0
22301	1
434459	0
545047	0
219033	0
278676	10
93719	11
52535	325
214922	25
29811	24
219038	0
497071	0
268739	81
100502764	2
69890	460
619301	55
258420	0
15381	5186
77945	170
114741	6564
67772	9358
100217445	38
100861840	226
76338	500
268741	2879
56335	1134
50524	88
258008	0
258424	0
258268	0
258423	0
627171	2
57271	0
57270	0
57269	0
100042372	0
667441	1
633740	0
667449	1
671652	4
436539	0
100042410	0
627394	0
100042419	0
277146	0
382180	0
667476	0
671927	0
667481	0
100101486	0
100042444	0
640196	0
627273	0
100043177	0
640931	0
630415	0
436468	0
100042470	0
328482	0
100042479	0
100043197	0
100038850	0
667542	0
