Geneid	Mouse_Uninf_3_SRR17015120
12982	6912
100043120	0
633188	8
664787	0
100038987	0
114564	0
100039029	0
100041708	0
546061	0
100040974	0
677525	0
100041824	0
100503923	0
100041057	0
671917	0
100041877	0
100041903	0
269233	448
18108	653
227522	284
78245	0
99035	0
104362	2
227525	1578
18686	47
64707	320
50497	1449
100861945	180
227526	13
66540	5694
100038349	0
73489	0
209630	3063
100504349	0
67229	2190
209645	0
109079	1214
16922	329
100861976	0
381346	18
68527	0
70024	111
71648	708
74186	4
227541	5825
98828	1391
53893	585
791411	81
57743	366
209692	23
326622	2647
227545	13
100038358	0
67856	54
320132	4
98910	1445
14007	8305
68144	89
100038708	37
791270	17
73438	2
14462	127
381347	0
77682	0
100126244	16
209361	898
11949	3798
16588	538
16425	12
209378	160
353282	98
100316806	0
735255	0
100526482	0
100124487	0
100316663	0
735286	0
735256	0
100316802	2
100316770	0
100124624	0
100526535	0
735257	0
100526483	0
100124642	0
100526485	0
100124625	0
100526536	0
100124626	0
100526552	0
100124627	0
100526489	0
100526553	0
100526491	0
100124643	0
100526538	0
100526554	0
100124442	0
100526494	0
100526495	0
100526539	0
100124474	0
100526496	0
100124447	0
723922	0
735258	0
100316701	0
100526524	0
100124495	0
100316668	0
100316831	1
18761	911
77543	4
100503147	8
170768	2747
100038528	88
76938	1994
16184	265
16169	370
50755	2883
320816	497
241226	44
338535	0
100862047	0
66960	900
19212	250
227580	4
20163	1721
65969	41
13434	448
791315	60
100862060	16
22352	16557
241230	1030
30963	78
70957	12
20844	871
625286	5
17533	6494
100124488	4
277468	5
12296	43
625342	20
74455	443
75869	659
67448	14555
100504058	729
75069	0
74103	27
68231	0
77940	6
100034739	2
72668	25
17354	2126
641254	145
13418	2320
100504159	0
12238	1301
12151	1654
381350	2
18718	4507
100504170	120
74629	25
70882	97
76467	394
19213	0
70909	0
100041244	89
71198	698
433406	1
791278	0
208618	201
71435	1625
433408	18
71233	15
208967	246
241263	0
100038625	0
667663	0
100041703	6
14417	0
100628608	0
54519	6552
56075	358
11308	7506
74159	2370
67121	197
27377	7105
70981	3
18232	0
76857	1235
100504187	3
140483	252
227606	0
69677	0
215257	1239
54448	0
54450	0
215274	0
16181	2074
215632	5572
18510	2
100504544	0
12287	19
77683	2590
215705	1333
67187	368
67228	337
107733	316
241274	2800
100502743	80
56876	652
72090	0
241275	4
67122	37
227612	3569
58202	923
74472	1
68222	17
227613	2138
142681	0
329360	0
67859	0
68846	10
78797	1873
227615	175
97031	349
68475	694
99152	1382
78217	0
227618	0
14810	4
320354	0
100272219	22
227619	2790
83768	1118
227620	1269
72080	6
12496	2
18146	9
14347	132
11305	2137
100526555	0
69454	35
227622	235
19215	0
100503942	0
77701	0
69379	7
30839	750
22030	890
59022	1868
381352	242
75454	263
381353	10
227624	2374
77058	6
51875	505
14133	7242
78076	0
13863	0
620709	0
332578	0
227627	0
107771	63
383678	0
16820	0
227630	0
620858	0
71103	0
77704	0
227631	0
227632	4
227634	1044
98766	605
67991	1453
109299	1403
100504023	4
16871	0
227638	580
77481	0
329366	2
67839	325
52838	575
332579	1607
227644	1107
68112	2259
66865	2173
64436	987
227648	3895
100125929	13
18128	5758
353156	41
387145	1
67512	420
56279	85
72091	275
100306955	26
100306954	86
329369	0
100039446	0
16821	8
80908	0
20935	1293
20933	1218
27176	1427
20930	699
20931	608
20932	8400
279029	41
227656	1209
279028	5
381356	767
227659	2198
66139	0
77794	0
109349	0
329371	0
13166	0
192166	312
22325	1829
100504116	1
67382	1384
140858	2043
20181	4166
12831	14
100038452	0
14134	1
100862306	131
100504177	84
56177	1589
241289	28
69327	0
118451	994
227671	471
19730	347
12613	0
70239	498
14582	260
64930	2000
69987	63
68870	189
100526498	0
269252	2048
227674	1557
54422	57
329375	1
22130	1232
269254	8882
171171	551
76220	1532
68975	432
107746	5358
433416	5
227682	901
227683	171
26569	1594
68205	639
723904	3
70319	2
99151	43
18286	1261
74412	1033
20740	20231
71820	113
56086	4815
263803	90
66220	277
227693	983
70296	2958
13804	58
227695	483
70266	98
67350	11
241296	1743
227696	221
227697	477
227699	1204
227700	537
108958	448
57170	568
12908	1807
100862338	20
110854	4859
72500	31
78617	5
665635	2
100038700	0
100526499	0
73598	6
66617	265
72323	618
20204	6
64292	1019
30934	1939
30931	1106
227707	968
74270	269
14269	6729
320973	50
277463	1988
14299	175
665700	19
11898	960
100862380	13
320267	1197
100504258	0
381359	0
227715	933
11350	3013
227717	55
98970	6
23928	2
108897	15
227720	3723
100504305	120
241303	1595
227721	31
227723	4918
99011	554
22245	406
72931	1741
99412	2425
13429	490
387239	1
68379	1501
73737	206
16819	529
96979	323
227731	547
71254	281
98952	1626
13481	598
227733	3
20448	1315
50935	318
11636	28
13805	1261
100316776	1
14287	555
107951	1177
100499514	5
100628606	2
27387	1849
70730	124
30933	834
338348	8
329384	76
227736	30
20910	148
227737	4007
227738	546
269261	8685
104367	157
56017	201
99326	3704
241308	247
26360	131
241311	887
71834	1245
16917	0
100504399	0
72543	1206
320482	98
100504427	0
18516	560
96990	53
227743	1903
66691	5490
14828	35077
227746	296
30050	2894
66998	1226
77996	4
74016	152
22029	834
15139	6
98870	28
26920	5779
68365	4128
100504493	1
227753	2015
13830	5851
75859	0
74854	0
14594	1085
100042194	0
69601	3128
74410	38
77665	2
100038606	9
100861632	0
68375	224
75495	0
16874	0
67889	754
67871	299
100504593	53
100861645	194
19224	10480
258949	0
675440	1
258951	0
258953	0
258952	0
258950	0
258621	0
258947	0
258940	0
258945	0
258946	0
18350	0
18328	0
258620	0
258944	0
258942	0
258943	0
258941	0
258618	0
258617	0
258616	0
227789	0
258615	0
258365	0
259053	0
258656	0
236509	0
545417	0
258371	0
67466	1358
319817	6078
100217435	1
241322	1838
320633	744
227800	3004
338346	131
20744	1592
241324	15
227801	1301
16870	0
59126	563
19177	2274
26423	2
14536	215
387176	4
723903	3
241327	30
76646	32
66489	4139
74192	1779
76899	1433
320271	1344
100042584	94
67857	1523
94217	0
70789	568
76117	4222
320872	160
227835	602
24136	28443
100628598	8
433424	471
69405	0
100503843	0
11480	1020
26428	1833
109241	1312
227867	1845
16574	61
71897	6
320343	4
109129	1189
100502624	7
227885	5
74194	1031
329404	0
387511	0
433426	0
71684	1414
64685	1026
21930	12
51869	3334
17996	379
78049	3
75423	3261
12298	132
625631	9
56324	1677
71409	2595
56194	5306
65103	714
67874	159
271786	0
16519	0
18227	59
767815	0
75279	0
227923	17
14571	1737
241391	4
77767	0
227929	9358
100042926	7
269275	4
100502932	0
667062	0
11477	164
76654	0
227933	4
227937	1076
76676	2
76747	22
100038999	13
66860	319
72137	295
407823	6990
667103	90
100505179	86
57438	4165
66205	974
17076	528
100039176	0
18779	15
16420	0
56878	5353
100038493	0
21353	1887
59029	2841
21375	2
94229	16
13482	1938
14526	0
14089	35
71586	2364
227960	540
170738	3
60344	0
100503492	19
50915	4
319876	647
320106	1
20269	0
110876	1
77771	0
14425	67
73668	299
20265	0
100038743	0
20274	0
20272	2
383709	0
241431	0
26877	0
53416	211
227998	0
75721	0
241447	6437
329416	121
66442	82
14378	0
27413	1
241452	819
14725	16
72569	66
228003	78
320720	421
228005	2613
75051	33
674921	11
73373	784
277396	27
20823	4317
75422	240
68795	5531
329421	32
64406	0
68986	0
66748	5
14415	20
70231	2731
228012	3877
228019	343
75763	1460
73649	65
13427	4071
78830	1597
107435	311
100861681	0
66559	464
100503424	82
13390	0
111970	0
13392	0
381371	48
16403	36662
228026	1558
56508	326
100503680	20
65964	1847
66953	275
100861846	0
383712	0
74541	0
20687	7077
100503849	56
100628587	0
67059	1868
381373	0
66935	236
74616	332
68526	426
215280	7793
11435	2
100504117	2
329427	1
108699	0
11909	2573
100038532	14
228033	1077
73962	0
69605	1295
14029	0
15433	0
15432	0
15431	0
15430	0
15438	0
15437	2
73429	0
15434	0
15436	0
387144	0
399588	0
15429	0
53375	862
667739	196
545423	0
77269	0
100504729	0
229279	1016
18024	3545
320474	34
623453	0
228061	5456
72421	95
620631	2
78802	73
241489	17
13067	0
241490	1117
99031	30
23992	359
381375	0
14231	67
83435	1753
22138	338
545428	46
228071	752
241494	0
100503106	0
80744	1673
329436	0
100040494	0
73823	1
22193	1129
16401	31775
228094	79
100126874	2
18012	0
70599	7083
75276	0
18573	0
320769	4
66861	6599
100503167	0
20378	0
50884	322
68082	121
735274	2
69482	229
241514	5
241516	0
69082	1928
16410	4695
241520	2
71861	0
54598	2889
21788	613
672763	2
100502854	131
12388	7549
100270744	7
72657	233
66958	546
381379	679
228136	4889
98985	876
241525	2
387149	0
100502874	0
12258	25
56791	5084
68678	0
30059	290
72401	50
269295	2
58207	159
19074	21
53856	3
228139	12
100862344	0
20833	5282
228140	621
74687	5
23796	10
241528	0
257951	0
258166	0
258865	0
258427	0
258425	0
258426	0
228151	0
258429	0
258428	0
257899	0
258566	0
27216	0
258563	0
258866	0
258565	0
258255	0
258561	0
258757	0
258562	0
258564	0
257915	0
258579	0
259017	0
258573	0
258582	0
258580	0
257900	0
258577	0
257936	0
258154	5
258581	0
257916	0
258572	0
258571	59
258216	5
258245	0
259151	0
259015	0
257950	0
404323	0
257941	0
258570	0
259013	0
18352	0
259019	0
258575	2
259014	0
259016	0
259018	0
404324	0
259012	0
257974	0
259021	0
259023	0
259020	0
404325	0
258386	0
259022	0
259082	0
258403	0
257880	0
258400	0
258401	0
625853	0
258402	0
258404	0
404473	0
258235	0
258583	0
258585	0
258843	0
257933	0
258844	0
258363	0
257913	0
258362	0
258725	0
258840	0
258842	0
258764	0
258587	0
258584	0
228228	0
258763	0
258085	0
258747	0
258841	0
258762	0
258766	0
258765	0
258586	0
258655	0
404327	0
258294	0
257875	0
404328	0
259031	0
258345	0
259033	0
258347	0
259030	0
258834	0
347712	0
347711	0
110511	0
258346	0
258111	0
258835	0
258652	0
258833	0
258348	0
259032	0
258654	0
258653	0
258101	0
258632	0
258635	0
258630	0
258640	0
258290	0
258317	0
258220	0
258631	0
258103	0
258633	0
258641	0
258636	0
258814	0
258846	0
117005	0
258639	0
258643	0
258845	0
117004	0
258105	0
258638	0
258634	0
258644	0
258291	0
258524	0
258525	0
404329	0
546769	0
546770	0
258767	0
258203	0
258919	0
258920	0
258060	0
258167	0
258522	0
258820	0
258523	0
258921	0
258768	0
329460	0
258748	0
258456	0
433449	0
404330	0
258450	0
257887	0
258897	0
258454	0
258898	0
258455	0
258896	0
258774	0
258453	0
258025	0
258241	0
258900	0
258899	0
258451	0
258895	0
258903	0
258815	0
258901	0
258902	0
258904	0
258177	0
258894	0
258893	0
258969	0
258973	0
257921	0
258785	0
258446	0
258320	0
258974	0
258975	0
258786	0
258972	0
258804	0
258447	0
258970	0
258971	0
258784	0
258788	0
258968	0
258787	0
257984	0
258967	0
259145	0
404331	0
258370	0
258468	0
258979	0
258985	0
18347	0
258984	0
258980	0
258338	0
258983	0
258466	0
258976	0
258790	0
258206	0
258340	0
57272	0
258339	0
18331	0
258987	0
257665	0
406186	0
258789	0
258982	0
258977	0
100042690	0
258330	0
19271	17443
59015	2155
55935	4169
271813	4
56428	2199
67445	10
68349	694
67136	633
66461	1024
13046	4477
279067	4
19400	7
19182	3889
68427	472
100862024	370
20375	7974
17868	131
228355	4862
22259	429
11432	3294
107986	194
606735	8
100503319	0
80708	6
77038	1793
228356	166
228357	203
619941	0
75786	3843
100217458	3
14061	8
381410	557
100862052	7
228359	2739
51897	1115
241547	318
228361	2354
12672	4
17242	15
104418	6160
26427	46
192285	2217
100316756	8
228366	23
18633	341
75641	22
19099	62
12953	342
320507	18
228368	1243
100043205	2
76969	177
80976	0
100042784	154
277414	926
241556	63
639658	81
12521	1530
100038525	82
11695	6
14043	2447
329470	199
381411	0
620695	6
70852	62
69113	641
56348	3726
723953	0
414123	0
735259	0
74569	2309
66457	241
11800	7080
241568	0
68170	118
19374	2
19373	6
22034	2356
72446	1006
76501	308
241576	429
100504371	42
100504354	67
80985	4740
14221	33
210622	13
20511	3
12505	26217
27402	710
56369	357
13661	136
319854	0
13711	8
12359	3185
100862111	1
99382	938
98956	2840
53872	14142
78031	4
16909	1378
70986	39
57443	1584
100038697	16
333883	1
12509	34
68243	0
241589	1
15259	8015
100316678	0
668733	0
74959	2
228410	604
320554	416
241593	0
211896	139
99003	1356
228413	49
211936	123
98221	2096
329480	0
22431	12
74088	0
19672	818
100862167	0
402728	0
18508	10
100504545	0
77766	370
66541	284
99349	326
329482	0
329483	0
77015	2
320230	0
791267	2
212772	1181
14308	0
16492	4
76894	100
228421	182
12064	0
22343	3618
100038454	39
107515	242
68201	126
75517	3
170442	0
67606	2
241612	0
228432	0
269328	0
668802	0
623270	0
67575	2
257980	0
258390	0
258391	0
258389	0
258388	0
258910	0
257979	0
258909	0
228443	0
258379	0
545447	0
277562	0
257935	0
258395	0
258399	0
257662	0
258887	0
258398	0
258890	0
258888	0
258886	0
258199	0
258889	0
258891	0
258397	0
668825	0
258396	0
258023	0
257956	0
258258	0
258439	0
258441	0
258271	0
258359	0
258257	0
258442	0
258737	0
258440	0
258022	0
99010	374
213765	2
66181	1066
107723	12860
68032	577
72425	595
73024	1417
213788	0
74268	475
100504639	39
20192	240
75275	0
14260	1333
75166	32
23892	0
100862246	0
20394	3
228482	1693
100862258	0
14617	0
320846	0
11464	2
100303644	0
11834	4583
228491	776
66632	829
78193	0
100043232	0
399568	155
100316703	0
17536	91
72603	6
654793	2
69974	0
67356	0
320975	11
241621	0
114715	3129
732489	1
68215	834
19419	4445
100504728	9
73938	32
21825	261693
71313	17
381413	6
73358	0
27103	1678
20813	1684
171543	517
12236	404
214230	8
383787	8
18796	3611
100043272	1238
214239	2176
53906	0
214240	0
51944	155
56357	480
228536	852
72136	295
269336	541
271842	473
76464	437
19361	71
67809	705
320415	2
69408	181
623781	134
72008	502
72112	0
20732	66
228543	7
100502626	3
228545	1450
100043609	0
54485	2
100862328	0
69065	88
68142	4169
241624	5
56398	1803
100862335	6
66602	2129
70645	44
108907	398
69702	354
625328	1
76246	1897
228550	2
17005	8
68925	582
22174	37
29808	7271
26390	654
433466	187
211429	96
640524	88
98878	3804
329502	0
78390	1
271844	4
269338	2693
211499	2521
76051	913
70933	31
12335	77
20402	12086
20619	3987
66606	673
66296	587
68968	1115
140810	999
100502700	25
22222	4159
96957	452
17151	2282
13828	37
74176	0
640543	5
329504	495
75894	561
99334	1981
51885	1130
27223	2339
17754	38
327655	594
12716	2
140476	2
212670	41
14827	24278
269344	138
378702	1377
574418	126
67693	585
100034361	83
67532	552
241627	540
228564	25
319996	178
17147	2
329506	1406
78655	443
214585	2657
67578	7
12010	10398
70928	2
74401	0
670832	0
20322	522
214593	0
66811	0
213696	2
99439	2
435684	47
269346	2988
81913	174
381417	103
67092	294
214616	259
433470	59
387165	0
22785	922
18457	1136
59010	1661
74702	0
75946	0
214968	71
317750	61
17876	624
100502835	0
381418	0
20495	0
100502853	0
110074	231
14118	16
99100	531
271849	15
58521	1973
70354	5667
12848	3351
69976	947
75823	5
14178	1
69185	206
241633	3196
26458	6
15186	4275
14391	1058
84092	5649
75083	32
58800	5830
66552	10728
108011	1480
109778	1103
215387	164
73338	1491
329509	7
320632	11027
26371	1174
69470	4744
99138	2255
13537	194
215095	3
11552	0
215456	87
68126	165
56461	31
192212	3
72180	253
77721	549
100861602	42
17153	13
100038529	2
228576	114
53885	244
67885	253
12235	133
74121	6
100503008	0
12125	1483
100043424	232
241634	0
100503333	0
17222	6694
17289	2450
72477	2935
70370	0
57432	241
78751	515
668894	6
100503381	5
69737	470
20017	969
66170	173
100048701	9
20515	2006
329513	0
70466	176
100503468	77
16175	382
16176	3457
329514	79
668896	264
228592	14
19261	18288
18610	0
654409	85
67333	1122
21818	3
99169	2
241636	0
20638	3449
192140	2
67134	2338
100217452	12
100217428	29
170718	2233
228598	0
56264	1
75656	4
66766	12
319513	731
80743	2018
19262	3911
321014	52
99045	605
18429	0
11998	0
140629	414
380601	660
241638	94
77006	1405
16434	261
100861692	0
269356	43
228602	669
100043766	31
613258	169
11990	2796
14588	1
110751	15
20612	2128
72630	61
67326	670
70997	57
12616	5830
12531	1601
69596	409
228607	1191
74450	1832
723825	7
51902	290
228608	801
11550	0
414081	0
71995	22
19122	286
26434	2
215653	8293
100861699	0
54338	2051
70612	364
18538	1303
110911	8399
246313	2
70845	0
70371	10
100038551	2
74182	9620
767814	81
73747	235
12653	4
66926	1283
66634	84
66586	653
320974	32
241639	2
12156	250
100526500	2
15112	0
52837	572
18795	1120
78805	46
320684	0
18798	323
76161	0
241656	0
228642	0
319196	0
20614	0
59030	582
74243	408
16449	2727
228662	155
100316816	0
228677	0
319909	0
75812	279
66580	1636
69487	306
228684	0
72899	32
71436	115
100503716	0
100038667	6
16558	2085
20639	1196
57329	0
378776	0
18549	0
378775	0
12075	93
100043534	0
56431	3121
81910	12681
403171	0
433481	0
69178	8531
100313519	3463
74528	417
107586	2
100048644	0
228714	1942
668917	5
171588	0
241688	13
70408	1116
26450	397
27054	2728
228715	134
66044	334
66328	0
94249	87
627302	4
408057	0
74030	6387
67877	685
66877	2071
78774	0
100503181	0
53626	2
241694	5696
77806	45
74065	0
228730	501
24128	6170
228731	0
18088	0
100313531	0
99041	0
18503	0
381384	0
15376	0
20608	23
21824	2649
17064	11815
56488	342
74533	1144
17957	64
228756	0
78240	0
78609	0
69362	0
13012	0
69294	0
13013	0
77705	0
100503216	1
13010	8877
433483	0
58214	0
100503289	0
433485	0
104348	1791
100271882	15
245174	141
100504621	12
100216455	2
69277	42
668923	104
545471	7
13011	135
71881	1066
100861792	3
68738	1590
109344	89
114889	0
12497	730
110078	2174
76192	4819
69270	90
78177	71
67311	18
433486	0
381390	0
100038513	0
74660	0
100502706	0
100125594	0
381393	0
386649	1284
14225	1321
228765	30
241727	4
668929	0
228767	0
108832	5
228769	938
75283	0
228770	0
11602	7
100316704	0
73847	92
69698	113
545474	0
76650	1190
21407	0
12995	4071
67231	2310
24105	2712
228775	34
791417	0
228777	0
20667	44
67917	175
228778	2
629114	0
319579	0
442835	0
654457	0
545475	0
75400	0
403172	0
246700	0
433490	0
266620	0
654459	2
19700	124
14950	5214
66405	176
15901	481
84682	2
12048	1822
72119	305
228785	0
14239	0
252864	0
74711	25
68559	1010
228787	5
228788	369
15162	4397
99237	2241
100504160	4
241732	304
54711	1883
140484	2065
16569	2966
72326	103
228790	3381
329540	258
99311	1435
13436	204
13589	6585
329541	7
76407	0
66557	0
228796	0
378700	0
381399	0
545477	1
19194	0
73388	0
18843	0
67135	0
228801	0
228802	0
71425	2
433492	7
66971	605
20648	416
12396	1047
56846	21
75480	11
70362	2
13555	227
59038	342
228807	172
100504252	3
75608	6481
668936	28
19383	3437
67204	1784
50518	2
269378	448
100504268	0
16396	8823
67068	1601
66734	150
228812	815
735287	4
68728	785
56406	2653
207182	4
60525	287
74945	4
14854	308
668940	10
735275	0
56407	5051
108687	1462
19124	66
17391	31
613262	381
16418	2298
71405	6
56046	914
14563	0
16328	2094
320095	38
66366	1855
74562	4
245865	8
266692	3603
75710	2421
18041	823
67067	497
170791	11582
228829	2087
19018	675
70873	210
347740	1376
13821	1871
68295	968
100504350	0
228836	2320
74846	19
98932	4
100504361	14
228839	201
74487	92
74704	203
67388	1385
77799	135
29812	896
66934	117
320706	4895
383766	27
56045	18385
100628585	27
19650	1131
100043882	105
629499	17
20014	5625
100861927	3
14601	4
69161	473
20779	140
100046034	0
53619	779
18111	133
66642	1391
277432	0
75425	1405
70470	1189
72340	14
21817	30352
228846	0
73399	0
329547	2
16803	1884
68108	903
319317	75
228850	5910
246747	0
545481	0
100045469	0
22348	2
109275	598
100499529	1
228852	2106
71878	28
71715	686
71081	0
71613	0
329554	9
16658	4264
21969	3439
100861957	4
18803	1064
320799	365
64899	6
280635	0
100861963	0
71389	2873
383770	1
19281	0
77645	0
77288	0
100504524	3
67996	7573
100862002	0
241764	4
27219	10
245866	1265
100504576	0
17865	46
68236	5
100504589	2
269389	221
59091	0
66680	202
228858	4
228859	155
69517	0
100043899	0
68314	0
15378	0
76080	2978
26943	28481
100862033	123
68386	180
18769	1181
100504604	339
11486	215
22403	2
241769	0
241770	6
54401	4473
381404	16
67145	1681
58231	11246
16538	9
209232	0
192200	0
68221	0
192201	0
53878	7
329557	0
20941	0
64335	0
20945	0
20944	0
20568	13339
17183	0
19668	8
20971	1097
66460	914
73603	35
52840	324
78928	1697
67701	0
629747	0
209351	0
75526	0
277343	0
433502	0
277345	0
629754	2
629756	0
629761	0
408190	0
78239	0
641368	0
71856	0
76233	454
68612	225
21925	0
101113	240
170789	416
67538	264
71971	305
75642	17
415115	144
19025	11482
18830	12770
228866	2224
329559	2181
629777	52
17395	6238
57138	152
228869	1873
21939	1426
72211	0
104010	15
100862070	0
228875	1432
140579	6676
381405	0
228876	20
74614	12
114644	128
381406	409
170441	7
14049	42
228880	4829
17979	12074
72043	984
670775	0
319684	175
277360	6204
76367	158
99371	4074
110750	3367
20853	1390
228889	2053
98999	6693
68949	916
100217443	84
16500	102
19223	7629
56336	10779
77031	1917
263876	720
81018	2879
20613	6
66589	465
407243	2244
12608	6279
329562	146
19246	9643
69553	21
58220	36
77017	2
11538	2847
13480	1395
69372	274
241794	41
18019	581
100038688	0
11981	30
99377	0
100502777	38
22722	583
75508	0
619302	0
228911	2
446211	0
100043910	2
228913	5808
100502923	71
76960	23
73303	0
13081	0
109054	308
100502946	8
67637	0
76829	0
75655	0
228942	0
17201	0
67017	483
20878	118
67337	1039
320664	873
66404	2631
654821	297
76426	35
21420	0
12162	19
26972	9
66679	841
100862165	16
56190	734
664799	1
100862176	1
619800	0
74161	10
18534	0
58203	1724
65112	319
72221	0
70065	0
100043911	210
19334	1332
75485	0
56491	3785
228960	2366
228961	2168
100038374	2
100503083	11
723906	1
723832	0
56802	66
14683	12178
57314	1048
64138	13248
545486	9
67126	1832
66390	1387
100043757	2556
13616	0
664987	2
545487	2
100043761	48
620790	4
665001	4
100862168	0
100862183	0
100503353	0
100043764	1
100043914	3
100043915	1
545490	1
100043126	4
100039017	0
13999	23
626832	21
667962	0
100039060	0
628147	8
100302432	0
668039	0
100303732	0
100043381	7
100503949	5
100043387	51
100039123	16
626877	1
627901	6
635470	1
628308	108
433520	82
100504328	0
626802	6
329575	333
665205	3
665211	602
626848	6171
353208	289
74189	15
320558	424
228966	711
71532	531
381409	0
68175	0
12561	0
228980	883
66730	93
241846	905
26444	4559
269397	223
52856	445
99296	0
228983	1628
56436	530
16776	45
66481	6846
100526556	4
252966	829
271887	0
14464	6
100036520	0
320485	0
622283	4
387136	0
723954	0
108115	85
18216	0
73247	413
72075	2798
12841	21
277353	0
23856	5546
76425	1357
228993	963
140489	0
676369	0
100862056	0
723951	0
228994	2113
329581	0
58237	0
228998	1656
73368	150
11438	0
16536	0
13628	3
66496	594
20459	5
20811	26
332713	14
229003	8355
229004	1262
100862073	0
20262	3
269400	1346
76688	770
229007	1131
72699	874
329584	453
72147	159
241850	7
66314	1579
13002	5452
68556	998
100271841	275
269401	1556
229011	271
68879	2655
20672	0
21400	336
56470	3486
277496	12
18389	2
17932	2
245867	1687
67005	960
672125	0
30942	0
100503859	0
100503882	0
72608	0
80892	10
19302	1421
69347	0
18767	12
67306	294
16196	46
100504139	2
75476	0
383820	0
620966	36
20257	2
15213	16
66230	419
100504173	26
21985	4455
75149	0
229055	356
320088	49
170753	801
94212	4365
100862399	1
16592	197
100041480	50
18857	2
21884	0
11770	4921
75497	0
55980	1528
241877	2
66361	148
66371	3
74718	274
100038545	1
76897	0
75203	0
622229	0
140918	0
71710	860
13559	360
69126	543
71934	157
12346	0
12350	1
100862241	0
12349	248
77127	0
751864	180
320832	264
668101	293
100038947	277
381484	458
229096	4247
100038486	0
70441	0
723950	0
75439	0
59058	4
13123	64
73959	0
622921	0
74252	1497
67472	1132
18583	1281
66326	0
381485	0
12918	0
100039304	1
70808	463
100503666	2
100046095	4
12870	1167
12807	4176
20585	2687
27357	2784
12873	14238
76703	0
11608	0
81004	7432
19784	3
635702	0
192167	0
70862	0
13605	231
76657	0
320024	1713
100861946	2
22035	403
208188	0
72007	7452
100526525	4
208613	0
18805	1527
665113	739
20526	0
208691	249
68028	1260
385263	0
75740	0
791072	0
14013	10
545510	0
76652	0
80732	1226
71827	24
68307	0
320352	0
75953	0
69276	3597
71862	376
241915	4633
18759	1133
100861964	0
20482	3312
18417	2
241919	0
72413	0
22401	1105
67576	13
18706	4403
100502876	23
67778	1012
67414	1178
14696	194
56456	1639
74600	303
66046	1048
72607	0
58869	0
73874	0
100502904	0
67120	6217
51938	17
14359	2618
67713	353
320478	0
100316679	0
20674	0
100041108	0
100861998	0
625963	0
76295	4155
114893	1242
72039	493
654424	8
241943	1
229211	1093
241944	744
229214	0
11747	2008
100862007	0
72282	7
329623	1
100503068	0
50911	944
12428	318
71492	132
22065	0
229227	11113
21744	0
16183	1
60505	0
207175	10
241950	298
329626	7
14173	28
229228	211
57815	1438
100862034	0
24063	8
381438	0
626410	0
71342	0
99696	708
329628	19
100040882	11
380614	222
73333	11
18415	1214
20873	334
72175	672
100039027	45
100039043	1
269423	193
73297	25
214048	700
70804	1199
100038440	0
78706	0
269424	1485
67161	304
73852	300
72511	0
18526	2
72274	0
241989	0
666202	0
66332	0
329633	0
73173	25
26570	698
100861917	0
12457	334
69257	2974
67749	2
669130	25
66377	394
74838	4827
19338	833
73251	3715
100039684	21
211666	160
433586	555
100504153	34
56458	2769
329639	25
622124	1
100862096	0
67542	1211
108927	69
212114	807
212127	537
229277	0
242022	0
319979	0
67890	1377
22066	2
50706	4
56790	2465
69639	911
66248	1159
55994	0
170767	265
329641	1
12427	0
70970	0
229285	1266
320604	2
74434	0
13175	9
100503655	0
26422	911
17116	21
71182	8
17112	8
229302	0
97064	34
100861809	0
52245	455
242037	44
24017	4302
18645	175
67850	0
72033	1822
28146	18540
229317	2228
69227	4938
545527	6
666680	0
20439	468
71301	16
100040293	0
229320	0
100040416	3
329650	162
229323	430
100502786	0
140795	463
320463	579
84111	0
74191	520
70839	242
242050	14
435732	0
433597	2
669780	0
666803	0
229333	0
676914	0
639634	0
67758	0
84112	2
56758	14330
100503654	625
100504925	10
18441	562
74012	5318
100503824	0
622434	45
72162	2347
229357	0
17380	0
269437	0
329659	215
11416	1255
100504046	95
229363	2321
56544	2
100125586	0
637004	0
637053	0
667060	0
667069	0
319210	0
319217	0
16497	130
319798	11
67437	13534
71004	135
99929	2682
100861877	2
624866	50
56706	3785
72789	0
19288	0
20429	2
66880	1069
17349	39
28030	1737
17035	303
109222	22
100861992	0
66868	4891
100505386	0
208426	0
30953	0
545531	20
100038361	0
16159	87
68725	10
68259	440
70099	3438
387175	1
723949	3
66949	468
16649	6421
381452	12
71619	7
242083	221
26879	213
97112	1282
100862102	14
66183	0
229389	0
625901	3
69983	0
386750	0
626082	0
74693	0
12038	2
100504692	0
100861784	2
213234	0
67931	0
213248	2
56426	1066
20713	140
69193	2
73124	1121
213262	0
76089	2525
70924	72
100233207	9
329679	2599
75879	2
67738	1064
66841	1303
75939	51
381489	0
70652	47
68659	1089
14800	0
14658	0
54635	15
320566	0
229445	2537
56720	55
58170	0
54195	10
60596	10
213582	16
18167	0
633285	0
78212	0
79235	0
99571	0
14161	0
100862155	0
110135	0
53317	1258
100038599	0
69460	0
20319	8
24088	2729
229473	3004
76915	5
80890	348
624713	2
75309	0
229474	37
99889	2020
403175	2
320782	3752
50754	3106
654362	24
73283	0
100042125	6
229487	461
229488	46
320302	14
368202	8
27059	368
20091	10421
19870	16
19871	41
80877	2946
23937	48
70762	199
12480	2
12479	229
170643	24
100502800	0
100042355	1
80891	1714
11801	39777
229499	855
329693	2851
27049	4158
546801	0
213498	1899
625281	4
74485	47
