Geneid	PCA2-infected_7h_SRR15896667
320321	0
107751	0
100504518	0
69069	286
105511	0
320736	0
545030	601
67580	18
622657	0
239027	8
26419	480
268729	0
19256	0
14560	0
12165	0
19661	0
382867	0
432838	0
105518	0
239029	0
11752	0
19065	0
432839	0
319508	6
75698	333
14661	3194
100041231	233
69134	0
20618	0
105450	0
12166	1
78243	0
24131	0
30044	0
218914	5754
14803	0
723847	0
239036	0
218921	0
72972	239
57811	0
239037	0
239038	0
170677	0
70045	25
66092	5291
18183	0
100041521	45
100503038	1
100040439	165
328381	0
52588	838
100503457	17
70564	1265
71200	0
69496	0
11720	0
20387	0
17194	0
20390	0
100041729	0
666186	0
100041722	0
666207	0
666214	0
100503856	0
100041849	0
666228	0
73553	0
100041910	0
666233	0
100040771	0
666253	0
666298	0
100504358	0
100042055	0
100504444	0
100042114	0
666376	0
100042130	0
666420	0
666436	0
100504378	0
100041106	24
638262	0
666485	0
71826	0
666502	0
100042342	0
666561	0
13586	54
93725	0
11730	0
630952	0
503845	0
13587	6
74954	0
666647	0
666660	0
666675	0
666678	0
385138	0
666723	0
666744	0
19214	0
100124437	0
73895	1
19217	108
70561	94
70713	18
50527	1076
100503256	0
67089	465
100504523	9
56291	216
54342	1243
218952	0
114874	304
320367	1
218963	131
100041724	0
12159	1
100502795	0
72391	1319
12793	4171
63985	2088
328388	95
68755	623
74480	39
14528	319
218973	1210
67296	396
218975	1107
16854	190
218977	1270
78938	698
100504663	255
625730	2
16709	2905
93834	129
624367	0
218989	280
18424	0
606497	0
100041864	46
66770	0
218993	0
105504	1443
74385	360
70646	625
67082	0
75288	0
67419	0
258487	0
259147	0
258485	0
100041975	142
258314	0
258313	0
258316	1
258039	0
258275	0
258486	0
258360	0
258659	0
258657	0
258658	0
257909	0
239081	4
258660	0
258662	0
258663	0
258661	0
258233	0
258422	0
219019	0
257884	0
258296	0
258295	0
258264	0
258113	0
56858	0
219022	768
239083	0
85029	181
11546	2588
21745	335
546611	0
66246	3415
11792	255
219024	1203
18950	12208
667034	474
75019	12
328401	0
497113	0
497106	140
404319	0
11727	53
58809	42
219026	0
78416	284
19752	0
54159	0
11731	0
503847	0
93726	1
638695	0
669149	0
22301	1
434459	0
100043031	0
545047	0
219033	0
278676	1
93719	5
52535	314
214922	4
29811	128
219038	0
497071	0
268739	102
100502764	47
69890	105
619301	29
258420	0
15381	12776
77945	85
114741	7768
67772	1657
100217445	3
76338	224
268741	1535
56335	109
50524	56
258008	0
258424	0
258268	0
258423	0
627171	0
57271	3
57270	0
57269	0
100042372	1
667441	0
633740	0
667449	0
671652	0
436539	0
100042410	0
627394	0
100042419	0
277146	0
382180	0
667476	0
671927	0
667481	0
100101486	0
100042444	0
640196	0
627273	0
100043177	0
640931	0
630415	0
436468	0
100042470	0
328482	0
100042479	0
100043197	0
100038850	0
667542	0
667547	0
100043214	0
100101491	0
100043202	0
667574	0
195296	0
667583	0
385047	0
320734	0
667596	0
667604	0
547329	2
639655	0
634322	0
636127	0
279872	0
100126451	0
667626	0
620297	0
100042560	0
667635	0
100043218	0
100042568	0
100043204	0
100126452	0
100042574	0
667660	0
100042579	0
100126454	0
100043270	0
100043274	0
667681	0
100042593	0
193574	0
547424	0
100043282	0
279882	0
100042607	0
100042614	0
100126456	0
100126457	0
547328	1
100126458	0
100126459	1
100126460	1
100043308	0
634132	0
100126462	0
328483	0
547420	0
100126463	0
386450	0
674098	0
627324	0
100126464	0
667765	0
100126465	0
100126466	0
630061	0
630086	0
100126469	0
436467	0
386446	0
436479	0
100126471	0
100043322	0
654836	0
638566	0
667567	0
436545	0
320898	0
630461	0
100113414	1
21507	0
100113413	0
213480	0
432910	0
193587	0
195297	4
100113412	0
547330	0
211027	0
219060	14
627777	0
547427	0
547428	0
100101940	0
627813	0
100101942	0
100502784	46
320913	0
100114901	0
100114902	0
100114904	0
100115376	0
100118398	0
100123473	5
626545	0
100124293	0
100124294	0
100124295	0
100124296	0
100124335	0
100124336	0
100124338	0
100124339	0
100124340	0
100124341	0
100124342	0
100124343	0
100124344	0
100124345	0
100124346	0
100124347	0
100124348	0
100124349	0
100124351	0
100124352	0
100124354	0
100124355	0
100124356	0
100124357	0
100124358	0
100124359	0
100124360	0
100124361	0
100124362	0
100124363	0
100124364	0
100124365	0
100124366	0
100124367	0
100124368	0
100124369	0
100124370	0
100124371	0
100124372	0
100124387	0
100124388	0
100124390	0
100124391	0
100124392	0
100124393	0
100124396	0
100124397	0
654839	0
100124398	0
100124399	0
654838	0
100101484	6
13135	16017
105501	423
18348	0
69089	1608
20540	13
68836	11834
17387	626
65107	1602
140743	26
27374	2352
219072	2920
16475	28
74359	133
19173	6100
751525	0
73902	0
239096	17
56215	9830
75913	125
58248	3129
110794	1426
50934	167
239099	182
105651	77
12050	190
54196	16992
59049	31
13644	0
140806	0
67272	0
17888	0
387204	0
791403	0
140781	0
100124433	0
68966	3097
239102	137
432855	1
105663	67
11766	268
319984	11
71412	0
100042720	3
667952	8
28200	3365
268747	15
12891	0
18185	0
100038376	1
74551	2185
28199	1063
68680	19
19186	12576
85308	892
19188	7871
268749	296
16391	1303
56739	291
75751	837
74140	1353
71099	16
67881	2490
18002	14931
105446	1408
28113	310
21816	65
56187	445
52585	743
67842	2844
12684	8
57260	8
16995	755
104110	14
56532	1175
73181	0
277154	82
56410	0
219094	147
654795	155
17228	3
17223	0
545055	0
545056	5
17224	0
17232	0
17225	1
17227	0
17231	1406
13035	78640
14942	0
14941	0
14944	0
245839	0
14943	0
14940	0
14939	149
192113	0
100038506	0
30054	72
219103	527
328417	312
75339	2600
100503823	163
66645	2293
219105	1196
100503842	174
76007	607
432860	0
14611	0
14619	7
14623	0
68631	756
21821	253
239114	2
68043	2260
67518	4
57258	410
50523	226
20220	3131
219114	545
67840	9252
75965	1070
68514	1486
14180	1
67932	0
380907	0
71330	301
628693	0
219131	8
236451	93
219132	14
628705	77
239122	346
69008	1186
71891	899
219134	26
50769	22
67659	0
71844	383
751526	0
219135	673
72125	0
219140	334
239126	0
100504019	0
70478	970
29820	1
50720	180
24053	8
100046950	1
67355	0
219144	780
68177	1140
16648	2221
66674	475
66597	231
668253	572
328424	13
100504051	259
387134	2
387174	4
239133	66
67153	3931
239134	5
629059	1
319433	47
18130	765
268752	50
432867	0
654465	0
654458	0
73670	0
619548	0
13030	3769
14137	300
382913	1
14463	0
12143	4
219148	4
58865	0
210376	316
219149	2
100124452	0
100504135	0
72400	1899
20680	0
67750	0
271209	0
71037	0
100504162	0
73382	0
110265	1317
78271	97
387233	0
16554	219
100504226	339
219150	151
210925	797
54616	349
14365	54
50759	13
380912	177
18155	1
74195	1209
71145	0
52033	2697
71988	2083
67179	2057
68584	0
219151	0
100504279	0
12759	245
268756	0
11495	15
13850	470
110902	0
19229	521
100043676	84
69303	36
66854	801
56471	1
100504326	0
11549	0
791407	0
12934	834
432870	29
239157	0
75892	0
12177	1815
71978	2651
13592	0
628416	1
100038671	0
108912	1371
105440	231
14714	21
68813	277
18039	0
18040	0
100043072	0
11500	1
58860	0
13522	0
20855	0
18092	0
18095	0
67712	1678
100504453	60
239167	0
100504477	6
67464	17
100504489	2
94352	9
791405	0
71843	1045
105513	713
21933	61
246710	295
73523	0
13655	0
57784	1207
219158	463
268759	65
213019	220
20410	50
19057	62
213053	107
57746	9
67065	1598
723838	1
105653	63
12153	156
20389	0
213469	0
72549	1175
15460	0
213484	456
239170	354
13829	81
14171	0
328440	6
65246	773
13449	295
14586	4
319448	1274
668489	28
70086	25
105670	883
19645	722
751541	0
67168	462
100504588	3
16432	19938
100504566	251
67381	2085
214254	11
20916	2823
15558	33
13885	10619
380916	285
100038618	123
271221	19
70859	0
100503136	13
100043176	0
18826	3718
56373	4
67302	5026
380918	0
67926	0
75272	0
338337	459
67554	23
100043189	115
22070	1310
100038852	2
100303751	11
68705	2026
67516	161
67467	1211
27275	2015
21807	1915
100503222	105
72661	25
73272	0
210808	229
108811	274
239188	1
100043755	3137
629678	0
380920	0
66148	5264
108670	857
100502638	0
219170	0
21943	1
219181	1035
380921	14
219189	262
105590	1
66214	5759
66897	1700
211253	476
211255	192
432879	102
22380	3171
13709	4896
67955	4013
16840	5
73989	0
791080	0
18530	0
100038734	0
380924	0
100503776	0
219228	2
319903	0
56419	1270
219249	735
100043780	263
219257	0
328451	326
211712	0
100502750	0
66732	0
93688	0
13134	980
76789	1923
77744	399
72662	1783
52023	648
12224	85
546623	0
16597	7
100038742	4
76627	0
210789	284
100502869	32
66200	2254
50933	6016
380928	1
239217	915
16365	7
211286	895
50789	702
105689	4714
64929	0
105439	188
13618	17
320671	0
18996	8
72486	1451
320249	0
100502987	472
74213	4700
76273	888
74864	1
380930	0
24064	402
621364	0
212085	0
100043809	0
668736	0
668738	2
668739	0
621487	0
668743	0
100043811	0
621499	0
100043814	0
668742	0
76965	0
239250	0
622052	0
75409	0
223186	0
723905	1
387135	2
723891	1
387139	3
751527	0
75957	354
751549	0
103978	0
23888	0
100503703	2
13190	0
76355	639
58245	661
223227	1
668814	0
239273	701
58187	136
66573	35
100037258	5166
100503775	37
66435	84
50787	0
239283	0
105559	1054
100503814	0
76108	251
70572	4455
223254	23
320268	6
223255	2206
56643	2
105445	253
68889	1385
110168	87
321019	115
223262	0
319727	75
68059	2710
69634	949
68245	2
328479	13
65100	0
69248	0
22772	0
100038380	10
110821	914
223267	445
654799	18
70551	259
380934	0
338370	0
223272	0
14169	3
20363	1117
100039139	7
14600	22
106052	252
106064	356
414066	56
67041	4429
239318	0
12274	0
223825	0
109828	0
239319	17
67281	109720
100302529	29
105787	781
67515	1118
19219	389
13132	23
12279	0
23880	2255
78757	626
18414	0
16880	21
268780	0
14573	0
545085	428
170762	1709
73692	135
71175	4899
20512	12
223332	10
68646	1730
27401	983
320506	120
105887	0
100039661	0
223337	0
75568	24
16197	30
320277	36
19116	0
268782	0
78244	1748
67832	5949
19355	1280
75777	0
75646	96
100038608	33
75259	24
100502601	0
81799	0
17117	213
22293	0
239336	0
239337	1
110960	2522
18162	0
381002	0
20024	27065
22763	3500
100040052	4
100502683	16
268783	358
66629	1721
68070	71
100502711	6
669751	0
77877	1092
14000	1016
12563	0
12565	0
320873	0
64833	11
215654	0
545091	7
320865	0
100040529	0
223413	0
70350	177
432939	0
17909	148
66270	562
52521	2028
211147	0
448987	0
622531	0
100038662	3
11732	581
223431	19
791293	41
432940	2001
223433	985
223435	257
328516	8
110082	0
18163	2
223453	3443
625796	0
67434	24
252967	130
223455	1201
69574	5
12465	20748
68073	1073
57254	0
66835	0
20356	0
15529	52
54381	1130
73486	1
239364	10
67154	9591
100503407	118
114128	149
17181	10
77358	46
100503446	0
19946	144456
239368	16
15473	1606
67724	1227
223473	1
16539	0
56274	501
107587	0
666173	970
100124469	12
12864	30813
626596	2
78803	0
17749	2410
26942	40
30945	461
68839	551
66696	45
18458	40382
22631	8228
100038735	99
68036	14385
100503499	0
252973	0
52589	0
100503538	0
74892	0
382985	273
100041478	287
70790	1933
100503601	29
18285	1
21847	564
54375	2923
66335	1736
100046548	0
118452	0
14368	47
636952	1
68588	0
69906	581
223499	2493
116838	0
100504393	0
75766	0
64705	0
100503072	0
239393	84
22762	0
170719	1250
100503540	21
223513	2
11600	1668
100503767	3
239405	0
16341	21232
66736	3143
239408	8
22045	0
67429	1109
223527	9135
192190	112
55960	1191
319613	3
69659	1
239410	0
432950	5
67498	0
75281	0
239420	0
83925	544
100502643	0
68135	17877
78581	1321
100502758	0
19357	1762
239435	8
239436	0
100039748	21
69790	3236
14042	463
100503094	328
320679	17
665097	0
18383	0
383032	1
239447	0
105853	0
18133	0
18606	1
319944	1113
72107	983
100503794	11
97998	197
12818	3
73334	0
68537	6191
105837	490
20649	25
15117	0
594843	0
210463	0
387609	28
319829	3
67819	2346
100504341	0
210544	972
239463	2
75758	2121
22770	1862
70472	4827
76773	967
100504698	6
67731	42
268807	0
69787	0
210998	1144
631797	0
74868	280
546638	4
68260	397
75841	1218
69694	395
100502741	2
66218	19625
211401	975
268809	8
20775	1011
223593	778
68501	2147
211770	138
100503021	0
632248	0
71088	0
399603	135
320469	146
117586	0
432956	0
17869	6490
19296	867
100503389	238
67552	53
73994	6
83492	0
78462	0
331063	0
74236	0
270328	0
665769	0
74548	0
74460	3
223601	6423
13196	3911
71603	1406
100169872	3
11514	0
76740	1775
18256	0
654498	0
110862	7
54562	2
213068	141
239510	2403
21819	5
20491	1008
22402	1
17988	724
100040667	34
20442	655
100504424	0
380993	98
100503563	394
387226	0
387228	1
13992	106
100503580	0
70363	0
69700	0
100503602	0
223604	0
76510	443
353342	259
100041120	17
93696	3515
239528	1316
14083	120
387169	0
100040929	515
105841	48
106068	635
100503661	4
239530	0
19245	2194
268816	0
100041273	3
625276	0
666113	13
100503729	0
107831	0
69439	0
723943	0
11838	0
16469	105
66769	1
72373	0
223626	672
57277	1
68311	0
69462	0
23936	6
17068	32
78725	0
76486	60
625599	79
15202	215
110115	1
13072	0
67038	0
17069	23683
57248	5
110454	317
17067	11
100041546	16180
546643	368
546644	0
223631	0
17071	0
100041107	0
105892	272
23934	0
68453	0
22701	104
100503873	1
72665	25
72960	563
14787	0
378435	0
223642	237
69146	871
100503137	1
223646	133
66656	25094
105734	53
66194	2342
22122	1699
78834	155
69020	203
223648	231
332110	1
105732	2
432964	1
105782	739
67959	3670
223649	10
223650	0
271278	0
100503893	1
18810	1191
671535	369
66168	981
74281	0
100503915	30
75475	8
100302626	44
109075	3211
14731	1561
66445	13596
106025	999
68877	1654
59053	917
73542	5
223658	164
12181	1583
20289	2
15499	880
13350	417
170729	0
666504	0
30840	1478
52710	511
268822	565
94230	942
72027	22
66914	4705
72749	458
54151	408
16581	65
14106	1
73062	237
76282	302
69572	377
79456	90
223664	1122
378937	21
223665	889
223666	314
71591	337
223669	154
66398	1024
26961	165595
239546	127
117171	2164
17189	0
71939	0
93686	24
100042318	0
75761	0
223672	1
278679	0
245282	0
626615	0
108956	0
76409	0
328561	0
666661	0
328563	3
666348	1
71898	0
239552	8
17886	3090
56551	8308
239554	212
55944	9434
100504021	73
12300	0
67042	1909
19293	0
17972	1635
12984	103
12983	866
100504034	0
73376	0
22117	908
246221	1197
72844	149
71753	6
16185	0
72709	3
20607	0
19354	9150
72318	429
207393	3
17305	634
105844	1
104445	0
107753	0
106039	52
100504071	6
100038696	61
20401	787
57028	627
16852	17823
97961	2579
110253	761
100038602	2
654469	0
14958	1234
26912	457
14429	22
223690	1097
223691	7512
27008	106
27660	0
69833	14418
20665	0
100041655	47
100038573	0
18693	246
57274	2
207495	10
53357	203
17133	213
223693	148
27373	1219
100503109	43
16520	0
105785	14
67040	2463
13404	25
75729	22
73739	1172
223696	12102
74158	1134
14904	715
223697	897
100504191	56
54152	466
73340	0
504193	0
494448	774
100038357	0
109361	511
80287	7047
100504219	80
52609	77
18591	26
27367	106809
100302601	1
100302600	16
20972	733
66513	333
17309	0
239555	579
11911	6073
66538	2863
239556	0
383075	2
17444	25
213956	1
106059	3
213988	2630
11564	3245
105835	321
223701	299
67638	0
207911	1
78102	2
20524	1755
70356	5522
321003	191
57755	7
56438	19469
383080	5
328572	1401
214669	1114
214685	7
19387	4682
20286	570
100504312	2
21685	109
57259	1343
68479	11295
11429	2795
100504340	73
78929	2429
105859	0
29858	2162
66346	0
28075	1714
14375	2350
20826	12632
328573	1
74369	0
76457	340
20788	358
723897	0
72049	16
66570	3274
76505	0
24050	12
74716	0
17939	534
338368	539
69029	11669
67130	11357
56448	6
545123	0
13101	0
13105	0
545124	0
380997	0
223706	0
68444	0
627860	0
71754	0
76279	2
21411	1148
21378	1537
100504637	182
106026	21
74039	280
100504664	5
68607	20
74778	2018
73826	1382
104307	74
109754	2593
100504676	13
239559	0
66251	458
69291	197
23970	1626
319953	187
12124	21
223722	1223
12257	23574
223723	1769
64706	1
223726	0
77627	0
29859	5
75772	0
116939	1
68653	5606
170736	297
64099	1420
72301	0
223732	44
109270	354
328576	0
73167	0
271305	8
18141	2556
223739	194
22270	0
73225	304
140557	3
100502582	1
67747	0
100502602	0
14114	2
54138	3615
223745	4
22422	1
723966	0
387245	4
19013	1
72355	1470
18766	1
239570	174
29870	400
72026	528
12614	185
223752	460
223753	573
72146	1524
223754	332
106014	0
70073	0
223770	1375
223773	347
223774	141
76737	2471
223775	732
100502684	15
239591	0
170790	0
83456	0
406218	0
67976	1677
223776	39
328580	95
170787	357
29857	6
19094	3
140570	169
69440	76
71474	198
77980	695
223780	2
56727	1
105847	392
52683	1967
100126824	0
72962	5
100502740	7
70113	106
546648	0
75459	0
100134861	5
12895	1
12651	42
60597	0
11883	273
58234	142
100502775	296
11434	0
68708	347
100502796	74
54526	0
380959	182
66871	1
667682	3433
20738	0
16564	46
635871	0
26874	336
545126	0
239606	0
66725	57
239611	0
223809	0
12805	0
239618	0
67740	0
223827	825
67057	1690
67197	6138
223828	1831
106042	110
100502901	0
223838	1
78895	574
266632	535
19230	1264
320709	0
100043315	0
54003	0
223843	0
791370	58
105722	189
100502979	61
100503005	0
402773	0
100503031	0
100043335	10
319722	821
77044	2037
72193	7522
105727	3379
67760	4029
69354	2
105827	199
239647	199
71919	1263
19011	25
223864	201
100503050	3
67739	2286
56233	1623
22337	83
380967	891
12824	1
223870	1104
18642	795
78541	909
239650	0
545140	0
634104	0
629524	0
70069	0
239652	0
257943	0
258278	1
259038	0
73302	0
258449	1
258277	0
16770	0
258502	0
69612	211
100503377	158
12455	803
100048895	345
73863	7
11512	303
12297	0
74351	840
223881	12
105833	1
66120	2812
11842	1092
22410	4
22408	0
13199	0
100049164	104
19082	2257
100503500	150
381022	3908
69159	365
13363	0
74775	60
100503512	0
22143	65
100503539	3
22142	15
668092	3
22146	27
100503555	0
19132	1
78733	356
239659	1
72778	0
72572	2
16512	0
51812	1152
545136	0
54614	145
22379	166
110213	6981
380969	45
75284	255
72393	19
11827	0
11830	0
11831	0
26934	1961
11419	8
83797	1235
14555	8
66379	6170
71949	578
65970	70
72277	0
207214	2568
70281	120
239667	693
11908	2934
75002	0
100503618	550
70152	753
668178	0
393082	0
554292	0
380975	0
18174	1120
432982	2
68614	839
207785	130
21422	309
19009	2
78445	63
23994	5749
207818	51
109901	1849
207839	699
619313	27
59033	1052
20273	0
668225	0
208258	0
11482	11
11479	25
380977	20
56149	81
15370	83
68118	2011
77717	6
100503039	2
74127	1
110310	2
406219	0
66322	0
64818	0
16679	1
100126226	0
574415	0
16680	0
114566	0
239673	0
109052	1
432985	0
432986	0
406223	0
432987	0
16688	0
16687	0
110308	0
56735	0
406222	0
105866	0
223915	0
16681	0
16678	0
406220	0
77055	0
16682	0
223917	0
332131	0
16691	14
16668	422
75705	6652
209039	3
223918	411
16012	4
223920	107
246277	434
68744	571
16421	384
19411	44
106073	828
105988	643
56612	13926
60315	2097
223921	1193
170574	0
20683	1306
110542	0
66151	2829
18521	1151
26404	32
21357	51
54615	41
223922	169
100503815	569
100043600	0
67942	5027
751542	0
67488	131
100038459	0
15422	0
15421	0
100503872	0
109663	0
209448	0
723958	0
15427	0
15426	0
15425	1
15424	0
751557	0
15423	0
100038520	0
71726	186
12419	8067
15382	9693
18022	1894
56447	3300
724064	0
80910	17
29813	370
16402	546
74174	0
223927	0
105855	1045
100503932	216
18574	14
58200	3
14663	0
258859	0
54483	254
74120	1007
18312	2
385674	24
71063	203
74763	575
73261	161
76779	1504
268857	18
52864	331
13419	8
68015	3233
12914	1646
436332	0
11515	163
106393	96
83383	1414
83396	17
66449	3785
78885	860
246154	291
83945	2466
67824	3029
15369	71
66626	424
78809	3
100169865	246
207740	876
17237	374
100503704	54
66911	1371
72615	331
74684	13
71089	0
432995	1
66049	401
74022	2031
170644	3086
19041	0
665119	0
27426	1026
239691	1
208211	31
70511	1227
268859	3
68238	0
74720	0
239706	569
268860	4
66690	463
54128	1075
52502	677
436336	1
252870	2727
69053	552
100503807	551
100043106	392
14811	0
68172	2
75329	4
13731	0
70426	0
26425	2463
383103	5
12265	9
100503847	1
58239	417
74374	121
100503866	2
12703	121
21959	0
19120	0
19119	0
19118	1
223970	639
56722	709
100503907	33
100043147	7
20621	30
106200	505
106205	1313
66409	13478
69918	139
14852	10844
21935	2
385605	36
74478	42
223978	506
791359	0
72555	0
622509	0
50505	445
239719	287
100124432	0
723899	0
74108	946
67118	2075
66598	184
26565	1
432999	5
106298	1356
18203	1395
94184	806
93734	32
74482	42
100503995	0
67254	0
100504009	551
223989	240
723916	2
67203	1373
17880	1
66086	1648
17250	693
545280	0
20583	0
66793	0
442816	0
70620	357
17217	3949
19090	1062
72083	1608
12609	1884
224008	216
67451	34
433003	5
70120	1513
74006	1640
224014	110
18316	0
74066	0
50525	8
665562	3
16136	19
22362	77
21976	1195
68606	370
26413	4861
106369	75
66053	1746
70458	692
723816	1
791069	2
64136	5792
76872	45
69101	3083
22195	5940
239731	6
58180	117
224019	150
224020	548
15160	14
67474	628
12929	119
72168	1
66863	573
69009	1359
74685	0
18440	9
224022	302
77626	1028
72315	106
94112	778
224023	531
224024	11
433004	2
80733	18
13356	1082
22114	0
22115	3
27886	568
195333	0
13358	2500
22363	0
53960	0
13353	2044
19125	831
65079	132
66779	0
27801	286
19385	29173
15547	1661
94223	855
27883	1292
387180	0
11877	112
12846	3691
26462	1561
13972	302
21380	0
619305	0
14724	603
18951	3
12741	0
12544	1765
22230	1851
72307	1780
18100	3271
15260	865
100504250	0
110785	12
404737	0
110787	4
404740	0
16142	10
110786	12
404739	0
404743	1
110612	0
258443	0
258458	0
259071	0
258937	0
258354	0
258158	0
258959	0
258960	0
239739	12
108105	683
68162	16
239743	1209
75785	700
208146	705
100043459	118
208158	9
381038	3297
224044	4
27416	661
224045	2254
100504291	28
13544	377
11773	2348
100042948	87
27406	926
328643	0
208624	1146
107522	1191
73047	36
21762	5436
208643	7418
100217430	0
78408	9
12724	80
245841	5685
21832	0
12667	0
625060	0
625123	0
66561	0
13845	3
209018	83
100504359	0
72190	28
74147	75
100043489	139
71751	27
66664	1332
239759	6
75826	1287
239760	5
319765	92
20462	6646
100043507	8
104156	91
110197	252
671242	5
12970	0
70573	565
67838	522
11625	0
59083	0
94175	0
385643	0
16644	0
13682	2683
100216532	4
106344	1522
11450	0
100043541	4
320099	0
20440	2
100504504	0
239766	0
17174	0
67775	609
20604	0
224055	0
12053	29
433009	0
68841	60
210126	116
624582	91
723830	1
319487	1
71338	0
22061	1
100043571	15
210530	4
100504610	0
12737	1
114141	0
100043057	0
16180	226
100504628	0
239789	0
239790	0
224065	0
67501	1606
100038623	0
14167	0
100504665	0
100504645	0
751543	0
239796	1
27281	0
268878	0
224079	0
74143	1262
100504705	1
328657	5
100043102	4
15205	33
75531	0
71756	0
74488	0
14729	573
224088	2929
224090	19
224092	2274
224093	286
268880	186
78618	747
66849	1671
11815	0
114672	0
71911	262
224098	0
13383	597
30060	0
239827	1
106264	5739
68092	3374
320213	615
224105	4428
72084	2385
66994	413
224109	2400
328660	1687
268882	415
68980	602
69576	0
70238	1923
224111	722
277203	0
100504089	1
100502673	3
66061	1422
13026	1673
106407	12
245308	0
22042	4916
51789	427
675921	5
140474	0
224116	0
100502698	169
69823	1412
70144	293
69707	23
57808	117706
239833	41
106326	457
69150	1510
100502742	281
22661	2590
171286	0
77446	199
17063	1672
16419	72
22247	3936
545156	57
100043670	2813
76378	0
239839	316
107589	53
278725	0
70757	1429
224129	5
317717	369
72599	522
20357	0
546663	1555
224132	616
66667	249
547253	560
100043217	0
209200	782
80285	789
16646	839
69544	120
70186	8269
381045	3104
209294	0
268885	0
433016	0
100503125	2
408196	0
76770	1
20861	0
209324	0
100038854	0
100034684	0
20862	0
20863	0
12374	2
12524	13
106347	4
57738	76
106389	12
320299	254
224139	2821
15163	1486
207215	1
77782	691
207227	0
74197	527
67657	221
15233	1
68194	8154
14314	12
320184	2259
239845	0
414072	88
56637	3332
18171	0
320214	0
12856	10176
64082	43
85031	4
11544	1835
12519	5
76916	932
224143	750
67846	934
12549	392
56375	570
22268	4
74663	0
207683	2
100502943	0
268890	0
100502980	0
14432	0
100503040	28
170658	117
56490	233
791329	76
100124467	4
100043314	0
13490	1
106248	688
212153	631
332175	3
207798	130
100503063	0
11964	999
72117	9376
207806	724
320007	1
212514	498
212517	2
117606	2
212547	414
100503080	109
66067	98
57781	111
239849	13
271375	0
74603	29
67896	9
100038470	1
74102	233
67841	3473
547267	153
208154	70
17470	5
208166	0
100047671	0
208169	0
14525	18
212998	16
208171	12
56370	1
213012	661
208177	54
100503378	0
433022	111
84544	57
58998	2
100504204	0
73693	0
73703	1
433023	0
17450	1
77647	0
57263	0
57262	0
245195	21
224170	749
224171	1149
667772	0
73255	0
216818	2
73916	934
100503470	16
16423	18825
100503490	0
224180	12
100043404	0
70508	1393
619312	0
69339	0
68190	23
208650	344
11658	221
239852	0
80859	437
385658	497
74201	649
629242	3
68193	95779
66391	332
271377	1288
76302	2115
52575	2030
66315	1202
224224	6
320712	9
21787	3670
239853	160
56277	1
100503609	0
69457	0
28185	4640
52633	1972
100503632	5
67581	205
71027	1
66497	1670
100503647	10
78749	286
12837	0
73379	35
54613	450
328695	0
224247	5
12892	8100
71223	0
224250	2066
259003	1
259002	3
259004	1
258998	0
258999	0
258178	0
259001	0
258478	0
258318	0
258319	0
258392	0
258035	0
404309	0
257972	0
433031	0
259000	0
258775	0
258477	0
258036	0
404310	0
258996	0
258997	0
258479	0
258994	0
257881	0
258993	0
258382	0
328699	0
100043803	0
67014	253
224273	292
56297	315
13840	0
106338	58
68146	384
68159	5
19128	96
13837	0
224291	0
67609	1809
72020	424
106143	3357
15557	0
18736	0
68942	1388
73569	1
239857	0
224318	0
74185	336
19876	1
268902	0
751561	0
320355	0
224344	6
110920	1133
67742	2638
268903	1247
100039316	9030
76610	0
30940	2283
77994	40
387229	0
387246	0
723952	0
100503619	15
13052	99
12228	198
67102	1623
78812	0
246048	0
19146	0
78654	0
100039724	0
17968	1
402727	0
387173	1
27393	2006
67374	7
11957	24889
14390	1012
11820	854
100038614	3
224405	9
11504	0
23794	2
67768	1218
78913	1240
53858	468
74112	1895
12469	21048
414095	56
224419	0
12013	842
100039901	0
14805	1
78924	0
239931	0
54420	0
239932	0
69699	0
69533	0
239933	0
69661	0
268905	0
16699	0
117172	0
69696	0
546672	0
75351	0
23927	0
26560	0
170657	0
170651	0
77918	0
170654	0
16704	0
170939	0
71369	0
100040201	0
16700	0
100040214	0
68484	0
100040249	0
100040267	0
622794	0
100502776	0
100040281	0
100040288	0
622935	0
622981	0
622998	0
623026	0
100040346	0
100040415	0
640636	0
100040374	0
100040445	0
170656	0
16701	0
16703	0
71363	0
16693	0
21844	622
100038709	94
20655	4899
224432	1164
26559	0
68500	0
66578	1915
100503390	10
77037	1
207932	561
70967	0
68001	2476
104015	754
67394	2
67367	2238
74387	8
791288	0
50913	0
50914	0
15976	3226
16155	999
100503120	116
15975	638
15980	852
77975	480
100503130	0
246738	99
14450	836
20658	14095
60364	697
100038392	38
66609	1285
16443	241
28080	20848
53881	745
121022	1644
246133	0
68936	5557
100503166	0
75328	0
16509	0
54720	294
76785	1
209195	0
12394	3467
791074	0
224440	189
12408	1940
100503768	0
109857	59
70028	269
338467	2761
110749	2098
56173	0
20465	6
110948	230
170765	40
56176	2429
22129	2400
13185	576
13548	941
16522	3
16516	6
13876	213
23872	243
100040997	0
56088	3712
93871	1062
74296	4
15312	13405
71446	628
385668	13
50795	2
93961	2
72058	0
16415	3
18546	0
13508	0
56175	0
17857	27
52793	19
17858	15
50528	0
72388	0
114604	256
207781	308
114565	377
320586	537
69504	113
100504445	0
328734	93
624086	497
106583	1199
319358	11
24001	99
224481	158
621628	6
68230	152
100502833	0
224480	0
75815	1
75934	0
100504567	16
239985	1451
