fromNode	toNode	weight	direction
88455	51569	0.158128006733279	undirected
23141	51569	0.162667302616938	undirected
219333	51569	0.160366267239973	undirected
9939	387921	0.15167185074459	undirected
10988	11193	0.165710306734221	undirected
79647	84078	0.160795003516305	undirected
3608	84078	0.164775602057909	undirected
389	28984	0.162907873314236	undirected
85450	28984	0.154031125788786	undirected
1847	28984	0.171215089704387	undirected
56675	28984	0.152480721738414	undirected
8061	28984	0.174643598164621	undirected
23529	28984	0.163652144706268	undirected
22822	28984	0.160245613581583	undirected
23141	28984	0.160405842176098	undirected
51569	28984	0.151008527317916	undirected
7709	8848	0.153913383524698	undirected
55707	8848	0.15253118095522	undirected
55629	8848	0.159138897631634	undirected
6421	8848	0.159586910096779	undirected
339559	8848	0.150742350401147	undirected
84938	8848	0.170298252850286	undirected
5142	8848	0.169550769361407	undirected
494115	8848	0.157633618809951	undirected
30836	8848	0.167838584264611	undirected
51027	8848	0.154281187837013	undirected
1945	8848	0.148184818993446	undirected
9181	8848	0.17359307587456	undirected
5743	8848	0.173665233483909	undirected
84919	8848	0.215908313210374	undirected
1122	8848	0.149885252763333	undirected
1316	8848	0.153521587838807	undirected
79754	8848	0.159689919577226	undirected
84930	8848	0.175677501001058	undirected
11319	8848	0.155656089082934	undirected
3087	8848	0.179430189486143	undirected
29760	8848	0.165807089391454	undirected
51684	8848	0.149040970052557	undirected
85450	8848	0.1611506328834	undirected
1847	8848	0.173192485668438	undirected
9679	8848	0.156674957245406	undirected
105376544	8848	0.172668557370236	undirected
144110	8848	0.15673022120364	undirected
29901	8848	0.150904663176357	undirected
23529	8848	0.161166974448371	undirected
10008	8848	0.153040326744946	undirected
79671	8848	0.173034060114777	undirected
2113	8848	0.175831745915522	undirected
144195	8848	0.16184841322458	undirected
6515	8848	0.158171707529801	undirected
121536	8848	0.148186558668515	undirected
9847	8848	0.159305657284217	undirected
140461	8848	0.168735141579166	undirected
5916	8848	0.151943126636801	undirected
9700	8848	0.161172432802882	undirected
6821	8848	0.153934614641499	undirected
9958	8848	0.185055669197509	undirected
23011	8848	0.152351061786097	undirected
490	8848	0.162607041751738	undirected
338758	8848	0.155308495316548	undirected
694	8848	0.152667081940238	undirected
120863	8848	0.148534910048559	undirected
9921	8848	0.149375655575522	undirected
23141	8848	0.17146382314481	undirected
7699	8848	0.151911716307961	undirected
219402	8848	0.157871256478382	undirected
51569	8848	0.152581338480208	undirected
9188	220416	0.155449885703005	undirected
8882	220416	0.150045660473216	undirected
8061	51131	0.149951277284011	undirected
8564	55213	0.155585758528698	undirected
1847	55213	0.176173650315291	undirected
144110	55213	0.167398427897176	undirected
8061	55213	0.151236254993221	undirected
23141	55213	0.159263685890653	undirected
84938	220107	0.164538358554201	undirected
84919	220107	0.197626126576019	undirected
8848	220107	0.154889194022057	undirected
23560	26512	0.159084927959591	undirected
9679	26586	0.15523413528267	undirected
10539	10910	0.15683296459736	undirected
79647	688	0.148700351260531	undirected
8394	688	0.158319608770509	undirected
8564	9882	0.155329015008474	undirected
8882	9882	0.15211115061417	undirected
1847	10253	0.162584146139856	undirected
8061	10253	0.158564662136612	undirected
23529	10253	0.148392341719659	undirected
28984	10253	0.155341517460207	undirected
84919	407975	0.182027382365194	undirected
7582	407975	0.14970376495327	undirected
1847	407975	0.193790495147937	undirected
9679	407975	0.167528946892998	undirected
144110	407975	0.172148282580774	undirected
8061	407975	0.157105574570336	undirected
23529	407975	0.164337567636347	undirected
79671	407975	0.153819550582799	undirected
23141	407975	0.169528641676969	undirected
51569	407975	0.171229200578278	undirected
8848	407975	0.150805084458805	undirected
10988	5611	0.152322371379345	undirected
9904	5611	0.156111076740272	undirected
8061	10150	0.161919690542014	undirected
3608	3843	0.165853116798353	undirected
23560	3843	0.162920444742657	undirected
10539	3843	0.150557213649744	undirected
10988	3843	0.150551585702155	undirected
79647	93081	0.149772737054832	undirected
8394	93081	0.155126618604972	undirected
3608	93081	0.159171876680885	undirected
9679	93081	0.153676412674474	undirected
30836	3981	0.154793880251123	undirected
27	3981	0.15163109300058	undirected
84919	3981	0.158046568821273	undirected
23141	3981	0.157233194390643	undirected
1847	84945	0.152800565405939	undirected
23529	84945	0.152975977265766	undirected
84938	283487	0.1528261856897	undirected
30836	283487	0.160543307896761	undirected
84919	283487	0.192402055250626	undirected
85450	283487	0.155998980045524	undirected
23529	283487	0.175021875784854	undirected
10008	283487	0.1514540551363	undirected
79671	283487	0.168709738760456	undirected
23141	283487	0.151960369762419	undirected
8848	283487	0.177955939286163	undirected
64802	4860	0.170500597357669	undirected
55092	4860	0.153081656623419	undirected
55219	4860	0.163265434324095	undirected
1912	4860	0.169534713769063	undirected
79699	4860	0.162029632353139	undirected
8412	4860	0.15751272067862	undirected
2152	4860	0.151188914983653	undirected
11311	4860	0.157126403209297	undirected
81609	4860	0.167496535147557	undirected
6675	4860	0.160176046977757	undirected
6041	4860	0.159816078035807	undirected
5996	4860	0.16538621892093	undirected
338382	4860	0.148438995395942	undirected
55758	4860	0.151079464197042	undirected
25936	4860	0.155919492421335	undirected
5552	4860	0.154858323523062	undirected
10105	4860	0.164123102866051	undirected
54805	4860	0.175263384444258	undirected
85450	4860	0.156617555069376	undirected
11101	4860	0.149219206041421	undirected
8061	4860	0.179862820730817	undirected
7405	4860	0.180098280704191	undirected
329	4860	0.17067271238622	undirected
23187	4860	0.162456251558117	undirected
144195	4860	0.148821917193822	undirected
1027	4860	0.159818889411799	undirected
144402	4860	0.151076364016111	undirected
10106	4860	0.169107954563872	undirected
22822	4860	0.150261931791907	undirected
7334	4860	0.14902853484698	undirected
28984	4860	0.15117114396739	undirected
84680	6039	0.148196428756848	undirected
84919	283624	0.156769529819914	undirected
1847	283624	0.166348751475072	undirected
23529	283624	0.148943388779242	undirected
79671	283624	0.149200747472082	undirected
51569	283624	0.162233624161827	undirected
10436	122704	0.14983710436365	undirected
205	26020	0.150241099928474	undirected
84680	10419	0.153723025290188	undirected
10436	10419	0.149893930991393	undirected
4170	60686	0.153812912033071	undirected
9939	57594	0.148316740791821	undirected
50486	90673	0.148739405458266	undirected
23560	90673	0.167934854384561	undirected
6996	90673	0.15071926412562	undirected
8668	105378176	0.156543402218505	undirected
79671	599	0.148834188116081	undirected
10988	25983	0.155060688258007	undirected
10436	84502	0.162786117850031	undirected
80176	55449	0.163729941335523	undirected
23207	55449	0.149653798427179	undirected
55707	55449	0.151750592064302	undirected
29092	55449	0.156720261347365	undirected
10691	55449	0.153416668224339	undirected
79753	55449	0.150230464574432	undirected
84950	55449	0.165760997965849	undirected
84938	55449	0.173810284226002	undirected
11080	55449	0.156421352877353	undirected
30836	55449	0.163949916557786	undirected
10390	55449	0.150345327671837	undirected
51027	55449	0.156235227621074	undirected
79626	55449	0.14903496395777	undirected
1945	55449	0.166915440431145	undirected
84919	55449	0.189552411552902	undirected
467	55449	0.158318182922846	undirected
1316	55449	0.156964462425005	undirected
79754	55449	0.182076944243187	undirected
10006	55449	0.150070004893095	undirected
5599	55449	0.164738171824667	undirected
11319	55449	0.160556699577887	undirected
3087	55449	0.156230110181912	undirected
51684	55449	0.149871016192275	undirected
84188	55449	0.166074329455778	undirected
29901	55449	0.162091591718419	undirected
6494	55449	0.173829642415173	undirected
5936	55449	0.163472371369657	undirected
5138	55449	0.176950250600939	undirected
10008	55449	0.195051948979463	undirected
408	55449	0.149469233838928	undirected
10179	55449	0.155620756407976	undirected
6515	55449	0.167205528773251	undirected
55138	55449	0.154886126420252	undirected
121536	55449	0.163249107331028	undirected
84190	55449	0.16757195964673	undirected
7112	55449	0.156647105500614	undirected
1407	55449	0.172719069773376	undirected
9921	55449	0.153436177097566	undirected
91574	55449	0.169739829234113	undirected
219402	55449	0.167663587446563	undirected
84680	5721	0.148504500097876	undirected
10436	5721	0.176932567897141	undirected
84938	51292	0.167744941374413	undirected
84919	51292	0.173062082394622	undirected
10008	51292	0.150189375325866	undirected
23141	51292	0.162018063160018	undirected
55449	51292	0.152199720221994	undirected
9019	29966	0.156561989468874	undirected
84919	29966	0.161676290821593	undirected
1847	29966	0.172323180197648	undirected
144110	29966	0.155544392117507	undirected
23529	29966	0.165613140320781	undirected
79671	29966	0.159840316988137	undirected
23141	29966	0.171892259474588	undirected
219333	29966	0.1620017832228	undirected
51569	29966	0.160395793534081	undirected
23529	84837	0.153230941733296	undirected
10539	58533	0.157789248176871	undirected
84919	11177	0.176420544267491	undirected
23141	11177	0.161606926417518	undirected
84919	283635	0.169664451067168	undirected
85450	283635	0.152264070016088	undirected
1847	283635	0.154620672007592	undirected
79671	283635	0.149938751671544	undirected
23141	283635	0.148235714164005	undirected
8848	283635	0.173751998102571	undirected
10539	55012	0.148658166130143	undirected
6504	4792	0.160955452763293	undirected
1847	4792	0.152783909780577	undirected
83706	4792	0.161660643805534	undirected
8061	4792	0.180552914155583	undirected
23560	122773	0.152704887761018	undirected
6029	378706	0.267519910525738	undirected
8394	79609	0.150094450000459	undirected
3608	79609	0.15488134038848	undirected
23560	79609	0.166307718383637	undirected
6996	79609	0.152778681325637	undirected
30836	11183	0.148523181507199	undirected
27	11183	0.157409989853341	undirected
148345	5836	0.165891403277227	undirected
84938	122786	0.162664553253941	undirected
84919	122786	0.188072812333152	undirected
9679	122786	0.150281828588668	undirected
8848	122786	0.156368607968789	undirected
10436	54331	0.1550553007604	undirected
84919	5732	0.165155115431197	undirected
54865	57544	0.150732248815411	undirected
10436	57544	0.170795453613472	undirected
10539	5706	0.159762736638409	undirected
23529	122830	0.170782757117631	undirected
28984	122830	0.152647797793072	undirected
10008	5583	0.161984633926533	undirected
8394	6617	0.150773062006107	undirected
84919	22890	0.157157656008707	undirected
1847	22890	0.161425003554834	undirected
144110	22890	0.148496149199212	undirected
8061	22890	0.161766056456415	undirected
7296	22890	0.150240974311053	undirected
8848	22890	0.151833143594424	undirected
23560	1965	0.171237910763848	undirected
9188	1965	0.171026873250081	undirected
9679	55333	0.16508050677002	undirected
84938	5663	0.17139557347208	undirected
84919	5663	0.184421618182823	undirected
23141	5663	0.163717731859537	undirected
1855	8650	0.152777007634569	undirected
10772	8650	0.149935486347324	undirected
84938	8650	0.164163644254001	undirected
5142	8650	0.178011142265577	undirected
84919	8650	0.203208968781214	undirected
25936	8650	0.156789249457121	undirected
3142	8650	0.155594040764018	undirected
29760	8650	0.159960416522442	undirected
85450	8650	0.1682425390441	undirected
1847	8650	0.17660620482266	undirected
144110	8650	0.150943286844007	undirected
8061	8650	0.165812236058078	undirected
79671	8650	0.152699283937903	undirected
144195	8650	0.159075766444094	undirected
5916	8650	0.168484693221565	undirected
9700	8650	0.168099074096274	undirected
9958	8650	0.16172969011318	undirected
23141	8650	0.172287311410359	undirected
8848	8650	0.175691829931815	undirected
220107	8650	0.15127780322648	undirected
283635	8650	0.173701601455813	undirected
22890	8650	0.150878511061489	undirected
55629	101928143	0.157456272033909	undirected
115273	101928143	0.157826418866518	undirected
6421	101928143	0.151146828284689	undirected
389	101928143	0.167995520736943	undirected
6016	101928143	0.16456754468148	undirected
9019	101928143	0.175600283370168	undirected
84919	101928143	0.185556347009994	undirected
1122	101928143	0.149154509796059	undirected
7582	101928143	0.156655142649306	undirected
29760	101928143	0.156082411608816	undirected
85450	101928143	0.164620964610455	undirected
1847	101928143	0.196378366617343	undirected
9679	101928143	0.163107710258721	undirected
144110	101928143	0.16809771983424	undirected
8061	101928143	0.157159944590935	undirected
23529	101928143	0.163260730986896	undirected
79671	101928143	0.16686714669737	undirected
144195	101928143	0.157603911115627	undirected
9958	101928143	0.154916962964392	undirected
7296	101928143	0.176661643776574	undirected
23141	101928143	0.169395966313644	undirected
219333	101928143	0.164294589821153	undirected
51569	101928143	0.168472531597519	undirected
28984	101928143	0.154329910258543	undirected
8848	101928143	0.160931056834134	undirected
55213	101928143	0.148391607460389	undirected
10253	101928143	0.156915632119878	undirected
407975	101928143	0.170370184229208	undirected
283487	101928143	0.152157696521698	undirected
29966	101928143	0.169876642246	undirected
22890	101928143	0.172006086454039	undirected
8650	101928143	0.157637068245209	undirected
10105	79697	0.157301850566712	undirected
8061	79697	0.181938359784354	undirected
23187	79697	0.153042232244246	undirected
29068	79697	0.155889422402319	undirected
10150	79697	0.156470662073493	undirected
4860	79697	0.155945002471653	undirected
84919	57862	0.157385654460381	undirected
55844	57862	0.156108552222861	undirected
23529	57862	0.158760125069622	undirected
10008	57862	0.167614181978638	undirected
79671	57862	0.158506703792375	undirected
9815	57862	0.157637615398506	undirected
9921	57862	0.149454311709577	undirected
79720	57862	0.150212085820415	undirected
205	80127	0.15307949897732	undirected
5208	80127	0.14896040464379	undirected
10436	80127	0.153713643666293	undirected
51118	4329	0.150853588492097	undirected
205	4329	0.152681457087745	undirected
10539	4329	0.173133967113294	undirected
10436	4329	0.149211712092955	undirected
30836	1743	0.16566343607054	undirected
84919	1743	0.179038858583099	undirected
79754	1743	0.172655214489207	undirected
23529	1743	0.150228599082977	undirected
10008	1743	0.184647491705356	undirected
79671	1743	0.1585842301541	undirected
8848	1743	0.155432649402658	undirected
55449	1743	0.171113672944913	undirected
10539	23093	0.166186359425224	undirected
51118	57156	0.150697944762781	undirected
205	57156	0.148386780486378	undirected
10436	57156	0.16737790343043	undirected
79699	283578	0.150417204454504	undirected
3608	9517	0.1535947040543	undirected
54949	9517	0.148875196578318	undirected
8061	57143	0.1570301372197	undirected
26099	55812	0.154083059802471	undirected
8668	55812	0.153977549431678	undirected
64756	55812	0.149383495897894	undirected
9939	55812	0.159882309802824	undirected
9129	55812	0.148802297187092	undirected
8394	55812	0.152826746690154	undirected
26097	55812	0.154744828324178	undirected
3608	55812	0.16035322555891	undirected
5202	55812	0.151918355354189	undirected
89866	55812	0.148496836180095	undirected
5208	55812	0.162044173913808	undirected
9816	55812	0.152136165124219	undirected
23560	55812	0.181187782113425	undirected
6840	55812	0.157963950189556	undirected
3189	55812	0.165011590680269	undirected
9188	55812	0.148122810994398	undirected
1979	55812	0.164606624334682	undirected
219654	55812	0.168254840221064	undirected
83742	55812	0.150275825003548	undirected
283267	55812	0.150304641321516	undirected
54961	55812	0.165905405630221	undirected
51400	55812	0.149087090712074	undirected
6484	55812	0.149227529983008	undirected
1389	55812	0.155300232979382	undirected
51202	55812	0.153588926312842	undirected
5939	55812	0.150844585186748	undirected
10988	55812	0.170466763510928	undirected
9904	55812	0.150900134621854	undirected
84747	55812	0.149991223216973	undirected
56616	55812	0.150697050849072	undirected
196383	55812	0.151324627065178	undirected
3843	55812	0.155988830623766	undirected
79609	55812	0.154963080699019	undirected
6996	5700	0.150701943626676	undirected
8564	80017	0.151202504835059	undirected
8882	80017	0.15223893652886	undirected
30836	55671	0.172678723756638	undirected
84919	55671	0.173855036704829	undirected
79754	55671	0.154197913817028	undirected
10008	55671	0.188178335351542	undirected
79671	55671	0.152687715818542	undirected
55449	55671	0.16394977387211	undirected
84938	8812	0.156998996427787	undirected
84919	8812	0.174225771959096	undirected
55449	8812	0.15488765026527	undirected
9939	91833	0.152213724034186	undirected
79647	1983	0.166148759539804	undirected
140	1983	0.157521788947481	undirected
476	1983	0.157077503554699	undirected
90874	1983	0.155260967483636	undirected
50486	1983	0.157587227910466	undirected
80851	1983	0.166899364440772	undirected
22931	1983	0.156054825564769	undirected
54619	1983	0.150745316797808	undirected
1847	1983	0.150118737894877	undirected
6996	1983	0.15139758000318	undirected
219333	1983	0.150814908121972	undirected
688	1983	0.148398269337144	undirected
84945	1983	0.15346934772803	undirected
29966	1983	0.150548604757328	undirected
10691	4140	0.160645532878169	undirected
149076	4140	0.16198580769167	undirected
84950	4140	0.150608196037743	undirected
3716	4140	0.154610154158353	undirected
30836	4140	0.172929583277125	undirected
1945	4140	0.161160122243023	undirected
27005	4140	0.156207007154824	undirected
27	4140	0.158367198212473	undirected
5743	4140	0.152846692827316	undirected
84919	4140	0.187428685440352	undirected
467	4140	0.156653217380146	undirected
1316	4140	0.16377380258356	undirected
79754	4140	0.16967389518288	undirected
10006	4140	0.152103937148439	undirected
5599	4140	0.148181465554728	undirected
3087	4140	0.148944287405663	undirected
9679	4140	0.153926794090055	undirected
25841	4140	0.151898485298799	undirected
113130	4140	0.159398524689007	undirected
10008	4140	0.163901346353224	undirected
10179	4140	0.153563349962242	undirected
6515	4140	0.156653148845753	undirected
9847	4140	0.154385917797895	undirected
1407	4140	0.151099725590442	undirected
219402	4140	0.154308856646748	undirected
55449	4140	0.157180603600401	undirected
1743	4140	0.154353766351926	undirected
55671	4140	0.155528858523954	undirected
205	115708	0.153408608699121	undirected
84883	115708	0.148329033351091	undirected
10539	115708	0.151699869621863	undirected
10008	55038	0.149783293688187	undirected
10436	3714	0.150770161458418	undirected
10911	400322	0.178503168898775	undirected
84224	400322	0.184432782205129	undirected
644961	400322	0.164583771585206	undirected
1744	400322	0.156270308299625	undirected
1663	400322	0.170100440779868	undirected
7582	440275	0.164677370783431	undirected
1847	440275	0.157978367149958	undirected
23560	5330	0.172314107923693	undirected
9188	5330	0.148938749787065	undirected
10539	5330	0.148577904707285	undirected
55812	5330	0.151443090469023	undirected
84919	388115	0.155062060445392	undirected
8564	388115	0.17098256747764	undirected
1847	388115	0.16543078679024	undirected
51703	388115	0.160148182572107	undirected
9679	388115	0.153366243948957	undirected
5791	388115	0.153515024533427	undirected
144110	388115	0.155355062133172	undirected
9702	388115	0.158295641183035	undirected
8882	388115	0.155577976648248	undirected
440093	388115	0.152841443520063	undirected
23141	388115	0.156187686457024	undirected
55213	388115	0.151013222569761	undirected
84938	3712	0.169016417210914	undirected
84919	3712	0.198736994700828	undirected
85450	3712	0.166835351305186	undirected
1847	3712	0.169322693569536	undirected
8061	3712	0.164716912221502	undirected
23529	3712	0.15782068935282	undirected
79671	3712	0.154520843027301	undirected
23141	3712	0.16816602324469	undirected
51569	3712	0.148201360164391	undirected
8848	3712	0.180787334728995	undirected
8650	3712	0.175054948511565	undirected
101928143	3712	0.155328283577069	undirected
4170	22893	0.14843080604965	undirected
3608	729082	0.150370102298109	undirected
54949	729082	0.149840870366517	undirected
51703	2595	0.154953607031818	undirected
9702	2595	0.154547426776082	undirected
84680	55142	0.159879612280443	undirected
10436	55142	0.149870160239924	undirected
23560	80237	0.150883841585919	undirected
9188	80237	0.168167689774202	undirected
79647	79968	0.166942355438281	undirected
50486	79968	0.159052578328963	undirected
1983	79968	0.150740005354987	undirected
164091	8669	0.150739367874937	undirected
205	8669	0.168474414498638	undirected
54865	8669	0.153798437580997	undirected
5208	8669	0.152828099740083	undirected
23560	8669	0.152115225519254	undirected
64318	8669	0.168029504811039	undirected
10539	8669	0.155370115933443	undirected
10480	8669	0.153150217475686	undirected
10436	8669	0.151225738651302	undirected
4257	8669	0.150878415303258	undirected
65981	8669	0.157945268429644	undirected
283537	8669	0.148786228927213	undirected
80127	8669	0.150097778911679	undirected
57156	8669	0.151933910536474	undirected
8394	90525	0.152241425480674	undirected
23560	90525	0.170292511259956	undirected
54961	90525	0.169166698680922	undirected
10988	90525	0.180815627729205	undirected
55812	90525	0.170777629843972	undirected
5226	58472	0.173613415287932	undirected
148345	58472	0.172765524021832	undirected
943	58472	0.159226948687638	undirected
23065	58472	0.168585015934568	undirected
164091	58472	0.174494854148223	undirected
51118	58472	0.154713719181248	undirected
656	58472	0.148915389881468	undirected
1503	58472	0.151370978812229	undirected
54558	58472	0.160642724214028	undirected
4774	58472	0.175269017326337	undirected
205	58472	0.176342950108161	undirected
5876	58472	0.149736570056262	undirected
5872	58472	0.160680226529979	undirected
57326	58472	0.173639134316235	undirected
54865	58472	0.173174046366598	undirected
3068	58472	0.171528076122484	undirected
80896	58472	0.165106927220166	undirected
1660	58472	0.149751917180216	undirected
51022	58472	0.159657793308602	undirected
5208	58472	0.148397103701917	undirected
84883	58472	0.148970648893291	undirected
818	58472	0.160980395417884	undirected
27063	58472	0.160396951183615	undirected
26509	58472	0.161489756398091	undirected
64318	58472	0.182324618908723	undirected
1147	58472	0.174718205012284	undirected
7511	58472	0.148545370794557	undirected
10539	58472	0.151763810006385	undirected
203859	58472	0.160927968732284	undirected
10480	58472	0.176541449051503	undirected
79899	58472	0.152569724447238	undirected
84680	58472	0.177263308484368	undirected
3732	58472	0.16028072681963	undirected
79080	58472	0.157610165321143	undirected
54972	58472	0.167573737117194	undirected
113157	58472	0.16568187840132	undirected
54663	58472	0.149765966450455	undirected
6520	58472	0.152741445982428	undirected
726	58472	0.149269881693027	undirected
120425	58472	0.166200411800524	undirected
219844	58472	0.151914231379565	undirected
4839	58472	0.182693765911366	undirected
10436	58472	0.174921607564161	undirected
144571	58472	0.164593297701647	undirected
4257	58472	0.178236000482644	undirected
65981	58472	0.164101803344982	undirected
5036	58472	0.151960659848607	undirected
5939	58472	0.155205238387345	undirected
10576	58472	0.150988089629555	undirected
101929005	58472	0.162516237032971	undirected
121053	58472	0.151874499822118	undirected
55198	58472	0.15250747013169	undirected
79600	58472	0.153848820655949	undirected
11113	58472	0.152006722591888	undirected
23545	58472	0.151938058964836	undirected
283537	58472	0.168944429541492	undirected
10186	58472	0.158941695424223	undirected
6039	58472	0.161310885506339	undirected
26020	58472	0.157116847023513	undirected
8906	58472	0.164943375893251	undirected
84502	58472	0.163991252283049	undirected
5721	58472	0.15281669236447	undirected
55012	58472	0.157763763349181	undirected
5836	58472	0.179554262937586	undirected
26520	58472	0.149520581954271	undirected
80127	58472	0.157741792475526	undirected
4329	58472	0.152909019426012	undirected
57156	58472	0.176643599233938	undirected
825	58472	0.150812682595443	undirected
55142	58472	0.155505988117209	undirected
8669	58472	0.184158507683189	undirected
23560	9318	0.174136597543612	undirected
10988	9318	0.176448463463501	undirected
30836	56986	0.161469360570109	undirected
84919	56986	0.15437561104486	undirected
55629	2553	0.158134259334269	undirected
54707	2553	0.164090835512008	undirected
10691	2553	0.159083605989528	undirected
149076	2553	0.165766640426787	undirected
6421	2553	0.179008212947797	undirected
339559	2553	0.153481986812935	undirected
3725	2553	0.149769195117714	undirected
84938	2553	0.164381939345106	undirected
11080	2553	0.172026548964617	undirected
284695	2553	0.150434330687697	undirected
30836	2553	0.169755658917291	undirected
2773	2553	0.162259078665663	undirected
51027	2553	0.163383579509147	undirected
51177	2553	0.150036217674269	undirected
6016	2553	0.149499519115229	undirected
27	2553	0.157173812466899	undirected
5743	2553	0.169744187349577	undirected
84919	2553	0.184777573518959	undirected
467	2553	0.155150536133708	undirected
148362	2553	0.151575720814716	undirected
126731	2553	0.14959705667346	undirected
1122	2553	0.149704807877972	undirected
79754	2553	0.160779279075408	undirected
22931	2553	0.156690505109625	undirected
3087	2553	0.150379512397537	undirected
29760	2553	0.160706212307271	undirected
8861	2553	0.161951505717993	undirected
1847	2553	0.169959492903675	undirected
9531	2553	0.161022172560172	undirected
9679	2553	0.170028137094775	undirected
133	2553	0.152296766027145	undirected
144110	2553	0.164888100049039	undirected
497258	2553	0.159619942239706	undirected
25841	2553	0.175824383828808	undirected
113130	2553	0.159915890590152	undirected
23529	2553	0.159543185723095	undirected
10008	2553	0.159230386083221	undirected
338699	2553	0.163239881268307	undirected
79671	2553	0.162650362303333	undirected
2113	2553	0.152489459436081	undirected
6515	2553	0.149663768427668	undirected
121536	2553	0.176853057380824	undirected
9847	2553	0.181509068707665	undirected
6821	2553	0.171907154563377	undirected
9958	2553	0.150097591429997	undirected
23011	2553	0.180981311183123	undirected
84190	2553	0.153871818946856	undirected
7296	2553	0.151707826307977	undirected
84749	2553	0.153671153311025	undirected
84260	2553	0.163552484288648	undirected
88455	2553	0.162509496417084	undirected
9921	2553	0.159479215869195	undirected
91574	2553	0.149977552711066	undirected
23141	2553	0.17179509918612	undirected
7699	2553	0.15502138064259	undirected
55269	2553	0.148180378388465	undirected
219333	2553	0.171798728252595	undirected
219402	2553	0.159845610179644	undirected
51569	2553	0.162778525217305	undirected
8848	2553	0.170630805833107	undirected
688	2553	0.152962653296082	undirected
407975	2553	0.160223025324436	undirected
55449	2553	0.161995864934663	undirected
51292	2553	0.165055512985197	undirected
29966	2553	0.161526994563722	undirected
11177	2553	0.158332099013658	undirected
122786	2553	0.152681900217182	undirected
5663	2553	0.156412855775728	undirected
8650	2553	0.150148074089982	undirected
101928143	2553	0.162563709806374	undirected
4140	2553	0.165493431085508	undirected
10539	29767	0.149489462759548	undirected
9188	123169	0.170482543854543	undirected
80176	5597	0.158107832816286	undirected
55707	5597	0.187288129098996	undirected
55629	5597	0.152505744919148	undirected
10691	5597	0.161723737676975	undirected
6421	5597	0.161654284098771	undirected
79753	5597	0.157240005964125	undirected
84938	5597	0.185103830646463	undirected
11080	5597	0.155450170151518	undirected
284695	5597	0.152763451530768	undirected
30836	5597	0.166329828439097	undirected
10390	5597	0.169712255017686	undirected
51027	5597	0.176430160510111	undirected
81609	5597	0.158402295302719	undirected
1945	5597	0.164423892120318	undirected
9673	5597	0.150144097517085	undirected
5743	5597	0.157401431200461	undirected
5996	5597	0.154361233693484	undirected
84919	5597	0.203464980025293	undirected
467	5597	0.150611413918518	undirected
824	5597	0.148534465861646	undirected
1122	5597	0.162805006090638	undirected
1316	5597	0.161022972930948	undirected
79754	5597	0.182805047556083	undirected
84930	5597	0.1489855102347	undirected
55454	5597	0.167150075491599	undirected
5599	5597	0.155354500384336	undirected
219743	5597	0.153237719314075	undirected
11319	5597	0.172524694644152	undirected
3087	5597	0.168455751196264	undirected
29760	5597	0.168021147634992	undirected
51684	5597	0.168177166787464	undirected
85450	5597	0.158345836678757	undirected
1847	5597	0.154909155751296	undirected
9531	5597	0.149454053168662	undirected
9679	5597	0.149329754143775	undirected
56675	5597	0.165623752675988	undirected
105376544	5597	0.154951371371461	undirected
29901	5597	0.172135102972353	undirected
6494	5597	0.166293658837517	undirected
23529	5597	0.167329799349558	undirected
221	5597	0.154168628930146	undirected
102465451	5597	0.159731566993311	undirected
5138	5597	0.160245227597533	undirected
10008	5597	0.179989836239002	undirected
100287896	5597	0.153976094607065	undirected
9854	5597	0.152006202307568	undirected
79671	5597	0.158059137540602	undirected
2113	5597	0.168212949860584	undirected
6515	5597	0.165842773421476	undirected
2012	5597	0.160244637817466	undirected
121536	5597	0.178939919745163	undirected
9847	5597	0.16420563969972	undirected
4327	5597	0.149667215281515	undirected
6821	5597	0.152869170072928	undirected
9958	5597	0.166998990314652	undirected
23011	5597	0.171050335240674	undirected
84190	5597	0.180407435033175	undirected
490	5597	0.159443540792483	undirected
120863	5597	0.162029677915857	undirected
1407	5597	0.166495064888627	undirected
84260	5597	0.156231491298339	undirected
84934	5597	0.157547369384482	undirected
9921	5597	0.163093523376096	undirected
91574	5597	0.17313273973899	undirected
23141	5597	0.169335502739824	undirected
7699	5597	0.155282278592519	undirected
219402	5597	0.172252243029968	undirected
8848	5597	0.171697566759757	undirected
220107	5597	0.170759922431847	undirected
3981	5597	0.157118332228183	undirected
283487	5597	0.177267023275849	undirected
55449	5597	0.186239995349525	undirected
51292	5597	0.161677002728875	undirected
5663	5597	0.156874944493147	undirected
8650	5597	0.158982017104197	undirected
57862	5597	0.152773059868469	undirected
1743	5597	0.17453025399646	undirected
55671	5597	0.157918971986058	undirected
8812	5597	0.153963445216769	undirected
4140	5597	0.153401554742947	undirected
3712	5597	0.166447484428284	undirected
2553	5597	0.164316593403281	undirected
8061	5873	0.151080620258428	undirected
9939	55329	0.150952142910382	undirected
9903	54816	0.155745512734183	undirected
339559	54816	0.152594551344595	undirected
11080	54816	0.155637495832958	undirected
84919	54816	0.164860883494027	undirected
64421	54816	0.179312089686533	undirected
55844	54816	0.170122790756959	undirected
23529	54816	0.155861948786484	undirected
10008	54816	0.163128077260237	undirected
79671	54816	0.159990685596704	undirected
338758	54816	0.148878019625978	undirected
8738	54816	0.166144770696871	undirected
9815	54816	0.177666747519972	undirected
9921	54816	0.149988106699639	undirected
